,2021-12-14,2021-11-02,2021-02-15,2021-08-26,2021-01-07,2021-03-30,2020-12-06,2020-08-12,2021-06-23,2021-03-02,2020-10-14,2021-08-18,2021-09-17,2021-02-09,2020-09-30,2020-06-04,2021-03-25,2020-07-06,2021-12-01,2021-06-08,2020-08-03,2022-01-05,2021-03-08,2021-06-29,2021-06-10,2021-01-15,2021-09-24,2021-04-16,2021-08-12,2021-02-03,2020-07-27,2021-01-21,2021-04-08,2021-07-09,2021-07-30,2020-06-10,2020-09-24,2021-09-08,2021-05-31,2021-12-13,2022-01-10,2021-11-05,2020-09-09,2021-02-12,2020-12-01,2021-10-21,2021-04-06,2021-07-07,2021-05-12,2021-09-30,2021-08-02,2020-11-23,2021-11-18,2020-12-14,2021-05-24,2021-06-03,2021-04-30,2020-08-31,2020-08-08,2021-11-21,2021-09-14,2021-07-27,2021-03-01,2020-11-03,2021-06-19,2021-11-16,2020-10-21,2020-07-03,2021-03-20,2021-12-04,2021-10-07,2021-09-01,2021-02-22,2020-12-08,2020-11-30,2021-05-19,2020-10-05,2020-09-21,2020-11-11,2020-08-26,2020-09-18,2021-08-09,2020-12-29,2020-06-15,2022-01-13,2021-02-11,2021-12-10,2020-12-02,2021-02-28,2021-07-20,2021-09-13,2021-10-19,2020-11-04,2021-03-06,2021-03-29,2021-06-04,2020-10-28,2021-05-23,2021-06-14,2021-10-13,2021-09-20,2021-04-12,2021-01-11,2021-05-06,2021-08-16,2021-12-28,2021-12-07,2021-07-12,2021-03-23,2021-11-15,2020-10-22,2020-08-05,2021-11-09,2021-06-30,2020-08-19,2021-04-21,2021-02-27,2021-04-02,2021-10-25,2021-03-10,2021-08-06,2020-11-27,2020-07-15,2020-06-23,2020-09-17,2021-12-15,2021-11-03,2021-03-31,2021-08-27,2020-12-07,2021-01-06,2021-10-08,2020-08-13,2021-07-23,2021-03-05,2021-09-29,2021-01-18,2021-06-24,2020-06-03,2021-09-10,2020-10-13,2021-06-09,2021-03-24,2021-11-12,2020-07-07,2021-10-14,2022-01-06,2021-09-27,2021-08-11,2021-04-15,2020-11-09,2020-12-31,2021-07-08,2021-04-09,2021-01-20,2020-06-28,2020-09-25,2020-10-01,2020-08-22,2021-10-01,2021-02-24,2021-09-07,2021-04-22,2020-09-06,2021-07-06,2021-04-07,2021-10-20,2021-03-15,2021-05-13,2021-08-03,2020-07-10,2020-06-26,2021-11-22,2020-12-17,2021-05-27,2021-12-09,2021-06-21,2021-09-15,2021-07-26,2021-06-18,2020-11-02,2020-10-16,2020-06-06,2021-11-11,2020-10-26,2021-07-16,2021-02-23,2021-01-08,2021-10-06,2020-09-01,2020-12-09,2021-01-27,2020-09-22,2020-10-06,2020-08-25,2021-10-29,2020-11-12,2020-06-16,2021-08-23,2021-02-10,2022-01-12,2020-12-03,2020-08-17,2021-11-07,2021-05-10,2021-07-05,2021-03-16,2020-11-18,2020-09-28,2020-09-11,2020-07-13,2021-07-19,2020-10-29,2021-09-23,2021-07-29,2021-05-05,2021-02-04,2021-06-17,2020-06-09,2021-01-12,2020-10-19,2020-07-20,2021-05-28,2021-12-06,2021-03-22,2021-07-13,2020-10-23,2020-07-01,2020-12-18,2021-09-03,2021-04-26,2021-02-19,2021-10-05,2020-09-02,2020-05-28,2021-02-20,2021-03-11,2021-05-17,2020-09-16,2020-08-28,2021-07-02,2020-07-14,2020-06-22,2020-11-26,2021-12-16,2021-04-28,2021-02-17,2021-08-24,2020-12-04,2021-01-05,2020-08-10,2021-12-20,2021-03-04,2021-09-28,2021-06-25,2021-01-19,2021-07-22,2020-11-06,2020-10-12,2020-06-02,2021-08-31,2021-05-21,2021-11-24,2020-12-11,2020-07-08,2021-04-14,2021-02-01,2020-12-30,2021-08-10,2022-01-07,2021-10-15,2021-01-17,2021-03-18,2020-10-02,2020-11-16,2020-08-21,2021-01-23,2021-02-25,2021-09-06,2020-09-07,2021-04-23,2021-07-01,2021-03-12,2021-01-29,2021-10-27,2021-05-14,2021-08-04,2020-11-25,2020-09-15,2020-07-17,2020-10-31,2021-11-23,2021-05-26,2021-12-08,2021-06-01,2020-12-16,2021-09-16,2021-02-08,2021-03-03,2021-08-19,2021-06-22,2020-10-15,2021-11-29,2021-11-10,2021-03-26,2020-10-27,2021-06-28,2021-05-03,2022-01-04,2021-06-11,2021-03-09,2021-02-02,2021-08-13,2021-01-14,2021-10-28,2021-01-26,2020-09-23,2020-10-07,2020-08-24,2020-11-13,2020-06-17,2021-11-04,2021-09-09,2020-09-08,2022-01-11,2021-08-20,2020-08-14,2021-05-11,2021-03-17,2021-04-05,2020-12-21,2020-11-19,2020-09-29,2021-10-22,2020-06-24,2020-09-10,2020-11-20,2021-06-02,2020-12-15,2021-05-25,2021-11-19,2020-08-09,2021-06-16,2021-05-04,2021-02-05,2021-01-13,2022-01-03,2021-10-11,2021-09-22,2021-07-28,2020-06-08,2021-04-10,2021-11-17,2020-08-07,2020-06-30,2020-10-20,2021-07-10,2021-02-18,2021-10-04,2021-04-27,2021-09-02,2020-05-29,2021-02-21,2021-12-19,2020-09-03,2021-01-25,2020-11-10,2021-05-18,2020-09-20,2021-12-17,2021-11-01,2021-01-04,2021-04-29,2021-08-25,2021-02-16,2020-08-11,2021-10-18,2021-07-21,2021-04-19,2020-07-28,2021-03-07,2020-06-01,2021-11-25,2021-06-07,2021-08-30,2021-05-20,2020-12-10,2021-09-21,2021-04-13,2021-12-29,2021-06-15,2021-05-07,2021-10-12,2021-08-17,2021-02-06,2021-11-30,2021-01-22,2021-03-19,2020-11-17,2020-08-20,2021-11-08,2021-02-26,2020-08-18,2020-09-04,2021-04-20,2021-10-26,2021-04-01,2021-08-05,2020-11-24,2020-10-30,2020-09-14,2020-10-09,2020-06-19
Forfar - Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5459590054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,-1.2616978265,,,,,,,,,,,,,1.7473147456,,,,,,,,
Forres,5.2268371323,,,,,,,,,,,,,,,,,,4.5680149312,,,,,,1.4144572364,,,,,,,,,4.146996956,,,,,,,,,,,,,,,-5,,1.3241869463,,5.4232550346,,1.10983649,1.7461829493,,,,,,,,,,4.6930838628,,,,,,,,,,,,,,,,2.6282163535,,,,,3.194244641,,,,,,,,,,,,,3.0171686369,,,,,,,NA,,,,,,,4.7730808297,,,,,,,4.5398282259,,,,,,,,,,,3.3315544988,,,,,,,,,,0.028576887,,,,5.2001674906,,,,,,,,,,,,,,3.8255053402,,,,,3.743002107,,4.0030940131,,,,,,,,2.9647667446,,0.5191827683,,,,,,,,,,,,,,,,,,,,,,,,4.7757634721,,,,,,,,,,,,,,,-5,,2.1398162385,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,-5,,3.583807951,,,,,,,,,,,,,,0.56365092,4.9508613931,,,-0.389474029,,,,,,,,,,,,,,,,4.5612002798,,,,-0.2429128617,,,,,,,,,,,2.2308937799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3054109586,,,,,,,,,,,,1.4021580001,,,,,3.3479901347,,,,,,,,,,,,,,,,,,2.844348103,,,,,,,-0.4605783923,,4.9812014847,,,,,,,5.5092064993,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,0.9621506296,,,,,
Fort William,,3.7589014809,-5,,,,,,,,,,4.0078639149,,,,,,,3.0244620253,,,-0.4829024871,,,,,,,,,,-5,,,,,,,,4.8137310611,,,,,,-5,,,,4.161961546,,2.5852898549,,-5,,-5,,,,,2.6792868278,0.1047019304,,,,,,,,,,,,,,,,,,,3.6193959786,,,,,,,,3.8360775647,4.2862770042,3.0632887766,,,-5,2.6259530841,,,1.914913416,,,-5,6.0311063577,,,,,,,4.5208805073,,,,,,,,-5,4.2286122012,,4.0488897614,,,,,,,,5.1979315956,,,2.6454302952,,,,,0.1253295818,,,4.014678627,,,,,,4.6105927702,,4.2741206384,,-5,,,,,,,3.4479706903,,-5,4.2516149541,,6.9215561164,-5,,,,,0.2561886631,-0.7684803951,,,,2.3869757983,,,2.9501839447,3.0792412935,,,,,2.21296241,,,,4.4822100164,,,,,,,,,,,,,,,,,,,-5,,,,,-5,,,,3.6757288915,4.4637525631,,,1.8824804344,,,,,2.9070278897,3.9840583864,-0.8693998175,3.8147320174,,,,,-1.1513984994,,,,,,-0.0914261971,,,-0.8494197692,,,,,,,,4.5817619451,0.655051142,,,3.7969015351,2.7106801883,,,,,0.3402527586,,,4.5301349986,,,0.200938783,,,-0.4915544784,,,,,,,4.6978247825,,,,,,,,3.2578899562,,,,,,,,,5.189350868,,,,3.4586560777,,,0.9925240792,,,,,2.5755315586,,0.5355355686,,2.5394109849,-1.8972665742,,,,,4.4854245981,,4.3348206118,,,,,,,3.9641448832,,,,,-5,,,,,,,,,,-5,,,,,,,,,,3.5166265981,3.8278170053,,,,,,-0.6794982759,,,,,3.7014124956,,,,,,,-5,,-5,,,,-1.6038851148,,,,,,,,,,,0.9433072052,,,,,NA,,,,-5,,,,,,,,,3.8603023376,,,-0.496202985,,,,,,,,,
Fraserburgh,2.9588804468,5.0411884562,3.0963186602,,,,,,,,,3.2916248985,,,,,1.415056349,,4.0985394084,,,,4.4169647124,,,,,,,,,,,,,,,,-1.9642366234,,,,,2.5682117535,,,-0.7502827738,,,3.8769339062,,,,,,-5,-5,,,,,NA,2.8743023609,,,,,,,,,4.7435420895,3.5711010467,,,,,,,,,,,,,,,,,4.0031701436,4.0408341789,,,,2.3938419142,,,,,,4.0439262489,-0.593815476,,,,,2.9696976311,4.4051729174,1.8559704906,,,,,2.9116642229,,,,-5,4.4245945449,,,,,,,,,0.4125816186,,,,,,,0.5140512171,,,,,,,-1.9449014508,,4.3644197519,,4.0994546788,,,,,,,4.552681954,-1.4440607092,,,,,,,,4.8512994489,1.9811963511,,,,4.6464499563,0.4154794042,-5,,,,,,,3.6786717825,,,4.2968010088,1.0997699136,,,,,,,,,,,,,,,,,,,3.5698445637,1.6507641025,,,,,,3.8126072847,,,,,,,,,,,3.4805673283,,,,,,-1.5229379898,,0.9221221046,,,,,,-1.6762050337,3.6857693384,3.285139455,,,,1.519110017,-5,,,3.9078824558,,,,,,2.3524406572,,,,,,,,2.396514601,,,,,,,,,,,-0.1300657491,,,,,,,,,,,,1.7248560473,,,,,,2.9461460108,6.251112566,,,,,,,3.740462234,,,,,,,3.8514570392,,-0.3081019695,,,4.2540688983,,,,-5,,,3.5007438252,2.9722929085,,,,,,,,,,,4.3592063698,,,,,-1.7322153035,2.4998490186,-0.2088297457,,,,4.6727762501,,,,,,-5,3.5160047786,,,,1.9513162918,,,,,,,,,,,,,,,1.4332629707,,,,,,4.0761667429,,-5,,,5.7692182362,,,,,,,,,,,,,-5,5.7389574527,,,,,5.8239230935,-5,,4.6804475071,,,,,2.7178381291,,,,,,,,,,,,,,,
Galashiels,3.3248932438,,,,,,,,3.4972921874,-0.4828950805,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9576879365,,,,,,,-0.4411801473,,,2.9287236258,-5,,,,,,,-5,,,,,,,,3.2056162547,,,0.5932766952,,,,2.8319696804,,,-5,,-1.9394937686,,,,,,,,,,,1.5590721072,,,,,,,,,,,,,1.4744206628,,,,,,,,,,,,,,0.6630758301,,,,,,,,,,,,,2.9093313424,-0.9393347686,,,1.577009802,,,,,2.9732612176,,,-5,,0.9879265543,0.3091886396,0.5904862025,3.2859520571,,,,,3.4315549065,,,,,,,,-1.2868842603,,,,,,,,,,3.9497670562,,,,,,,,,,,2.8149470467,,,,,,3.0727811203,,,,,,-5,,,,1.6455741918,-5,,,,,,,,,,,,-0.4475370743,0.3061379565,,,,,,,,-5,,1.5793524731,,3.0711430005,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9688662257,,,,,,3.0235848718,,,,0.6979586965,,,,,,,,,,-0.5831963434,,,,2.2890543703,,,,,,,,,,,,,,,,,2.4319352145,,-5,,,,0.0545128303,2.8119263916,,,,,,,,,,,,0.4734731816,,,4.3023492678,,-0.5347840105,,,,5.0759882612,3.9121928672,,,,,,4.0688221264,,-5,2.0479130367,4.9811681841,,,,,,,,,,,,,1.0229662211,,4.655933105,,,,0.8849816261,,,,3.6744822841,2.4335876224,,,,,-5,,,,,,4.6799576655,,,,,,2.6165882511,,,3.7887094063,,,,5.5184737086,0.0029974173,,,2.6548240784,,,,,5.5335207275,,,,,,,5.0564113811,,,3.7118944817,,,,,,,,,-5,-5,,,,,,2.6121039099,,,,
Girvan,,,,,,0.3939556373,,,,,,,,,,,,,,,,,0.9956280433,,,,,,,,,,,NA,,,,6.4720119519,,4.4207214811,,,,,,1.5459157358,1.556782723,,,,,,,,,,,,,,,4.2962275974,-5,,,,,,,,,,,,,-5,,,,,,,,,,,,,,4.4410205354,5.5636184521,,,,,,,,,,3.8753007804,1.2395174292,,,-5,,,,,4.6310770929,,,,3.4674040485,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1498939089,,3.6147773994,,,,4.672001989,,,,,,,,,,,,,,,,,,,,-0.6389778652,,,,,3.9346600798,,,,,,,,,,,,,,0.9049034783,,NA,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,5.1504460643,-5,,,,,,,1.8323401332,,,,,,,,,,,,,,0.9288140033,,,,,,4.2381316859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2865048064,,,,,,,,-5,,,,,,,,0.6954211516,,,,,,,,4.3213319494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5592954036,,,,,1.8288113586,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7870475716,,,,,,,,,,,,,,,,,,,5.4579843141,,-5,NA,,,,,,,,,,,,,,,,,,,,
Grantown on Spey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guardbridge,,,,,,1.0173907066,,,,3.0320044396,,,,,,,,,,,,,,,0.2035628955,,,,,,,,0.3796706852,,,,,,0.2273577327,2.9547833623,,4.6845998936,,-5,,3.0351720682,,,,,,,,,,-0.1646234964,-5,,,,,,-0.5296834713,,,,,,,,,5.1047162182,,,,-5,,,,,,,,,,-5,1.346835586,,,,4.3458053346,3.4513688394,,,,,,,0.8386428743,,5.4387188937,,,-1.5825722353,,,,,0.0509501845,,,,,,,,,,,-0.7890294423,,,,,,,4.3734643563,,3.6585371896,,,,,,,,,,,,,,,4.4241212863,,,,2.7001483746,,,,,,-1.0876367089,,,,,,,,5.2160126332,,,,,,,,,,,,,-5,,,,2.7831636391,,,,,,,,-0.2513623866,,,,,,,,,4.9541011716,,,,,4.2122601539,,,,-5,,,,,,,,,,,,-5,1.5496047603,,,,,,,-1.3663819221,,,,,,,,,,,,,,,,,,,,,-5,-1.6337590154,4.3998798896,,,,,,,,,,,,,,-5,4.2403197096,,,-5,,,,,,,-5,,,,,-1.1321727245,,,,,,0.1991982053,3.6255748663,-5,3.8808987665,,,,,,,3.6658309955,,,,,,,0.6860793555,,,2.4006904518,,,1.9697957535,,3.1248214659,,0.2315230275,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,-5,5.5588984737,,,-5,NA,,,,5.5091251643,,,,5.7481042696,,,,,,4.4626699673,,,,,,,,,,,5.0457183557,,,,,0.6192815,,,,,,,,,0.3384296972,4.8292810736,,,,,,,,,,,,,,,,,,,,,,2.2978594477,,,,,,
Haddington,NA,,,,,,,,,,,,,,,,,,4.4769822839,,,4.5002160868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4550892409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3770325666,,,,,,,,,,,,,,,,,,,,4.5626765271,,,,,,,,,,,,,,,,,2.9016293854,,,3.257084426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5676387029,,,,,,,,,,,,,,,,,3.7323978782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.750180797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0677458496,,3.1299443554,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9881947328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7074535891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamilton,,3.7570365255,,,,,,,,,,,,,,,,,3.8861085403,1.4604004699,,,1.27488662,2.8982710415,,,,,,,,,,,,,,,2.5407921217,4.8058361503,,,,,3.2103397414,,1.640204507,3.6921908217,0.8134611661,,,2.4341505975,,,1.6958126742,1.7531849022,,,,,5.4686153839,,,4.9227844151,,4.2458102248,,,,,,,2.690666719,3.3083054816,2.7148889924,,,,3.8663949731,,,4.3363386914,3.423717073,,,,3.9981034705,2.5817558975,,,,,,,2.3183870664,,,,2.6914464752,,4.6957594352,1.3574500126,3.9490460153,2.1213285209,4.6406033787,,,4.1960827308,,4.1342617281,,,3.936607092,,,,,,,,,,,,1.3625583325,4.9063968494,4.0426294681,,5.5233112737,4.4194950847,,,,,,4.7657956968,2.9000095796,2.4329407133,,,,,2.2180064881,,,4.2887247242,4.6108023597,5.1934648984,,2.1781070489,3.5609890064,,,,,,1.7025078573,,,,,7.1020975373,,,,1.5909001634,4.1970209613,1.9360572208,2.7076198709,3.9395267543,,,5.5840795349,,,,2.4521110993,,4.6473933258,2.4513092804,,4.5169775718,,,,,,,3.325138924,,2.2815842487,,,,,,,,4.4384111775,,4.2702262571,,,,,4.3568685053,,2.9571451974,,,,4.407294932,,4.9472365197,4.300991164,,,,,,3.6492430185,,,3.9304640935,2.8984809573,4.5236758854,,,,5.4407502219,,,4.1890757307,0.4880247551,,,,,,-0.7750131398,,,,,,,3.151014322,,,2.93330163,,5.2849476267,1.6391904149,,,,,,,,,0.7005161598,4.1592292521,,,,3.5155448454,,3.6567148749,,4.1510085352,,,,2.7657839314,,,,6.1051527563,,,4.7272972408,,,4.8649690561,,4.0851424787,,,,,3.4276966096,,,,2.8957612247,,2.5286390625,,4.6360821623,,,,3.5031816962,,,,,4.9453285393,,2.9867275342,,,,,2.878317401,,,,,,,,,,,,,2.1451742046,2.2810807704,,,2.7486662437,,,,,,,1.8958056827,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3642299951,,,4.9415060047,4.5636290558,,2.6678469967,,,,3.9799927532,4.2074852893,,,,,,2.1705398667,6.1490382506,2.0325534812,,,,5.6814596364,,1.7910714841,,,,,,,3.8390486016,,4.1048705259,,-0.9131121742,,,4.1734985934,2.7267744865,,3.5814146028,,,,
Harthill,6.5144987732,4.4095273355,,,,,,,2.0540290337,,,,,4.1031517307,,,,,,-5,,4.0260180463,,,,,,,,,,-0.6785095806,,,,,,NA,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,5.5648294572,,,,,,,,,,-1.8140228501,,,,,,,,,,,,,,4.1590252121,,,,,,,,,,,,-0.3109182424,,,,,5.3595593106,,,,,,NA,,,,,,,2.3120973849,,,,,,,,,,,,,,,2.6719077422,,,,,,,,1.9889309509,,,,,,,,,,4.4727884452,,,,,,,3.1112996402,0.6404629739,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4266381483,,,,,,,,,,,,,,,,,-0.6511955649,,,,,,,,,,6.4521939807,,,,,,,,,,,4.8837444365,,,,,,,5.1802644394,,,,,,,,,,,,,,,,,,,5.0311290318,,,,,,,,,NA,,,,,,1.2507470097,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,-5,,,,,,,,,,,,4.2968727624,,,,,,,,,,,,,,,,,,,,,,0.4343896188,,,,,,,,,,,1.0254282745,,,4.0667475482,-1.1137184021,,3.1377458433,,,,,,,,,,,,,,-0.0797620406,,,,,,,,,,,,,,,3.50563388,,5.0726570753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5110041687,NA,,,,,,
Hatton,4.4022683401,,2.414139251,,,,,,3.9895992756,,,4.0491529622,4.9803234596,,2.4195606726,,,,4.4485955442,,,,1.4592544895,,,3.291697418,3.9258956027,,,3.7678329149,,,,5.4050208875,3.0925975646,,,4.4804184511,3.0081568113,3.5686327553,4.8876686255,1.8180585301,-0.5681818582,2.1265942212,,,2.3073262564,5.2721379321,0.7811760174,,3.0930845777,,,,2.7153711844,,,,,,,,1.3418192773,,2.9810683203,4.3368860269,2.7851567194,,,,,5.5067501504,1.7981331355,,,2.1994309776,,,2.7245401561,1.7994152503,,3.3480096264,3.354740955,,,,3.2716650227,,,,4.6713754906,,3.7127448527,,1.6687651653,2.6940446799,3.3823272695,,2.3807085087,3.8516750618,4.8874633587,1.503792963,4.1269331898,,4.0027456065,,4.2400424377,4.2429991315,,4.0560911698,,,4.1209837293,,1.6026146313,,,2.4105607821,3.6401594335,2.4546991215,2.6692609088,,,,0.028131807,5.0077202894,3.5430265404,2.4551725106,4.7469968935,,3.9461646616,4.5072826923,,2.179098926,2.1081715636,3.7828158695,3.8277171598,,,4.5586586624,,2.6499624816,2.367727433,4.1033781994,,,,4.9018339695,2.687413401,,,,,,1.7061683823,,,,,4.9335414696,1.8701664236,,,,,,4.5133923093,1.8015443255,,,,,4.2134682801,,,,3.9481901309,,3.5054957108,,,,,,,4.4106785077,,3.728661519,4.63052553,,,,,1.6281578339,,5.0358851922,,,4.7881491693,3.1147609346,5.130437912,,,,1.6466185981,5.5652091113,,1.9946477518,,,,4.4175458068,,,,0.303160253,,,,,,,,4.3571713383,1.6960652785,,,,,5.2468003565,,1.6677014853,,0.0419258706,,,,0.9109543291,,,4.6651677172,,,,,,0.1624790482,,2.786663737,,,4.8824105527,,,4.7531451338,,,,,-0.5063833883,,1.5020328612,4.7763504119,2.5257844373,,,,,,NA,5.1970558637,,,,,,,,5.5654000997,,0.890387467,,1.0716976123,3.8011998778,4.1302268157,1.4622772316,3.0864721465,,,,,3.8782546544,1.0710457332,3.9577293857,,,,1.3279731102,2.6270551443,,,,3.7002916339,3.9647513427,,,4.2275499276,0.7045604153,4.3889768513,3.7436406585,,,3.5905851321,,,,1.6965067959,,,,,,,,4.134826816,,,,2.5332325334,,,,,4.1511072869,,,,2.6529095593,,,4.5241685878,,3.2006770069,,,3.744281475,5.0025608879,3.6564656924,4.2275909484,3.8302273103,,,,,,,,,4.7838487145,,,-0.5415890803,,,,3.324720361,,,,4.7560112418,3.5315111175,3.2686259131,,3.942329821,,,3.16250029,3.589833009,,,,,,3.7399535099,5.3717027817,,,,1.9966566934,5.2874130931,,2.0033603561,,,,3.9141676786,3.7953163369,1.6535193208,,,3.8949902366,1.3810753005,,,,,,,,,,,
Hatton - Fintry East,3.4779934802,3.207278091,,,,,,,,,,,,,,,,,,-5,,,,6.0070796681,,,,,,,,,,3.7204111407,2.6079455614,,,,,,,2.758497923,,,,,,,,,,,,,,,-5,,,,6.5404074776,,,,,3.3206364359,,,,,,,,,,,,,,,,,,,,,3.7484416579,,,3.4205411812,,3.7030281922,,,,-5,,,,,,,,,,,NA,,,,,,3.8924012716,,,-5,,,,,,,,,,,,,NA,,,,,2.0376587773,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,6.6884336149,,,7.3461821539,,,,,2.6105314552,,,,,,,,,,6.0083926907,,,,,,4.3993588693,,,,,,,,,,6.6464472038,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8112028191,,,3.675163355,,,,,,,NA,,,,,,,,10.0677621309,,,,,,,2.1433619033,,,,,,,5.390050745,,,,,,NA,-5,,,,,,,0.9839501345,5.7789399126,,,,,,,,,,,-1.5063113918,,,,,-0.4007235384,,,,,,NA,,,1.2937111451,,,,,,4.1551573279,,,,,,,,,2.5732442193,,,2.3425198206,,,,,,,,,,,,NA,4.2648883106,,,,,,,,5.9312290652,,,,,,-5,NA,,,1.4535090251,,,,,,,,,,,,,,,,-5,,,,,,,,-5,,NA,,,,,,,,,0.5253511899,,,,,,,,,,,,1.7492047647,-5,,NA,,,,,,,,,,,-2.0431148396,5.0955626465,,,,,,,
Hatton - Fintry North,2.1909902978,3.9867495229,,,,,,,,,,,,,,,,,,2.00642528,,,,,,,,,,,,,,5.6415394374,5.4575408748,,,,,,,3.7994437364,,,,,,,,,,,,,,,-5,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,3.7296681528,,,4.2246646143,,4.5938767463,,,,2.4193304843,,,,,,,,,,,3.8056567466,,,,,,3.0227026304,,,1.5658778847,,,,,,,,,,,,,5.2385134199,,,,,1.8587286892,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,6.6755637439,,,5.2461945801,,,,,4.579399799,,,,,,,,,,3.6249449608,,,,,,5.7921218813,,,,,,,,,,3.8597180457,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7581555002,,,3.3569136322,,,,,,,2.7990693374,,,,,,,,5.4439356389,,,,,,,4.9530021439,,,,,,,5.2494004818,,,,,,5.077733151,-5,,,,,,,4.5997599604,4.675131742,,,,,,,,,,,,,,,,-5,,,,,,3.0777395971,,,2.6230685203,,,,,,5.1548399812,,,,,,,,,3.3422511459,,,2.7104914,,,,,,,,,,,,3.3112092215,3.1574911577,,-5,,,,,,4.9309799716,,,,,,2.1313179083,4.3284033358,,,-5,,,,,,,,,,,,,,,,0.5763714024,,,,,,,,-5,,3.6587146613,,,,,,,,,,,,,,,,,,,,,4.2403124126,-5,,0.9856015583,,,,,,,,,,,2.3744167558,3.5385494899,,,,,,,
