"X2020.05.22" "X2020.06.23" "X2020.06.24" "X2020.06.25" "X2020.06.26" "X2020.06.27" "X2020.07.27" "X2020.07.28" "X2020.07.29" "X2020.07.30" "X2020.07.31" "X2020.08.32" "X2020.08.33" "X2020.08.34" "X2020.08.35" "X2020.08.36" "X2020.09.36" "X2020.09.37" "X2020.09.38" "X2020.09.39" "X2020.09.40" "X2020.10.40" "X2020.10.41" "X2020.10.42" "X2020.10.43" "X2020.10.44" "X2020.11.45" "X2020.11.46" "X2020.11.47" "X2020.11.48" "X2020.11.49" "X2020.12.49" "X2020.12.50" "X2020.12.51" "X2020.12.52" "X2020.12.53" "X2021.01.01" "X2021.01.02" "X2021.01.03" "X2021.01.04" "X2021.02.05" "X2021.02.06" "X2021.02.07" "X2021.02.08" "X2021.03.09" "X2021.03.10" "X2021.03.11" "X2021.03.12" "X2021.03.13" "X2021.04.13" "X2021.04.14" "X2021.04.15" "X2021.04.16" "X2021.04.17" "X2021.05.18" "X2021.05.19" "X2021.05.20" "X2021.05.21" "X2021.05.22" "X2021.06.22" "X2021.06.23" "X2021.06.24" "X2021.06.25" "X2021.06.26" "X2021.07.26" "X2021.07.27" "X2021.07.28" "X2021.07.29" "X2021.07.30" "X2021.08.31" "X2021.08.32" "X2021.08.33" "X2021.08.34" "X2021.08.35" "X2021.09.35" "X2021.09.36" "X2021.09.37" "X2021.09.38" "X2021.09.39" "X2021.10.39" "X2021.10.40" "X2021.10.41" "X2021.10.42" "X2021.10.43" "X2021.11.44" "X2021.11.45" "X2021.11.46" "X2021.11.47" "X2021.11.48" "X2021.12.48" "X2021.12.49" "X2021.12.50" "X2021.12.51" "X2021.12.52" "X2022.01.01" "X2022.01.02"
"Paisley - Airport" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.43437047254281 1.63782150305421 NA -0.621983532761425 -1.60202550461181 -0.557991582683536 3.25630304735392 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Paisley - Blackhall" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.52887606573629 1.73759215004145 NA 0.816290501124403 -1.89743790075914 0.23913398943652 2.90136261527687 4.33613521491356 NA 3.02124926412614 2.8078058557055 3.66448280239485 6.14363685730631 4.49801594660789 4.9512637947202 4.52750441564002 4.07062957971358 4.40957017838049 3.11969993109469 3.33012655825967 2.22079052063323 4.359337048654 4.56176130167548 NA 5.50435826657204 5.64139469693278 4.9810800559342 NA NA NA 3.93993329185964 NA 3.22620200362234 2.20443437360205 4.10571821008604 4.73277681019852 3.95956569147674 4.96593336801015 NA NA NA 4.38473478383688 NA NA 3.98970984583892 3.7604062251796
"Paisley - Brediland" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.145556472598328 -1.73299881280881 NA -5 -5 -0.951851922196647 5.7000266733297 1.89741466220724 NA -0.667848024709051 2.38243068341462 -1.56741742608109 3.73038403604413 -5 3.53360024994092 1.60238730095289 1.99275482869673 1.42235603663077 1.61869187506506 3.58375346280303 0.980907845659279 -5 2.5376076970019 NA 2.56541024686002 1.46241190013955 3.23634994490543 -0.248861855453912 NA NA 4.71221889498547 NA -5 0.462253189121336 -5 3.28217905334079 3.12077228771811 2.95160644698701 NA NA 2.43157033167728 -0.05920482755585 NA NA -5 3.21605824865441
"Peebles" NA NA NA NA NA -5 NA NA NA NA NA NA -5 -5 -5 NA -5 -5 0.628232456620995 1.39786599269478 0.521206010770974 NA -5 0.620249806387421 4.00355435753433 0.740580725909263 -5 0.986270407020734 1.49883875748653 1.91293076362 NA 1.37407528903369 1.87468838085802 1.57949357176773 NA 1.34172398801672 2.05896343888348 3.28080257478961 1.60067766719057 -5 -5 1.06121652550283 NA 0.889262514302269 -1.03426889320286 -1.24765978835234 -5 -5 -5 NA NA -5 NA 1.1799503669368 -5 -5 -0.614204504082533 -5 NA -5 -0.438264305309281 NA 1.77087591744308 1.95867509631219 NA 3.5249699272049 NA 2.38736197398214 3.90532836220879 4.34212234067854 2.71184443024244 3.54215748113097 3.33707638802036 NA 4.19295187879156 3.85756853964511 NA 0.202334071954472 2.18493402240881 NA -2.93196127686967 3.71290378535602 3.32796511086645 NA 3.59575490229381 3.16437812491175 4.54963031188673 NA NA NA 3.27587530813458 NA NA NA 3.95253797524056 NA
"Penicuik" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5.0629543054971 0.261419255316958 2.13135648822358 0.858565909267493 3.46059684615552 2.04795610439993 1.06087705527207 NA -5 2.14968482651029 NA -0.320579053804127 3.12190215999073 1.70797905850286 4.65530378328691 3.95721850309826 NA 2.81548914068574 3.9542435250477 3.15133107589577 3.9098158501729 4.86495787479379 NA 5.36030306597242 5.66854143159958 NA 3.9108839205426 NA NA NA 5.53938015198684 NA 5.73938762135749 NA 5.35014219611033 NA 4.98256228641911 NA NA 4.87705862754378 3.9159445628449 5.18856267609647 3.97911181422626 4.19313006251148 4.71835719318719 4.43251685579918 NA NA NA 4.90301164565236 NA NA 5.02774027236465 4.37142585606135
"Persley" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5.35727638279637 4.89975183899299 4.74581677993353 5.1015980277352 4.53448353733122 NA 4.07640535626011 4.14052188372215 NA NA NA 5.26696501824711
"Persley - Northfield" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.71465224078013 0.270990434323173 -2.59053316369961 -5 1.41159896319302 1.1688611172656 4.7680075901214 0.594992483408779 -0.450036635584405 -1.49499380073536 -0.967574917709395 -5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Perth" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.05355641161731 4.15928132798716 1.12448693278831 1.9774311554978 1.93661061584617 1.3947099070261 0.159182872672235 0.976360053222783 0.572953049372031 1.01039790156346 NA 1.28456279026565 0.720840020707084 0.986752999640871 -0.659122660569751 1.8734837161402 NA 2.57307949978543 2.76875143509947 3.18036208501926 3.06167955965838 3.44391686561984 NA 3.09313527595826 4.22315209771874 3.2854119557518 4.54527075864366 NA NA 4.34397389997176 NA 5.62831283423216 4.21470988472679 4.80758680511193 5.07989355713451 4.32015236733106 5.6134933842649 NA 3.93480216592855 4.07282702203119 4.43942294001073 5.62198070059156 4.12105944700168 4.82648324166789 4.66012741858394 4.29653473266095 4.46763610047252 4.53440945691507 4.06704673715007 4.11420082204968 2.99326657299183 4.54039756768462 5.23141279109992 4.93100497151365
"Peterhead" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.60058654423268 3.71167236074729 0.849109512738414 1.03184186602187 0.544830359707869 -1.40479527790985 -0.319975999193307 -0.34390375512357 -1.13936979300861 -0.767097419152121 -0.59933394599051 -1.93499892478728 -1.28559407950563 -5 -0.653969060758426 1.67573238741212 -1.31699712296963 -1.27275875888827 -0.49854763729887 -5 0.473858335990979 -1.5804219888119 -1.69453578612632 0.64347661701688 1.51985856419883 1.45495189918984 1.66446494843862 1.34466969786917 0.174250372476804 1.72578143253837 0.840090806154402 2.78900184644703 3.22966816057301 2.06449396624567 NA 3.61982388265581 3.14375083731323 4.23068334724456 2.31286563663315 4.44407345080546 3.38258382361845 3.28559472042035 3.64100627821296 2.98066106981068 4.26222823793193 3.85228227946659 2.33320938016924 3.36699602151915 3.01589957602336 3.76851985520175 NA 3.44821058017505 3.57806436953265 NA 5.3156387124951 NA 4.19090531611454
"Philipshill" -5 -1.33506663949025 NA NA NA NA NA NA NA NA NA NA NA -5 -1.26990048606737 NA 1.57402032620392 -0.179459335488174 1.90025311773956 1.40868910911722 NA 2.29448648799806 3.97303971834321 3.02943178803182 3.85787595695449 4.28532301155774 3.53463107949927 2.59155301983795 4.76860429432057 2.66997072395927 4.30245366155082 4.14315669781948 2.57161456598887 3.55011287228675 NA 4.35899520999338 3.43755246795723 3.98126003021605 3.8315032821979 4.12482970153813 3.27417157579379 2.548656066029 2.62027393575106 2.08344969460554 2.26221631760017 2.22827798790294 1.78650506260338 2.06092521540107 NA 2.11743621226573 1.48355811127529 2.16859148243768 NA 2.04951811375271 1.41983385676532 1.85706974523916 -0.375066174241323 2.12234922469045 2.93648977991582 NA 2.51716515685113 2.22000340714525 2.75839176617485 NA 4.25364029953767 3.90357948956807 3.99339039695317 3.79729650242695 5.16683238217709 3.69966242480886 4.36263605053439 4.08226491855634 5.71046009556488 5.69920322125459 NA 5.25888702977815 4.65388110555009 5.42673213178848 NA 4.25507085448101 4.35634956293876 4.04858968228846 3.82266273573105 3.8955819264035 3.59451112389778 4.16550139691417 3.88616608027772 4.09468505354112 4.23720703233636 NA 3.97318308655302 5.01350738451858 NA NA 3.89736334647606 4.53391080130645
"Philipshill - Hairmyres Hospital" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Philipshill - Stewartfield (3606)" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -2.69943567995518 NA NA -5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Philipshill - Stewartfield (7801)" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.85460642762592 NA NA 1.02359656131776 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Sanquhar" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -5 2.44903634390192 2.22902952688987 2.31530768350874 -0.007940825245954 NA 0.472243057971499 4.97158620833813 4.81079323153843 4.2475967796053 3.50615130329469 NA 4.95039354568845 2.04608451516045 4.06773826384314 3.11325199283981 NA NA NA 3.6089432226215 6.5478775848737 NA 5.93248053932721 4.92274234786149 NA NA NA 4.03259609730984 NA 2.20329378480864 1.91257262893891 2.14384642796329 NA 2.85728173234978 5.85721756427508 NA NA NA 2.54360086624174 NA NA NA NA
"Seafield" NA NA NA NA NA NA NA NA NA NA NA NA NA -5 0.250367157111103 0.717320909759655 -0.0032208443658 1.58533575038274 NA 2.2511997191961 2.44642496749685 NA NA 3.17914996814302 2.46607311068715 3.06042141142943 2.99538740177845 2.70330556374289 1.76957063059807 NA NA 3.34906518315294 0.992554556958038 2.45848766418824 NA NA 4.57104146754169 3.97792382469803 3.54650731679279 3.42466584923514 2.86405810000032 2.32501147346806 4.70300824129054 2.66533275696539 2.59199946583932 2.55939302371684 2.03027835543125 2.28861518459366 1.74466152789009 1.51483872562095 1.13434564546757 1.16431045429275 1.0443902462689 0.146532367528424 0.998745619464454 1.46837214947844 1.97633440343464 2.53436052803876 2.57914740633016 3.11052909670212 3.26515275342999 3.41352331040196 3.38780979681929 4.61141682822722 5.49001045459035 4.69786056749023 4.02522997183156 3.8003976032263 3.47603853054951 3.81711462549468 3.58628245390974 4.31950218090805 4.59431701393444 NA 4.72888209524616 5.08867521236919 4.91960858660015 4.21475330834948 4.68728927944023 4.27647807387207 3.05892413530903 3.71239886345698 3.42686804348438 4.16667221137136 3.8234092013211 3.63210318972642 3.9200365837748 4.45177019169593 4.44818039112298 4.18887194605472 4.21340831409075 4.95170364776237 5.32727287307457 5.36765799837472 4.87544158481513 4.46721294218776
"Seafield - Cockenzie" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -5 -1.20885482907517 1.5969772709304 1.83999874592823 4.6737965560057 6.63884569499675 5.16690406797181 3.32160909539409 5.37466701607943 3.89003631787329 2.24611220035361 3.23195349236566 3.93459825855259 3.96858245254514 NA 3.85246093052051 NA NA NA NA 3.45889176337656 NA NA NA 3.15655135950056 NA 3.91263927013814 1.5486025287008 6.45996616194045 NA NA NA 3.49373856909146 2.75655897608093 NA NA 5.7052180215219 4.00086934181338
"Seafield - Craigmillar" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Seafield - Muirhouse" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Seafield - Restalrig" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Seafield - Tranent" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -5 -0.809462409329035 -5 -5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Seafield - Western General" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Selkirk" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -5 0.464497112059168 -5 -0.35830245173541 -5 NA -5 -5 0.792515371218214 -1.17081695931366 -5 NA -5 NA NA NA 2.70171139556661 3.59633392014541 2.52738250563889 NA 2.37270827089559 -5 NA NA NA NA 3.4578737872061 3.83995374764851 4.21801862816587 2.19264587277855 NA 3.48976474179477 NA 2.66513228925867 NA 4.19828962944017 5.04247068190887 1.58911446517824 4.24952951690252 3.6346239646522 3.59283116779706 NA NA 1.93414179252618 NA NA NA 3.70188450164257 NA
"Shieldhall" -0.515580967344468 -0.972189874748784 -0.248730192968567 -1.80035668650401 -1.78350731267744 -5 -5 -5 -2.15372061789074 -5 NA -5 -0.237643898452142 -0.167241879147726 0.397687243714839 1.15337993580313 1.85195839896075 2.24839955467172 1.90111279162067 2.62200945336847 3.07030028190982 2.99734484985242 2.37441641430609 3.22003060459715 4.0160994295271 3.67547795812304 2.88077441346324 3.30773785437408 2.79501857060033 3.06750720155753 3.72400141901675 3.83594551239406 3.49731051139273 2.81611516554938 3.19975461442072 4.15440547981279 4.05701118996529 4.55671977394302 3.72436931736669 3.52954196290097 4.07944730471292 3.07943287708313 3.35336883742403 2.9337127245564 3.18369922173398 3.2704694041056 3.05655465407375 2.7490513043278 1.84334205358905 2.25030276691579 2.23714632526432 2.0697546038192 NA 2.17828354632988 1.70511004526607 3.57346971533557 3.46250370761774 2.94585830914403 3.52683156003967 3.31875126512358 NA 2.7380388715595 3.56136175228045 4.12378904373912 4.26547691165469 4.22134248719458 4.43590717162387 3.91999804483721 3.79036588631824 3.09511331509946 3.96141285819321 5.01357792583022 5.0983487609119 5.23141225121806 5.66824608554375 5.43897180532659 4.8325925000765 4.95943601730858 4.40060639982845 NA 3.81967588167706 4.18981171345987 4.09836764258353 3.73593223027677 3.76564401448221 3.91692859592711 4.02567358581523 4.18202900056849 4.47692007414673 4.24772352787533 3.76410484361247 4.39692109470693 5.3440588069113 5.81698692439063 3.70806646677819 3.95010616826527
"Shieldhall - Barrhead" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.975988615523853 2.11283024845308 -0.16865920564667 0.664870972997521 NA NA 2.14628580498834 1.72199582508792 0.532012493854534 2.31940692575092 NA 1.57393508854698 2.34235176983547 -0.123511824971707 3.33165149313766 3.78481751217381 4.62699282156809 2.40947049658073 4.40007201782499 4.43134431717449 3.4209212571607 2.7410555270446 5.33276877785437 3.71484477343297 4.9093439700851 4.55948405726811 5.38309959628218 4.83068764446818 5.19082293755734 3.32277283129022 4.08002285952518 NA NA NA NA 5.0611500747579 4.5627457363149 6.05582080399895 4.18422184700861 5.00404059536017 NA NA 5.16308099316358 5.15786496003366 NA NA 4.66173031676273 4.48308816513496
"Shieldhall - Gorbals" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.94188593931693 0.402281152780569 2.16772519811012 2.58008366598816 NA NA 1.54044550232007 3.42041737662199 4.68944779584228 4.45541494374481 NA 2.30764539685001 3.84618552340234 2.36056723617591 3.66446798254671 3.70230026725103 5.0597620257241 4.4263352686243 3.9508647487308 3.61167135640088 2.99425004577519 3.11696450306767 3.1045970700251 3.967543470526 5.04362187097109 3.34880454169712 3.53635851325057 4.08184180211177 4.31930284409712 4.16716014426391 4.07472531470825 NA NA NA 2.83987355543478 2.98664524945278 4.28032138243257 3.68510689943217 5.95459096539979 2.85963048879543 NA NA 2.91919049421512 4.28295446256574 NA NA 4.0968507814692 4.75506575810838
"Shieldhall - Govanhill" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.17971451434229 2.55905009864996 3.66384021714698 2.47558062539372 NA NA 4.46370566590235 6.77982670096315 6.19563956421983 4.10619248222382 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Shieldhall - IMAX" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Shieldhall - Pollockshields West" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.81130323586654 2.95814067556117 3.86968085518419 4.79155789513592 3.41442364662423 3.7617716683803 1.71484487503078 3.31151539485442 2.7255117884114 1.21203655177268 NA 3.09700732528567 5.93983403782463 3.03028516984268 6.86498655065106 5.26780502292328 4.72485775926154 3.77050594669718 3.05940798981853 NA 3.03420547335822 NA NA 2.0804280901179 4.75302071480272 4.312996636128 4.3370126933671 4.07848121031223 NA NA 2.87832338520395 3.11374481562942 NA NA 3.76985721335298 NA
"Shieldhall - Science Centre" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Shotts" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.43519287607368 4.51704476945496 2.29056077401399 NA 3.88536549535732 4.03413344524511 4.18314885376033 3.81340048829254 2.09377345662383 3.92421333552412 3.14441113731708 3.09728939588879 NA 1.30356968202355 1.87025305409663 2.42147000119253 NA 2.05893119269281 2.76083513763208 3.48723236420024 1.1982460738024 0.423785565633141 NA -5 2.87962941632063 1.88227866116217 2.2632436588053 NA 4.06114635187726 4.91354902738232 NA 4.84899822983693 4.84212940635227 NA NA 4.39465634641042 NA 4.08935754682976 NA NA 5.45246072966021 NA NA NA NA NA NA 4.37610473571652 3.61110214384837 NA 4.45461798954239 NA 4.62038121956013 NA 4.19743992251563 5.26922088183088 NA NA NA 4.26225214278908
"Skellyton" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5.39254384633912 NA 5.60809183468762 4.68832677050679 NA 3.1607864555065 1.58879925332053 5.33390987007969 1.93691652660104 1.43269728132555 NA NA 0.264162361597337 1.15070876572832 NA NA 3.27760703096558 0.354570726684811 0.776537163397237 NA 2.83209396044186 NA 2.42368503857079 2.81572307195849 2.9610916626787 4.18208133095526 NA 4.64610032410942 NA NA 6.13932787596908 5.16190229416751 NA NA NA 5.59890551995678 6.03557519506614 NA NA 5.17507729687215 NA 4.71608184714384 NA 4.52854482195435 NA 5.44718597007655 NA 4.13422284971033 4.77214980195451 4.15930246378954 NA NA NA 4.92919736519802 5.72529464758525 NA NA 4.58748055267289 NA
"Springfield" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.61174234419753 1.51293193353139 1.82733974758656 -0.329187236657091 1.10543726893856 0.67721077801968 1.40330173178959 3.16985911559594 2.11634373838965 1.69775413650712 3.65409494737372 2.46042806206633 0.350481420372761 NA -1.27859487979907 0.778843382268466 -1.62893672440546 -1.19566836021953 -5 -0.286975836758849 NA 0.6935021443687 2.06635017021672 2.42757988720975 1.25814394108914 NA NA 3.85826184634267 3.70419767208197 5.76645776612273 NA NA 3.78568796014787 NA 5.57992405400441 5.82423881289063 6.58958373813709 5.01454322518551 3.57324950888671 4.79754950162098 NA 3.44947823725379 NA 3.54356669936482 4.82749280303391 3.83054411806925 3.76508782277119 3.83077214990195 3.98179597015199 NA NA 3.95400933099899 6.32071205672273 NA NA 4.63959113973886 3.85509901616572
"St Andrews" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.62845906220324 0.464330785745573 -5 -5 3.47020637506925 1.02455073764969 0.353034925191275 2.64518779773094 2.7383226804631 3.43643322036785 3.08565074199246 2.87658875797605 0.663276418381832 NA 0.936189694478756 -0.139702939039999 0.670955756803766 2.37453614065923 1.07932777549357 2.99591978038065 2.11791091640583 2.43218396177644 2.31903531771557 3.45799542069639 NA NA 4.05902877931653 4.32249490264375 3.68591805103078 3.71864291812623 3.34825551075876 NA NA NA 4.32805311581559 4.30914812935842 5.37180814590587 4.18097030660846 4.64890542808879 4.56111787531587 NA 4.24061335172108 4.1571552008188 4.53422008571449 5.3559909821776 3.67124403497707 4.01727942616618 5.46585754961774 5.63679556211561 NA NA 3.39649934573287 4.15588619964105 NA 4.10862508519614 4.29149588004255 NA
"St Andrews - University (2979)" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.39711344285822 -5 0.114534440069344 5.84086884664721 3.32527521948705 -5 2.3891707773504 2.41632325637941 -5 1.3030851348897 2.509417900524 NA 5.30305028089081 0.970969658428848 NA -1.18283225360141 1.93471217358476 1.54996417654034 -0.080832530255783 1.28998738263511 NA NA -3.46278156462484 2.76758540331564 NA NA NA NA
"St Andrews - University (4964)" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.133623642629 -5 NA 0.875914862331119 1.36150468721282 2.70942421357365 2.04845810754452 2.2344126587597 4.065095322166 2.96709935828944 3.25598039090826 NA 3.19195500703967 2.3119391102962 NA 2.73024504159966 2.31613824441544 1.98197730798085 4.05066555261688 3.80870829450602 NA NA 1.55012783896667 3.66085832994822 NA NA NA NA
"Stevenston" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.27621107484706 3.83599621191193 3.1211855679148 2.19688998508171 1.33455303193355 1.63026308024628 2.10936797758463 1.92747253579644 1.8580315977653 1.4838823723517 -0.153249534942488 0.56299000686006 0.25978021034945 0.83480114957718 1.17502213758797 2.31190331639422 1.19964643996991 NA 2.04037278020236 2.1085908499051 2.2722824975372 2.9408036226313 3.17150660519422 NA 3.16818227107124 3.41698698533006 2.42169861643369 2.62648884137096 2.91764855246616 3.44036698401928 4.53772167609948 4.32008901304545 3.33344853373809 4.27063217435686 4.23260433545477 3.76847964808196 3.26538813426005 2.55516410002818 2.23846576519145 3.67036416821345 2.90956234707562 2.6916036791732 3.55153024440827 3.24227580510815 2.86715450154501 3.25477935069922 4.40253243401183 3.515759397708 3.96644507269808 4.10618858796266 3.97193071800842 4.57228696867896 NA 4.64765036945641 3.68466110379228
