,Site,Year,Week,x
3911,Falkirk,2021,35,323914
3912,Fauldhouse,2021,35,1179788
3913,Forfar,2021,35,121219
3914,Forres,2021,35,34801
3915,Fort William,2021,35,130366
3916,Fraserburgh,2021,35,518034.5
3917,Galashiels,2021,35,197061
3918,Guardbridge,2021,35,196888
3919,Hamilton,2021,35,1030083
3920,Harthill,2021,35,NA
3921,Hatton,2021,35,523766
3922,Hatton - Fintry East,2021,35,NA
3923,Hatton - Fintry North,2021,35,322518
3924,Hatton - Fintry West,2021,35,220665.5
3925,Hawick,2021,35,123645
3926,Helensburgh,2021,35,0
3927,Huntly,2021,35,253592
3928,Inverclyde,2021,35,227204.5
3929,Inverclyde - Gourock,2021,35,163091.5
3930,Inverurie,2021,35,570794
3931,Ironmill Bay,2021,35,77367
3932,Kelso,2021,35,47740.5
3933,Kirkcaldy,2021,35,456212
3934,Kirkwall,2021,35,22317
3935,Lanark,2021,35,234979
3936,Langholm,2021,35,NA
3937,Largs,2021,35,36489
3938,Lerwick,2021,35,2894
3939,Lesmahagow,2021,35,508016
3940,Linlithgow,2021,35,160930
3941,Loch Ryan,2021,35,218866.5
3942,Lockerbie,2021,35,203033.5
3943,Lossiemouth,2021,35,296251.666666667
3944,Mauldslie,2021,35,940753
3945,Maybole,2021,35,411579
3946,Meadowhead,2021,35,738926
3947,Meadowhead - Kilmarnock HMP,2021,35,95199
3948,Nairn,2021,35,83704
3949,Neilston,2021,35,603724
3950,New Cumnock,2021,35,85136
3951,Newburgh,2021,35,157075
3952,Newport & Tayport,2021,35,433855
3953,Newtown St Boswell,2021,35,58960
3954,Nigg,2021,35,450243
3955,Paisley,2021,35,849689.5
3956,Paisley - Blackhall,2021,35,628750
3957,Paisley - Brediland,2021,35,11238
3958,Peebles,2021,35,72992
3959,Penicuik,2021,35,684361
3960,Perth,2021,35,385506
3961,Peterhead,2021,35,95609
3962,Philipshill,2021,35,877169
3963,Philipshill - Hairmyres Hospital,2021,35,0
3964,Sanquhar,2021,35,994160
3965,Seafield,2021,35,295955.5
3966,Seafield - Cockenzie,2021,35,121966
3967,Seafield - Western General,2021,35,NA
3968,Selkirk,2021,35,74537.5
3969,Shieldhall,2021,35,531415
3970,Shieldhall - Barrhead,2021,35,509969.5
3971,Shieldhall - Gorbals,2021,35,67004.5
3972,Shieldhall - Pollockshields West,2021,35,1111007
3973,Shotts,2021,35,160885
3974,Skellyton,2021,35,906709
3975,Springfield,2021,35,511353.5
3976,St Andrews,2021,35,146338
3977,St Andrews - University (2979),2021,35,10443.5
3978,St Andrews - University (4964),2021,35,19131
3979,Stevenston,2021,35,116156
3980,Stevenston - Stevenston East,2021,35,94453
3981,Stevenston - Stevenston West,2021,35,NA
3982,Stirling,2021,35,18168
3983,Stirling - University,2021,35,21562
3984,Stonehouse,2021,35,421327
3985,Stornoway,2021,35,12876
3986,Strathaven,2021,35,408898
3987,Swinstie,2021,35,1359412
3988,Tillicoultry,2021,35,415509.5
3989,Troqueer,2021,35,231792
3990,Turriff,2021,35,881486
3991,Whitburn,2021,35,478878
3992,Winchburgh,2021,35,2382
3993,Allanfearn,2020,36,3564.25
3994,Annan,2020,36,0
3995,Carbarns,2020,36,9226.33333333333
3996,Dalmuir,2020,36,9130
3997,Dunfermline,2020,36,241
3998,Falkirk,2020,36,1903
3999,Fort William,2020,36,560
4000,Galashiels,2020,36,0
4001,Hamilton,2020,36,1870
4002,Hatton,2020,36,1870
4003,Hawick,2020,36,6326
4004,Helensburgh,2020,36,0
4005,Kirkwall,2020,36,0
4006,Lerwick,2020,36,0
4007,Levenmouth,2020,36,0
4008,Lockerbie,2020,36,0
4009,Meadowhead,2020,36,3172
4010,Nairn,2020,36,0
4011,Nigg,2020,36,1646.66666666667
4012,Peebles,2020,36,0
4013,Philipshill,2020,36,7845
4014,Seafield,2020,36,2778.5
4015,Shieldhall,2020,36,8324.5
4016,Stirling,2020,36,0
4017,Stornoway,2020,36,0
4018,Troqueer,2020,36,0
4019,Allanfearn,2021,36,552046.5
4020,Allers,2021,36,1081826
4021,Alloa,2021,36,611193.5
4022,Alva,2021,36,538901.5
4023,Annan,2021,36,897852
4024,Ardoch,2021,36,NA
4025,Armadale,2021,36,1102894
4026,Aviemore,2021,36,162181.5
4027,Banchory,2021,36,616747.5
4028,Banff,2021,36,862369
4029,Bathgate,2021,36,205206
4030,Blackburn,2021,36,351256.333333333
4031,Blackridge,2021,36,439697
4032,Blackwood,2021,36,NA
4033,Boness,2021,36,622443.5
4034,Bonnybridge,2021,36,483756
4035,Bothwellbank,2021,36,1298700
4036,Bowhouse,2021,36,409775
4037,Buckie,2021,36,99632
4038,Carbarns,2021,36,3353197
4039,Coldstream,2021,36,269381
4040,Cumnock,2021,36,143341
4041,Cupar,2021,36,285446
4042,Dalbeattie,2021,36,NA
4043,Dalmarnock,2021,36,784106.5
4044,Dalmuir,2021,36,1449988.5
4045,Dalmuir - Auchinairn (6298),2021,36,55533
4046,Dalmuir - Auchinairn (6330),2021,36,153206
4047,Denny,2021,36,2981.5
4048,Dunblane,2021,36,173898
4049,Dunfermline,2021,36,1941023
4050,Dunnswood,2021,36,1819957
4051,Duns,2021,36,21142
4052,East Calder,2021,36,495449
4053,Ellon,2021,36,459370
4054,Eyemouth,2021,36,17043
4055,Fairlie,2021,36,19363.5
4056,Falkirk,2021,36,323595
4057,Fauldhouse,2021,36,694857
4058,Forfar,2021,36,319396
4059,Fort William,2021,36,759466.5
4060,Fraserburgh,2021,36,350798.5
4061,Galashiels,2021,36,94555
4062,Girvan,2021,36,367662
4063,Guardbridge,2021,36,259002
4064,Hamilton,2021,36,2474556
4065,Harthill,2021,36,NA
4066,Hatton,2021,36,343036
4067,Hatton - Fintry East,2021,36,1395889
4068,Hatton - Fintry North,2021,36,1631776
4069,Hawick,2021,36,28458
4070,Helensburgh,2021,36,977285
4071,Huntly,2021,36,35337.5
4072,Inverclyde,2021,36,384751
4073,Inverclyde - Gourock,2021,36,117133
4074,Inverurie,2021,36,792806.5
4075,Ironmill Bay,2021,36,147980.5
4076,Kelso,2021,36,101466.5
4077,Kirkcaldy,2021,36,1170966
4078,Kirkwall,2021,36,73920
4079,Lanark,2021,36,791669
4080,Langholm,2021,36,1636393
4081,Largs,2021,36,102751.5
4082,Lerwick,2021,36,13461.5
4083,Lesmahagow,2021,36,127113
4084,Linlithgow,2021,36,412222
4085,Loch Ryan,2021,36,138410.5
4086,Lockerbie,2021,36,494480
4087,Lossiemouth,2021,36,135212
4088,Maybole,2021,36,386705
4089,Meadowhead,2021,36,409239.5
4090,Meadowhead - Kilmarnock HMP,2021,36,297567
4091,Nairn,2021,36,51333
4092,Neilston,2021,36,209332
4093,New Cumnock,2021,36,347746
4094,Newburgh,2021,36,105282
4095,Newport & Tayport,2021,36,1681048
4096,Newtown St Boswell,2021,36,29672
4097,Nigg,2021,36,1032472
4098,Paisley,2021,36,517483
4099,Paisley - Blackhall,2021,36,333293
4100,Paisley - Brediland,2021,36,2380
4101,Peebles,2021,36,28456
4102,Penicuik,2021,36,NA
4103,Perth,2021,36,281156
4104,Peterhead,2021,36,68603
4105,Philipshill,2021,36,553786
4106,Sanquhar,2021,36,546176
4107,Seafield,2021,36,402868.333333333
4108,Seafield - Cockenzie,2021,36,NA
4109,Selkirk,2021,36,123687
4110,Shieldhall,2021,36,500617.5
4111,Shieldhall - Barrhead,2021,36,227920
4112,Shieldhall - Gorbals,2021,36,117740
4113,Shieldhall - Pollockshields West,2021,36,165526
4114,Springfield,2021,36,1223607
4115,St Andrews,2021,36,461618.5
4116,St Andrews - University (2979),2021,36,21423.5
4117,St Andrews - University (4964),2021,36,17199.5
4118,Stevenston,2021,36,93265
4119,Stevenston - Stevenston East,2021,36,11742
4120,Stevenston - Stevenston West,2021,36,358006
4121,Stirling,2021,36,82751
4122,Stirling - University,2021,36,345348
4123,Stonehouse,2021,36,423858
4124,Stornoway,2021,36,9563
4125,Tillicoultry,2021,36,1192779.5
4126,Troqueer,2021,36,393696
4127,Turriff,2021,36,587036
4128,Whitburn,2021,36,1600795
4129,Winchburgh,2021,36,2340
4130,Allanfearn,2020,37,2845.25
4131,Annan,2020,37,0
4132,Carbarns,2020,37,2629.5
4133,Dalmuir,2020,37,14977
4134,Dalscone,2020,37,585
4135,Dunfermline,2020,37,727
4136,Falkirk,2020,37,2085
4137,Fort William,2020,37,0
4138,Galashiels,2020,37,0
4139,Hatton,2020,37,1351
4140,Hawick,2020,37,5498
4141,Kirkwall,2020,37,0
4142,Lerwick,2020,37,0
4143,Levenmouth,2020,37,759.333333333333
4144,Lockerbie,2020,37,4604.5
4145,Meadowhead,2020,37,0
4146,Nairn,2020,37,0
4147,Nigg,2020,37,419
4148,Peebles,2020,37,0
4149,Philipshill,2020,37,1612
4150,Seafield,2020,37,9357
4151,Shieldhall,2020,37,12183.25
4152,Stirling,2020,37,0
4153,Stornoway,2020,37,0
4154,Troqueer,2020,37,626
4155,Allanfearn,2021,37,314049
4156,Allers,2021,37,299940
4157,Alloa,2021,37,195319
4158,Alva,2021,37,211164.5
4159,Annan,2021,37,433865
4160,Ardoch,2021,37,NA
4161,Armadale,2021,37,564655.5
4162,Aviemore,2021,37,NA
4163,Banchory,2021,37,87542
4164,Banff,2021,37,271561
4165,Bathgate,2021,37,233655
4166,Blackridge,2021,37,1165431
4167,Blackwood,2021,37,93197
4168,Blairgowrie,2021,37,149057
4169,Boness,2021,37,42662
4170,Bonnybridge,2021,37,287630
4171,Bothwellbank,2021,37,658297
4172,Bowhouse,2021,37,314952
4173,Buckie,2021,37,87214
4174,Carbarns,2021,37,735955.5
4175,Coldstream,2021,37,76026
4176,Cumnock,2021,37,446588
4177,Cupar,2021,37,130009
4178,Dalbeattie,2021,37,73584
4179,Daldowie,2021,37,397203
4180,Dalmarnock,2021,37,238238
4181,Dalmuir,2021,37,191488
4182,Dalmuir - Auchinairn (6298),2021,37,108898
4183,Dalmuir - Auchinairn (6330),2021,37,863129
4184,Denny,2021,37,27235
4185,Dunbar,2021,37,146913
4186,Dunblane,2021,37,194134.5
4187,Dunfermline,2021,37,470897
4188,Dunnswood,2021,37,222690
4189,Duns,2021,37,65399
4190,East Calder,2021,37,336120
4191,Eyemouth,2021,37,61693
4192,Fairlie,2021,37,84398
4193,Falkirk,2021,37,184638.5
4194,Fauldhouse,2021,37,387858
4195,Forfar,2021,37,237266
4196,Forres,2021,37,15415
4197,Fort William,2021,37,123028
4198,Fraserburgh,2021,37,235433
4199,Galashiels,2021,37,29333
4200,Girvan,2021,37,339667
4201,Guardbridge,2021,37,107561
4202,Hamilton,2021,37,779925
4203,Hatton,2021,37,337814.5
4204,Hatton - Fintry East,2021,37,1424406
4205,Hawick,2021,37,37390
4206,Helensburgh,2021,37,73612
4207,Inverclyde,2021,37,179222.5
4208,Inverclyde - Gourock,2021,37,154482
4209,Inverurie,2021,37,218584
4210,Ironmill Bay,2021,37,43107
4211,Kelso,2021,37,44665
4212,Kirkcaldy,2021,37,311418.5
4213,Lanark,2021,37,NA
4214,Langholm,2021,37,464692
4215,Largs,2021,37,114929.5
4216,Lerwick,2021,37,41917
4217,Lesmahagow,2021,37,154126
4218,Linlithgow,2021,37,434850.5
4219,Loch Ryan,2021,37,78660
4220,Lockerbie,2021,37,276876
4221,Lossiemouth,2021,37,197271
4222,Maybole,2021,37,564251
4223,Meadowhead,2021,37,604668.5
4224,Nairn,2021,37,119155
4225,Neilston,2021,37,191262
4226,New Cumnock,2021,37,296846
4227,Newburgh,2021,37,122725
4228,Newport & Tayport,2021,37,166184
4229,Newtown St Boswell,2021,37,69919.5
4230,Nigg,2021,37,44003.5
4231,Paisley,2021,37,238883
4232,Paisley - Blackhall,2021,37,339762
4233,Paisley - Brediland,2021,37,15914
4234,Penicuik,2021,37,423665
4235,Perth,2021,37,347741.5
4236,Peterhead,2021,37,155660
4237,Philipshill,2021,37,260924
4238,Sanquhar,2021,37,182248
4239,Seafield,2021,37,356775
4240,Seafield - Western General,2021,37,NA
4241,Selkirk,2021,37,13500
4242,Shieldhall,2021,37,283209
4243,Shieldhall - Barrhead,2021,37,564946
4244,Shieldhall - Gorbals,2021,37,144149
4245,Shieldhall - Pollockshields West,2021,37,244475
4246,Shotts,2021,37,567675
4247,Skellyton,2021,37,227120
4248,Springfield,2021,37,228867
4249,St Andrews,2021,37,127761
4250,St Andrews - University (2979),2021,37,0
4251,St Andrews - University (4964),2021,37,139976.5
4252,Stevenston,2021,37,83959.5
4253,Stirling,2021,37,77862
4254,Stirling - University,2021,37,NA
4255,Stonehouse,2021,37,143355
4256,Stornoway,2021,37,0
4257,Swinstie,2021,37,300737
4258,Tillicoultry,2021,37,178888.5
4259,Troqueer,2021,37,298422.5
4260,Whitburn,2021,37,415671
4261,Winchburgh,2021,37,405348
4262,Allanfearn,2020,38,1113.75
4263,Annan,2020,38,0
4264,Carbarns,2020,38,16886.25
4265,Dalbeattie,2020,38,0
4266,Dalmuir,2020,38,1863
4267,Dalscone,2020,38,579
4268,Dunfermline,2020,38,5726
4269,Galashiels,2020,38,0
4270,Hamilton,2020,38,12714
4271,Hatton,2020,38,3366
4272,Hawick,2020,38,0
4273,Kirkwall,2020,38,0
4274,Levenmouth,2020,38,1364
4275,Lockerbie,2020,38,151.25
4276,Meadowhead,2020,38,888
4277,Nairn,2020,38,0
4278,Nigg,2020,38,2528.25
4279,Peebles,2020,38,3201
4280,Philipshill,2020,38,19346
4281,Shieldhall,2020,38,10151.75
4282,Stirling,2020,38,0
4283,Troqueer,2020,38,0
4284,Allanfearn,2021,38,188965.5
4285,Allers,2021,38,138315
4286,Alloa,2021,38,74989
4287,Alva,2021,38,73580
4288,Annan,2021,38,58010
4289,Ardoch,2021,38,9838
4290,Banff,2021,38,445335
4291,Blackburn,2021,38,94060.5
4292,Blairgowrie,2021,38,277884
4293,Boness,2021,38,29819
4294,Bothwellbank,2021,38,311387
4295,Bowhouse,2021,38,54751
4296,Carbarns,2021,38,326293
4297,Cupar,2021,38,31081
4298,Dalbeattie,2021,38,33876
4299,Daldowie,2021,38,157944
4300,Dalmarnock,2021,38,290834
4301,Dalmuir,2021,38,262890
4302,Dalmuir - Auchinairn (6298),2021,38,88916
4303,Dalmuir - Auchinairn (6330),2021,38,NA
4304,Denny,2021,38,134990
4305,Dunblane,2021,38,150112.5
4306,Dunfermline,2021,38,180816.5
4307,Dunnswood,2021,38,64212
4308,Duns,2021,38,30440
4309,East Calder,2021,38,214309
4310,Ellon,2021,38,114369.5
4311,Falkirk,2021,38,87481
4312,Fauldhouse,2021,38,280564
4313,Forfar,2021,38,54596
4314,Fort William,2021,38,69569
4315,Fraserburgh,2021,38,256698
4316,Galashiels,2021,38,66468
4317,Girvan,2021,38,58743
4318,Guardbridge,2021,38,325216.5
4319,Hamilton,2021,38,337000
4320,Hatton,2021,38,176818.333333333
4321,Hawick,2021,38,22251
4322,Helensburgh,2021,38,207269
4323,Inverclyde,2021,38,77358
4324,Kelso,2021,38,31629
4325,Kirkcaldy,2021,38,264382
4326,Kirkwall,2021,38,20056.5
4327,Lanark,2021,38,NA
4328,Langholm,2021,38,412849
4329,Largs,2021,38,80725
4330,Lerwick,2021,38,10482
4331,Linlithgow,2021,38,323506
4332,Loch Ryan,2021,38,25195
4333,Lockerbie,2021,38,84111
4334,Lossiemouth,2021,38,69181
4335,Maybole,2021,38,108128
4336,Meadowhead,2021,38,232561
4337,Meadowhead - Kilmarnock HMP,2021,38,NA
4338,Newburgh,2021,38,49166
4339,Newport & Tayport,2021,38,92798.5
4340,Nigg,2021,38,134959.5
4341,Paisley,2021,38,179108
4342,Paisley - Blackhall,2021,38,NA
4343,Paisley - Brediland,2021,38,830
4344,Peebles,2021,38,1234
4345,Penicuik,2021,38,NA
4346,Perth,2021,38,166185.5
4347,Peterhead,2021,38,27397
4348,Philipshill,2021,38,598237
4349,Seafield,2021,38,175045.666666667
4350,Shieldhall,2021,38,288141.5
4351,Shieldhall - Barrhead,2021,38,85436
4352,Shieldhall - Gorbals,2021,38,102466
4353,Shieldhall - Pollockshields West,2021,38,83750
4354,Springfield,2021,38,52502
4355,St Andrews,2021,38,196542
4356,St Andrews - University (2979),2021,38,9339
4357,St Andrews - University (4964),2021,38,41949.5
4358,Stevenston,2021,38,73050
4359,Stevenston - Stevenston East,2021,38,NA
4360,Stevenston - Stevenston West,2021,38,60197
4361,Stirling,2021,38,31166
4362,Stirling - University,2021,38,134485
4363,Stornoway,2021,38,19842
4364,Strathaven,2021,38,27755
4365,Tillicoultry,2021,38,25253
4366,Troqueer,2021,38,64625.5
4367,Whitburn,2021,38,33467
4368,Winchburgh,2021,38,295446
4369,Allanfearn,2020,39,4193.75
4370,Annan,2020,39,580
4371,Carbarns,2020,39,63994.5
4372,Dalbeattie,2020,39,2270
4373,Dalmuir,2020,39,24505
4374,Dalscone,2020,39,1021
4375,Dunfermline,2020,39,13036
4376,Falkirk,2020,39,6494
4377,Fort William,2020,39,58658
4378,Galashiels,2020,39,743
4379,Hamilton,2020,39,17191
4380,Hatton,2020,39,11912
4381,Hawick,2020,39,12933
4382,Helensburgh,2020,39,2403
4383,Kirkwall,2020,39,517
4384,Lerwick,2020,39,0
4385,Levenmouth,2020,39,6446.2
4386,Lockerbie,2020,39,253.75
4387,Meadowhead,2020,39,5899.5
4388,Nairn,2020,39,0
4389,Nigg,2020,39,3648.5
4390,Peebles,2020,39,7537
4391,Philipshill,2020,39,12601
4392,Seafield,2020,39,25637
4393,Shieldhall,2020,39,31926
4394,Stirling,2020,39,4752
4395,Stornoway,2020,39,0
4396,Troqueer,2020,39,12869
4397,Allanfearn,2021,39,97012.3333333333
4398,Allers,2021,39,77248
4399,Alloa,2021,39,281593
4400,Alva,2021,39,195669
4401,Annan,2021,39,79165
4402,Ardoch,2021,39,NA
4403,Armadale,2021,39,176779
4404,Aviemore,2021,39,NA
4405,Banchory,2021,39,191309
4406,Bathgate,2021,39,89090
4407,Blackburn,2021,39,4363
4408,Blackridge,2021,39,NA
4409,Boness,2021,39,35057
4410,Bonnybridge,2021,39,293844
4411,Bowhouse,2021,39,133036
4412,Carbarns,2021,39,389370
4413,Coldstream,2021,39,51784
4414,Cumnock,2021,39,94953
4415,Cupar,2021,39,95338
4416,Dalbeattie,2021,39,150482
4417,Daldowie,2021,39,170721
4418,Dalmarnock,2021,39,167396.5
4419,Dalmuir,2021,39,181661
4420,Denny,2021,39,64817
4421,Dunbar,2021,39,61762
4422,Dunblane,2021,39,160135
4423,Dunfermline,2021,39,97086
4424,Duns,2021,39,10798
4425,East Calder,2021,39,411082.5
4426,Ellon,2021,39,46333
4427,Fairlie,2021,39,4366
4428,Falkirk,2021,39,158225
4429,Fauldhouse,2021,39,54011
4430,Forres,2021,39,75941
4431,Fort William,2021,39,96147
4432,Fraserburgh,2021,39,163805
4433,Galashiels,2021,39,31000
4434,Girvan,2021,39,160044
4435,Guardbridge,2021,39,17893
4436,Hamilton,2021,39,453847.5
4437,Harthill,2021,39,12595
4438,Hatton,2021,39,181064
4439,Hawick,2021,39,131256
4440,Helensburgh,2021,39,209144
4441,Huntly,2021,39,269050
4442,Inverclyde,2021,39,142612
4443,Ironmill Bay,2021,39,42402
4444,Kelso,2021,39,5573
4445,Kirkcaldy,2021,39,204393.5
4446,Kirkwall,2021,39,16365
4447,Lerwick,2021,39,7365
4448,Linlithgow,2021,39,238065
4449,Lockerbie,2021,39,100939
4450,Meadowhead,2021,39,207469.333333333
4451,Meadowhead - Kilmarnock HMP,2021,39,5151107
4452,Nairn,2021,39,16606
4453,Neilston,2021,39,123312
4454,New Cumnock,2021,39,NA
4455,Newburgh,2021,39,302367
4456,Newport & Tayport,2021,39,242750
4457,Newtown St Boswell,2021,39,431808
4458,Nigg,2021,39,232247
4459,Paisley,2021,39,57305
4460,Peebles,2021,39,1787
4461,Penicuik,2021,39,268702
4462,Perth,2021,39,519797
4463,Peterhead,2021,39,104801
4464,Philipshill,2021,39,91985
4465,Philipshill - Hairmyres Hospital,2021,39,0
4466,Seafield,2021,39,181076.666666667
4467,Seafield - Cockenzie,2021,39,44920
4468,Seafield - Western General,2021,39,NA
4469,Selkirk,2021,39,38785
4470,Shieldhall,2021,39,141559
4471,Shieldhall - Barrhead,2021,39,151368
4472,Shieldhall - Gorbals,2021,39,88457
4473,Shieldhall - Pollockshields West,2021,39,38599
4474,Shotts,2021,39,NA
4475,Skellyton,2021,39,149447
4476,Springfield,2021,39,163970
4477,St Andrews,2021,39,197549.5
4478,St Andrews - University (2979),2021,39,18475
4479,St Andrews - University (4964),2021,39,53587
4480,Stevenston,2021,39,14812
4481,Stevenston - Stevenston East,2021,39,22889
4482,Stevenston - Stevenston West,2021,39,28181
4483,Stirling,2021,39,20131
4484,Stornoway,2021,39,98191
4485,Strathaven,2021,39,90026
4486,Swinstie,2021,39,NA
4487,Tillicoultry,2021,39,153416
4488,Troqueer,2021,39,204591
4489,Turriff,2021,39,42651
4490,Whitburn,2021,39,67333
4491,Winchburgh,2021,39,216856
4492,Allanfearn,2020,40,1892.75
4493,Annan,2020,40,0
4494,Carbarns,2020,40,53459.75
4495,Dalbeattie,2020,40,20441
4496,Dalmuir,2020,40,59329
4497,Dalscone,2020,40,13612
4498,Dunfermline,2020,40,5246
4499,Fort William,2020,40,132153
4500,Hamilton,2020,40,41927
4501,Hatton,2020,40,20627
4502,Hawick,2020,40,11577
4503,Helensburgh,2020,40,0
4504,Kirkwall,2020,40,0
4505,Lerwick,2020,40,0
4506,Levenmouth,2020,40,13646.3333333333
4507,Lockerbie,2020,40,707
4508,Meadowhead,2020,40,24566
4509,Nairn,2020,40,33918
4510,Nigg,2020,40,9306.75
4511,Peebles,2020,40,2820
4512,Philipshill,2020,40,29868
4513,Seafield,2020,40,32581
4514,Shieldhall,2020,40,49617
4515,Stirling,2020,40,10892
4516,Troqueer,2020,40,21340
4517,Allanfearn,2021,40,72200.6666666667
4518,Alloa,2021,40,131851
4519,Alva,2021,40,270461
4520,Annan,2021,40,53707
4521,Ardoch,2021,40,88637
4522,Armadale,2021,40,51717
4523,Aviemore,2021,40,77299
4524,Banchory,2021,40,121617
4525,Banff,2021,40,392882
4526,Bathgate,2021,40,168380
4527,Blackburn,2021,40,38787
4528,Blackwood,2021,40,30680
4529,Blairgowrie,2021,40,31463
4530,Boness,2021,40,20156
4531,Bonnybridge,2021,40,191680.5
4532,Bothwellbank,2021,40,129797
4533,Bowhouse,2021,40,190533
4534,Buckie,2021,40,86226
4535,Carbarns,2021,40,250183.5
4536,Coldstream,2021,40,28456
4537,Cupar,2021,40,66647
4538,Dalbeattie,2021,40,75700
4539,Daldowie,2021,40,49419
4540,Dalmarnock,2021,40,148774.5
4541,Dalmuir,2021,40,150133
4542,Dalmuir - Auchinairn (6330),2021,40,164342
4543,Dalmuir - SECC,2021,40,5108
4544,Denny,2021,40,191010.5
4545,Dunbar,2021,40,62963
4546,Dunblane,2021,40,185607
4547,Dunfermline,2021,40,95965
4548,Duns,2021,40,45337
4549,East Calder,2021,40,403064
4550,Ellon,2021,40,211943
4551,Eyemouth,2021,40,100818
4552,Fairlie,2021,40,11
4553,Falkirk,2021,40,91884.5
4554,Forfar,2021,40,50095
4555,Forres,2021,40,53158
4556,Fort William,2021,40,28627
4557,Fraserburgh,2021,40,80130
4558,Galashiels,2021,40,24597
4559,Girvan,2021,40,NA
4560,Guardbridge,2021,40,97005
4561,Hamilton,2021,40,93631.5
4562,Harthill,2021,40,257455
4563,Hatton,2021,40,167922.666666667
4564,Hatton - Fintry East,2021,40,NA
4565,Hatton - Fintry North,2021,40,33878
4566,Hatton - Fintry West,2021,40,205112
4567,Hawick,2021,40,6454
4568,Helensburgh,2021,40,141026
4569,Huntly,2021,40,234860
4570,Inverclyde,2021,40,28963.6666666667
4571,Inverclyde - Gourock,2021,40,29421
4572,Inverurie,2021,40,448251
4573,Kelso,2021,40,4901
4574,Kirkcaldy,2021,40,226509
4575,Kirkwall,2021,40,17800
4576,Lanark,2021,40,17298
4577,Langholm,2021,40,4846
4578,Largs,2021,40,13855
4579,Lerwick,2021,40,0
4580,Lesmahagow,2021,40,5670
4581,Linlithgow,2021,40,168375
4582,Loch Ryan,2021,40,31416
4583,Lockerbie,2021,40,2012.5
4584,Lossiemouth,2021,40,108357
4585,Mauldslie,2021,40,86799
4586,Maybole,2021,40,5148
4587,Meadowhead,2021,40,92510.5
4588,Meadowhead - Kilmarnock HMP,2021,40,NA
4589,Nairn,2021,40,20942
4590,Neilston,2021,40,11312
4591,Newburgh,2021,40,74020
4592,Newport & Tayport,2021,40,157049
4593,Newtown St Boswell,2021,40,61759
4594,Nigg,2021,40,77740
4595,Nigg - Aberdeen RI,2021,40,3353
4596,Paisley,2021,40,60053.5
4597,Paisley - Blackhall,2021,40,89740
4598,Paisley - Brediland,2021,40,107762
4599,Peebles,2021,40,10
4600,Perth,2021,40,101485
4601,Peterhead,2021,40,36424
4602,Philipshill,2021,40,147280
4603,Sanquhar,2021,40,60681
4604,Seafield,2021,40,41514.6666666667
4605,Selkirk,2021,40,12065
4606,Shieldhall,2021,40,81291
4607,Shieldhall - Barrhead,2021,40,NA
