,2020-11-47,2021-06-23,2021-10-43,2021-11-47,2021-04-16,2020-07-27,2021-07-30,2020-10-42,2020-06-27,2021-08-34,2021-12-50,2021-07-27,2020-11-49,2021-05-19,2021-01-03,2020-07-29,2021-08-33,2020-09-40,2020-08-36,2022-01-01,2021-02-07,2021-03-10,2020-12-53,2020-06-23,2020-11-46,2021-06-24,2020-09-37,2021-10-42,2021-11-44,2021-04-15,2020-09-39,2020-07-31,2020-10-43,2020-06-26,2020-08-32,2021-12-51,2021-07-26,2021-10-41,2020-11-48,2021-09-38,2021-01-02,2020-10-40,2020-06-25,2021-05-22,2021-08-32,2020-12-49,2022-01-02,2021-07-29,2021-09-35,2021-03-11,2020-12-52,2021-12-49,2020-11-45,2021-06-25,2020-09-36,2021-05-21,2021-08-31,2020-08-34,2021-11-45,2021-04-14,2020-09-38,2020-07-30,2021-09-36,2021-03-12,2020-12-51,2020-10-44,2020-08-33,2021-06-22,2021-02-08,2021-12-52,2021-10-40,2021-11-46,2021-04-17,2021-03-09,2021-09-39,2021-01-01,2020-05-22,2020-10-41,2020-06-24,2021-08-35,2021-07-28,2021-02-05,2021-05-18,2021-01-04,2021-12-48,2021-11-48,2021-06-26,2020-07-28,2021-10-39,2021-05-20,2020-08-35,2021-04-13,2021-02-06,2021-09-37,2021-03-13,2020-12-50
Stevenston,,8.23662646007523,34.8666311530866,81.6573990169351,1.75591485651662,,13.8251423147649,,,75.1953213586912,53.0869278455992,23.7642481111848,,3.23821462930571,,,93.477585108959,,,104.339537969121,46.3395687113497,3.79829784910448,,,,9.70151925563404,,14.7553197557984,25.5918976951846,0.857915615175269,,,,,,96.7651557943533,,18.3487664182177,,26.190274361079,,,,,31.1984053839114,,39.8316213768275,11.2649779493414,71.5668640578419,5.10521762379283,,60.7148666370307,,18.9310536240934,,3.31894326958808,18.4977398151419,,17.5869034263687,4.41003388168806,,,68.8964281398703,8.24302985828998,,,,7.6934766401619,22.6732443861086,,39.2662027598162,25.9138960200919,1.29664506617866,8.9969891734371,12.8734120114726,,,,,28.0348543350727,30.4774475443939,,2.30435578060386,,52.7965090842611,33.6414654778933,23.8433798694146,,9.3789307613323,10.0936177320769,,6.41110471018062,9.73970738745153,43.3141619815336,6.87211923789323,
Stevenston - Stevenston East,,5.95352366675352,36.7476686114133,29.5663881881229,1.66457668721845,,21.1359819494344,,,100.506561647183,134.861122303129,184.349081081733,,0.549061937322525,,,77.9928478753339,,,477.534834757916,,,,,,2.77459132066562,,,37.2337717237706,,,,,,,,115.677189608762,,,NA,,,,15.8505001954211,1.26341254971162,,18.6899270735199,4.65481358613364,NA,,,38.6362556256062,,112.587822522431,,240.55694144366,1.64794735767411,,54.2585829290768,,,,6.07375461721591,,,,,0,,,,3.17786794083601,0,,,,,,,47.7764164055309,28.218878220445,,0.435855945320348,,,9.67657944235292,137.136373644736,,18.9289073246719,0.933610728719221,,,,,,
Stevenston - Stevenston West,,0.934504384784544,42.4488361288775,49.5493717659281,2.16765546733338,,230.92854456022,,,422.452352599139,124.295056656598,17.7699616828688,,7.49830284313656,,,64.682980915544,,,,,,,,,1.33824633033471,,131.761400287797,10.7348474529792,,,,,,,,23.9125692807746,,,23.9642982045803,,,,0,118.318264930371,,282.905292546557,6.43141462041477,NA,,,12.5344214210388,,3.67043053215141,,3.69712079001448,1.79295495428046,,21.5558317598826,,,,165.775601013553,,,,,1.32540861927573,,,,20.6836694784534,1.91129015118317,,,,,,,NA,1.42009448803766,,21.6014489288425,,,,,,42.066096759441,81.502894855752,,,,,,
Stevesnton - Stevenston West,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stirling,,1.48538267449623,21.393891631332,47.1517914582604,,,26.4910750335154,,0,76.5032855133217,137.236073302682,57.3309802286225,,5.18779031010064,6.38365921014244,,NA,,,20.0133939035014,6.31697655702325,25.2118129563312,,,3.25041707892194,4.94779015462784,0,9.87436994780509,12.2104814831988,3.20589012437106,2.82481885281573,,3.67183099175501,,0,180.312069244104,,29.6246490634711,12.4897292022661,21.8320517909027,27.6674053981467,12.141925476967,,5.22160378895987,15.6872883422417,6.93975845840229,74.2432559423902,22.1345722631879,13.4586935281908,3.18026331711555,,32.1326818752051,0.387172079141633,1.13081791137939,0,1.31859737294991,29.5498015862193,0,39.2459058918867,13.2075425797171,0,,74.7444244388167,14.1627707512431,1.71123520060146,59.7362973080578,0,,NA,207.144842976877,26.8419012739662,58.0323706154573,1.09666259393791,6.68177420005593,15.7977355067863,14.9268410868729,,0,,,,60.8077685915393,1.92678568073923,3.63822916567918,44.9828505678638,,20.7541076476062,,,0.740515398563416,0.361499614760651,,9.54157399104619,56.625918796039,5.08059898629656,1.99569399513705
Stirling - University,,,13.6437074287434,12.5987809412864,,,,,,6.93190876490852,0.105795037569168,,,,,,4.67649478978184,,,349.071113032821,,,,,,,,5.00176097610202,259.551548761103,0.225510481382468,,,,,,,,2.04588031699645,,82.7559438989185,,,,,,,47.4014583350417,,18.0051933929273,,,0.13107322518351,,,,,,,37.2137854100731,,,,277.898110164216,,,,,,,,5.79071079486642,,1.04894935681616,,,,,,,,,,0,,,,,,,,,,,NA,,
Stonehouse,,24.3548768362516,,,,,24.3522582502893,,,,57.4540425444229,56.5349996159789,,0.376540291941176,23.3921634736821,,,,,59.3029529796238,12.9975560073452,0.634587298614859,,,,5.18722545326756,,21.1876328263874,66.0034933675924,,,,,,,,,,,,8.0838327982422,,,,,,,14.067047709621,,9.52675371927785,,95.6073208926131,,18.6650587532749,,0,,,74.5077458765082,1.64146291047033,,,252.739546661005,0.925641564540343,,,,8.94606403489263,8.10501555255851,304.30014479957,60.5225419046029,22.6080653622633,28.6697272744861,2.25395232588951,,20.7393106933073,,,,254.67540786763,,7.73130257381117,0.925139132278175,,,,7.14118256602689,,,8.78129793415117,,2.75084636344063,3.31923739974511,116.308845343734,,
Stornoway,0,0,,NA,,,18.1194538867576,,,95.5923082321043,NA,7.54950502451222,,0,0,,,,,,22.4060918076064,NA,NA,,0,1.50807043267518,0,15.1715401723444,,0,0,,,,,,,NA,,22.3900665141826,NA,,,0,,,,33.1641421475575,,,,NA,0,2.35763920670562,0,0,10.1599779652426,0,,NA,,,10.7915295520061,0,,,,,NA,,NA,NA,0,1.12835253004911,110.795293746402,0.964723966023258,,0,,14.5288569438817,,26.4160497712487,0,1.95568793658191,,5.49752368162378,0,,,0,0,,NA,0,0,0
Strathaven,,,,,,,26.7170379512075,,,,,14.8851696059804,,5.47892871764132,29.9556206781213,,,,,102.659964383772,2.39509395195415,5.00936660127625,,,,,,NA,43.3986447483822,,,,,,,,,,,22.5557292006029,56.6286978083513,,,,,,,59.8124573339677,,5.88512452238512,,,,,,2.18482228852384,16.8636796909197,,98.4155286999594,9.56064657006884,,,,13.0117112501747,,,,0,125.709340812419,,66.6504989340012,31.9697443580016,16.2577994606946,46.4048210341868,,27.1423126641691,,,,325.088288400449,,8.16520174663919,15.7038506983463,9.20292762010624,14.7706537398473,,,,123.27743144479,1.03810380831694,,9.67873169391251,2.60152971109349,,,
Swinstie,,14.7995476687704,,,,,91.6177354887087,,,,27.059654665408,143.32314732799,,1.88076901020376,,,,,,NA,17.7172462656839,16.3896620186932,,,,2.69413249228268,,20.4071110031231,23.431635932691,12.0987116048415,,,,,,,,,,,61.2152534472321,,,,,,,96.2382065021284,,21.9566957990813,,,,NA,,,,,72.5905901039435,12.7710216629578,,,,81.5808329034918,,,,0.508249392478479,3.40905147505248,,26.9683543999438,36.8285294979342,4.94186201953036,6.27794575454834,NA,162.910989710358,,,,683.838645442979,,44.081866131679,NA,8.30882165623107,,,16.3017872006002,,,NA,,54.6642936067171,NA,187.668058043599,,
Thurso,,,,57.0263059874356,,,,,,,10.0097253633376,,,,,,,,,20.8023581154208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8129128954482,,,,,,,,,,,,,,,,,,,,30.7232578854737,,,,,,,,,,,,,,151.821679088657,,,,,,,,,,
Tillicoultry,,54.1888232122465,1113.6316965621,110.01743752485,,,94.543366995352,,,,40.0540656243667,25.3632746377218,,1.47098218839195,,,,,,24.5139320479531,97.5997860510159,1.98901207404153,,,,5.35659086889697,,119.30131649,312.581052019503,0.68578050692035,,,,,,,,,,15.361911693526,,,,1.62193974417202,,,,192.185777334538,218.243370993236,3.22142306315998,,74.9082290519762,,38.8493411113329,,1.96645793259957,,,362.249244221961,4.08801691957314,,,642.439963816646,3.05947195384004,,,,4.10001248384315,12.5845907551661,,69.5906508146165,269.410978746072,0.202343491033755,10.6931891452695,94.1188386840667,,,,,,203.576452360229,,0.82111826363953,,,,6.39054787740159,,,0.925086878813725,,,,112.304428374541,17.8886331285733,
Troqueer,11.0203764767264,0.8632669713741,82.8264903337066,85.9096103378004,,,,9.57490286528316,,60.3784767151521,179.647411123022,25.2244006417463,,0.114589685734933,29.1003858572484,,131.101571147769,9.39658728331347,,98.7807667870266,,3.52970126055276,,0,3.50013601279083,13.6809205123472,0.650929123418128,84.4130462778325,171.046841657322,0,5.37786466781922,,,,,,25.5268589800015,45.0495377920297,23.5909600640095,28.1589047692416,116.816096775655,,,,25.6053899698912,1.79329475172291,149.786896724774,16.6567997240637,80.5277527214805,2.84688303626372,,39.4367792622691,36.9902394310878,9.61018422284998,0,0,11.0360327975245,0,79.2716290675042,0,0,,142.835531945681,1.4144078807034,2.52034393785186,0.84600636904109,,0.692143162631649,3.44746447576194,,80.6498159177919,68.3141268420864,0,3.28690465605392,107.961912715112,46.3398647780415,,4.88768463803985,0,,13.4472591214961,,0,14.5580955295412,,58.5240109353951,,0,,0.0688204556314875,0,,22.0073212092644,122.024888274749,2.0280680861537,5.22255697218646
Turriff,,0,194.770759403265,62.1699312343831,,,1.66964501811019,,,15.3050901751752,,19.4572523654028,,0,,,24.6347429937556,,,14.7862586765691,,,,,,0.952956383168115,,0,69.3167206067768,0,,,,,,,17.4223276383008,,,,,,,,,,,0,579.254679794768,,,4.8277035340881,,2.93755145056811,,3.1398281419281,,,108.931357635075,,,,361.341853978152,,,,,0.887710405714025,,,109.049312116787,46.4263849297379,0,,32.5398428457041,,,,,,7.56947739867465,,0,,,,8.08151186937043,,,1.13754476030089,,,,,,
Uplawmoor,,,,,,,,,,,,,,,,,,,,,0,1.29173071590978,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0.189022697003105,,,,0,,,,,1.56503168409682,,,,,0.0955316294368885,,,,,,,,,,,,,,,,,,0,,,NA,
Whitburn,,7.9330377990838,106.96030001236,61.8067111560366,,,41.4425531669883,,,,87.5693457551418,53.4312067547996,,2.2341057120788,140.24268925545,,,,,46.191162556624,63.81883357221,30.9029235356298,4.48741620271893,,,17.8439920939351,,48.7071851071399,71.4818201929848,0.192990281001225,,,,,,73.4997970188317,,100.275650438354,,16.1973893903231,61.5576684542326,,,1.37350756520069,,,,106.280315888799,140.499534024844,3.29064150682031,4.44848899300468,60.6852704836898,,60.0770738313014,,0.290021519058512,,,64.9387188776469,4.06533196385218,,,458.301143803883,2.85052759004163,43.0584026038749,,,9.98177263759986,38.5363836213018,293.386622692676,52.4009289554604,54.5032905375363,0.767648476500012,35.8248444237995,40.3903469250741,37.8082162586993,,,,266.183350070914,307.750394290509,26.8335521188127,2.55079154945573,108.470144225814,,43.1201953798653,41.7238309225349,,,1.32511422447476,,,345.655406080573,183.622626035348,3.89651372846983,
Wick,,,,43.1996157203998,,,,,,,55.1478435811445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2728787965806,,,,,,,,,,,,,,,,,,,,104.407044732445,,,,,,,,,,,,,,7.0392572415978,,,,,,,,,,
Winchburgh,,8.38785929396833,206.207888629321,16.4518619348016,,,53.5834449958056,,,106.741967194738,182.651311872581,65.3963666261216,,0.111398519629693,0.675094965055834,,,,,177.857804562477,16.5092522468601,20.9006307674604,,,,5.53173237024891,,34.3575246994073,87.7043537478611,0,,,,,,327.049532632283,45.5723145698641,54.8655804537661,,189.910940551047,9.02970600865025,,,0,,,137.005175789839,148.199898980181,0,17.622857820106,,90.7073123660495,,34.8803350452579,,16.5732047048766,,,71.6666082178377,0.178334508348781,,,1.04184929121939,9.78366699275355,15.4383176695519,,,4.98751572114649,21.9889972277625,,,77.1522421851296,0,3.2416792204262,,10.9830100120249,,,,2.73727837676581,157.727038997309,5.06469189021871,5.70508536612765,1.56179863212435,,4.99153137234281,34.9852055952299,,118.468221353869,0.147778375434416,,0,6.38079945895015,209.276859079448,0.870012832542263,
