,2021-11-02,2021-08-26,2021-12-14,2021-03-30,2021-02-15,2021-01-07,2020-08-12,2020-12-06,2021-08-18,2021-06-23,2021-09-17,2020-09-30,2021-02-09,2020-10-14,2021-03-02,2020-06-04,2021-06-08,2021-12-01,2021-03-25,2020-07-06,2020-08-03,2021-04-16,2021-09-24,2021-06-29,2021-08-12,2022-01-05,2021-06-10,2021-03-08,2021-02-03,2021-01-15,2020-07-27,2021-07-30,2021-07-09,2021-04-08,2020-09-24,2020-06-10,2021-01-21,2021-12-13,2021-09-08,2021-05-31,2021-11-05,2022-01-10,2020-09-09,2021-02-12,2020-12-01,2021-08-02,2021-05-12,2021-10-21,2021-09-30,2021-07-07,2021-04-06,2020-11-23,2021-05-24,2021-04-30,2021-11-18,2021-06-03,2020-12-14,2020-08-31,2021-11-21,2020-08-08,2021-09-14,2021-07-27,2021-03-01,2020-11-03,2021-06-19,2021-11-16,2021-03-20,2020-10-21,2020-07-03,2021-12-04,2021-10-07,2021-09-01,2021-02-22,2020-12-08,2020-11-30,2021-08-09,2021-05-19,2020-11-11,2020-10-05,2020-08-26,2020-12-29,2020-09-21,2020-09-18,2020-06-15,2022-01-13,2021-12-10,2020-12-02,2021-02-11,2021-02-28,2021-07-20,2021-09-13,2021-10-19,2021-03-06,2020-11-04,2021-03-29,2021-06-04,2020-10-28,2021-05-23,2021-10-13,2021-09-20,2021-05-06,2021-04-12,2021-08-16,2021-06-14,2021-01-11,2021-12-28,2021-11-15,2021-07-12,2021-12-07,2021-03-23,2020-10-22,2020-08-05,2021-11-09,2021-04-21,2021-06-30,2020-08-19,2021-02-27,2021-10-25,2021-04-02,2021-08-06,2021-03-10,2020-09-17,2020-11-27,2020-07-15,2020-06-23,2021-08-27,2021-12-15,2021-11-03,2021-10-08,2021-03-31,2020-12-07,2021-01-06,2020-08-13,2021-09-10,2021-09-29,2021-06-24,2021-07-23,2021-03-05,2021-01-18,2020-06-03,2020-10-13,2021-06-09,2021-11-12,2021-03-24,2020-07-07,2022-01-06,2021-08-11,2021-10-14,2021-09-27,2021-04-15,2020-11-09,2020-12-31,2021-07-08,2021-04-09,2021-01-20,2020-09-25,2020-10-01,2020-08-22,2020-06-28,2021-10-01,2021-09-07,2021-02-24,2021-04-22,2020-09-06,2021-10-20,2021-08-03,2021-04-07,2021-05-13,2021-07-06,2021-03-15,2020-07-10,2020-06-26,2021-11-22,2021-05-27,2021-12-09,2020-12-17,2021-07-26,2021-09-15,2021-06-21,2021-06-18,2020-11-02,2020-10-16,2020-06-06,2021-11-11,2021-07-16,2020-10-26,2021-10-06,2021-02-23,2020-09-01,2021-01-08,2020-12-09,2021-10-29,2020-09-22,2020-10-06,2020-11-12,2021-01-27,2020-08-25,2020-06-16,2021-08-23,2022-01-12,2021-02-10,2020-12-03,2020-08-17,2021-11-07,2021-07-05,2021-03-16,2020-11-18,2021-05-10,2020-09-28,2020-09-11,2020-07-13,2021-07-19,2020-10-29,2021-07-29,2021-06-17,2021-05-05,2021-09-23,2021-01-12,2020-06-09,2021-02-04,2020-10-19,2020-07-20,2021-12-06,2021-05-28,2021-07-13,2021-03-22,2020-12-18,2020-10-23,2020-07-01,2021-10-05,2021-09-03,2021-04-26,2021-02-19,2020-09-02,2020-05-28,2021-02-20,2021-07-02,2021-05-17,2021-03-11,2020-08-28,2020-09-16,2020-07-14,2020-06-22,2020-11-26,2021-12-16,2021-08-24,2021-04-28,2021-01-05,2021-02-17,2020-12-04,2020-08-10,2021-06-25,2021-09-28,2021-01-19,2021-12-20,2020-06-02,2021-03-04,2020-10-12,2021-07-22,2020-11-06,2021-11-24,2021-08-31,2021-05-21,2020-12-11,2020-07-08,2021-04-14,2021-10-15,2022-01-07,2021-08-10,2021-02-01,2020-12-30,2021-01-17,2021-03-18,2020-11-16,2020-10-02,2020-08-21,2021-01-23,2021-04-23,2021-09-06,2021-02-25,2020-09-07,2021-10-27,2021-05-14,2021-07-01,2021-03-12,2021-08-04,2021-01-29,2020-11-25,2020-09-15,2020-10-31,2020-07-17,2021-11-23,2021-12-08,2021-05-26,2021-06-01,2020-12-16,2021-08-19,2021-09-16,2021-06-22,2021-02-08,2021-03-03,2020-10-15,2021-11-10,2021-11-29,2021-03-26,2020-10-27,2022-01-04,2021-06-28,2021-06-11,2021-08-13,2021-05-03,2021-03-09,2021-02-02,2021-01-14,2021-10-28,2021-01-26,2020-09-23,2020-06-17,2020-11-13,2020-10-07,2020-08-24,2022-01-11,2021-11-04,2021-09-09,2021-08-20,2020-08-14,2020-09-08,2021-10-22,2021-05-11,2021-03-17,2020-11-19,2021-04-05,2020-12-21,2020-09-10,2020-09-29,2020-11-20,2020-06-24,2021-06-02,2021-11-19,2021-05-25,2020-12-15,2020-08-09,2021-10-11,2021-05-04,2021-09-22,2021-07-28,2021-06-16,2021-04-10,2022-01-03,2021-01-13,2021-02-05,2020-06-08,2021-11-17,2020-08-07,2020-10-20,2020-06-30,2021-07-10,2021-10-04,2021-09-02,2021-04-27,2021-02-18,2020-05-29,2021-12-19,2020-09-03,2021-02-21,2021-05-18,2021-01-25,2020-11-10,2020-09-20,2021-08-25,2021-04-29,2021-11-01,2021-12-17,2021-01-04,2021-02-16,2020-08-11,2021-10-18,2021-04-19,2021-07-21,2021-03-07,2020-06-01,2020-07-28,2021-11-25,2021-08-30,2021-06-07,2021-05-20,2020-12-10,2021-04-13,2021-06-15,2021-10-12,2021-08-17,2021-05-07,2021-09-21,2021-12-29,2021-02-06,2021-03-19,2021-11-30,2021-01-22,2020-08-20,2020-11-17,2021-11-08,2021-04-20,2021-02-26,2020-08-18,2020-09-04,2021-10-26,2021-08-05,2021-04-01,2020-11-24,2020-10-09,2020-09-14,2020-06-19,2020-10-30
Levenmouth,,,184927,,,54524,,,,25130,,17007,,61059,11451,0,3189.2137360665,50840,24999,,,,,80114,,111738,,,30549,17525,,,,6670,2858,0,1727,,,,59080,249416,0,,69431,,6034,,,,30573,43479,,,143014,,18738,0,,,,,,39414,,,,18415,,,,,,36778,115157,,,13816,1863.00644436559,,99853,15378,3095,0,,76777,25636,,,83904,,,,23820,,13421,16281,,,,,,,,80231,,203451,,95105,,,,,,,0,,,20009,,4128,,,,,,273169,47429,,,5983.15290837887,47753,,,,,191685,,30332,,19959,,138513,,,,,90397,,5711,26796,,,,2733,8153,,,,,,24858,,0,,,,,,,,,142885,3433,,,,,,7097.86170530269,48571,44897,,105511,102742,38552,,,0,83009,10012.7567233375,,4502.5,2997.86364220389,,,3233,0,,,16305,,0,,108549,,11732,457,19955,2278,,,,,,4879,,,0,,49150,,200528,,101504,,,60103,,,,,8027,,0,,,2891,,0,0,,,,,,,41413,,60716,0,29483,,25233,364916,,,,,21175,100279,,,21583,,,,,,,,,,,3976.78287350608,1505,,,,4993,,,,229368,,,55695,,543.384976975204,,,,,,7284,27712,,,,,,,67756,,18293,15031,166832,,13210,,,18743,,73453,,,1339.44916942494,,18462,1982.99171516395,,25314,73666,,,0,0,,,4739.85373448111,,,,,,39871,,,178551,738,16308,0,154458,,,,,,,,,0,166615,,43261,0,,,,870,,,,,,,,32472,,,8962,45386,233136,,,,,,,,,,,,,15798,,,14284,65802,,6263,,,,26449,,17085,,57337,125098,,,0,0,,,9821,72294,,1818,0,127570
Linlithgow,165780,,166939,,,,,,37191,17194,,,,,664,,,,,,,,,,,143493,,,1270,,,,,,,,,,412222,429,,,,2137,,,,,,,1274,,,,157565,,12650,,,,454071,68277,634,,,79016,,,,,,,,,,81914,7943,,,,,,,,74105,,,15174,,94085,,,,,18453,,,,,,,,,7177.5884361628,27134,,,288059,185592,4182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36127,,,,,,,,,,,117424,,,,,,,238065,,1713,,,115496,,2201,,139404,,,,,1478,303559,,,,28681,,,,,,,,,,,,,,,,,6939,,,,,,,,,,,,2115,,,,,,52014,,531,323506,,,9883,,,,0,,,,,,168375,139321,481,,,,,,,7237.82694780288,,,,,,155938,,388,64024,,,,,,,715235,,,,,,,182539,37723,,,619,,,,,,,4345.32387019679,,,,,,,,,52524,,80632,8203,,8544,,,,,194010,,,,,,415630,,,,,,,,,,35775,,,,,,,21195,,,,,,,,227682,,,,,356472,1290,3375.55297626791,,,13809,,,,,2101,,,,,,0,,,5862.13267943729,,,,,,,,,,,,,,3852,,,,,,,,,,,,,,1564,,,,,,,,272219,,21279,,,3907,,,,,,,,,387211,21614,,,,,906,,,,,,,,,,
Loch Ryan,,,,,,,,,,,,,,,,,,,,,,,,,3882.18184739067,,1102.8733105083,,,,,,41841,,,,,10703,145548,,,,,,,,,,,35095,,,,,,,,,,,62498,43393,,,,9097,,,,,31416,,,,,,,,,,,,,,30130,,,,,36739,94822,,,,,0,,,,25195,,,3080.05165054175,,,,13579,,,,,,,,,,,,,,,,,,,120420,19300,8998.59269941513,,,,,,,,,12153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13265,,,,,,,67804,,,,,,,,,,,,4752.57717430349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2506.5,,,,,,,,,,,,,,,,,,,,,,,32169,,,,,,2497.95621652283,,,,,,,,,,130772,,,,,,,,,,,,,,,,,,,,12837,,,,,,,,,,116065,2644.69682544237,,,,,,2508.38716477564,,,,,,,,,,,26738,,,,,,,,,,,,15961,,131273,33368,,,,,,,,,,,,,,,,,,,,,5628.74371048249,490.194297283923,,,,,,,,,,,,306961,,,,,,,,,,,,730,,,,,,,,,,,,,,0,,,,1072.44490345453,,,,,,,,,,,,,,,,,,,,,,,,
Lockerbie,,414502,19527,,,15945,,,,,,,1630,6296.00858483808,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,134231,,,,,0,,,45736,0,,0,,,0,,,,,119921,,,,,,,,,,1667.97593949125,224498,,,,,0,,0,,,1014.5,605,,,18642,0,,,,433831,,,,0,,,,62774,69017,,379,,,,,154719,,6310.51732719405,0,,,,,,0,,,,,2189,,9022,,,,,3927.10606823093,,0,,,,,,0,,,,,3145.01475910124,,,,,,50005,,147935,,,,,,,0,0,,,,,,,,13409,11581,,,,0,,,72362,0,,,,,,0,2979.10812367738,6593.84714910965,,,,,,0,0,19756,,,0,0,207612,,,,,,,,,,150459,,2237.98278742735,0,0,0,,10002,,,,0,,,,,3248.7731395186,,,,6773.46323848522,,,,,2356.71176153981,,0,,,,,,0,,,0,,,,,61367,,,,444.775276545448,,,53943,0,267439,,0,4844,,,14722,,,1350.23813763437,,0,54010,,60015,,,,,,1741.79412516888,,,,,,9209,,,35228,,,29497,,0,,,,,,,2173.03218839107,202616,,0,1413,,,9253.97176418843,,,3595.2319137649,,,,,,,,6241,113863,6488,0,,,,0,,,494480,,,,,,1028.38372037529,,,,,1085.88202467637,1434.86647819716,,0,,,,,,,,,,,,8694.94925859578,0,,78694,,,,,,181569,,,,,,0,,,11803,,,,,98279,,,,41774,,59426,,,,,,532.457646716328,,,,677.904568194991,98894,178935,,99205,,2095,,,6255,,,89255,,,,,,128092,,31715,,0,,
Lossiemouth,40378,,,,5176,,,,59783,,217101,,,,,,,,,,,16041,,,,,,5001,,,,,93299,,,,,,135212,0,,,,2009,,37348,,,,39971,1876,,5590,10075,,,,,,,,,10973,,,,,,,,,110748,,,,35159,2284,,,,,,,,,,,,,69143,177441,,,,20490,0,,,,69181,,8051,154932,3021.22685228504,,,,37498,,,,,,5151,,,,,4776,35202,0,,,,,87522,,,,3775,,,,,,,70235,1932,,,,0,,1476,,133598,28810,,,,,,,6618,,,,,,,,,,,,,21323,13727,,418.990473818543,,,,,,,127224,,4453.89368651783,689.189315506324,,,,,103265,,108357,,,,,,,,,,,,83177,,,,,,64576,,,14334,,,,,,,,8874,,,,,,,,862,,4351,,,,,521331,13905,,,,,,10620,,,,,,,,,3979,,3080,,,3306.9694414914,,,,,,,,,,,6535,,,9485,136566,,,,,,,,,,,16397,,,,,4679,,3402,82538,,,,,,,,3580,,,,,,17978,1936,,,,14567,,271549,6191.82389983219,,47761,37648,,,,,,,,,,,,,,36339,,,,,,,,,,,,,5031,,,,,107941,,,52826,3132.1994727218,,58161,,,,,,,,,,,,,,,,,,,,,68700,,,,,,,,9209,,,,,,256676,0,,,,,,,14453,,,,2149,,,,,,,15532,,,,,,,,,,
Mauldslie,,,,,72378,,,,,,,,,,,,,,,,,,,,,,,14402,,,,,90578,,,,,,,,88347,,,,,,,133213,,,,,,,,2154.68666140531,,,,,,122225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4809,,,,118803,,,,,,,,,,20158,,,,16854,,,,,,,,,,,,,,,,,,,,,,,,200547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17976,,57581,,,,,,,,,324400,,16401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86799,,,,,,,,14924,,,,,,,75454,,,,,,,48573,,102175,912198,,,,,,,,,,,,,,,108092,,,7694.64316729706,,,,,,,,,,,,,,,,,,,,,,,,,,,,35917,,,,20132,,33218,,10347.0823317194,,,,,,,12821,,,,,,,,,,,,,13612,,,,,,,,,,97619,8646,,,,,,,,18240,,,,,,,,,,,,8033,,,,,,,,,,,,,,,,,,,188219,,,,,940753,,,,,96411,,,,,,,,,,,,,,,,,,,,,,,,
Maybole,,,,1033,,,,,,,,,,,,,,,,,,,,85800,,,,0,2116,,,,,,,,,,386705,,,,,,,,,,,,0,,,,,,,,,,,,440,,,,,,,,,,,,,,409,,,,,,,,,,,20933,,10520,564251,,,,,,,,,108128,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5453.80748259327,217192,,,,,,,,,,,,,,,,,,,,,,,,,,46072,25856,,,237482,,,,,,,,,,,,,,5148.1179961979,0,,,,,,,,,,,,,,,,,,,,1246,,,,,,,,,,,,,,,137081,,46217,0,,,,,,,523,,,,,,,,,,,,,,0,,,,,,,13034,335410,,,,,,,411579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,4653.78779904934,,,,,,,,177921,,,,,,,6536,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,28477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
Meadowhead ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meadowhead,51300,67322,188161,,59257,,,3775.18494544465,117571,,112508,,,,,,,82569,,,,,232561,,,,,28038,29514,21266,,59954,86269,,,,,77321,452018,30418,107429,52761,,149047,,92033,4361,,,63068,24404,,13853,4017,66641,,39395,,,0,,,25290,,,,,,,,52148,464704,,,77370,26286,16459,,,,136934,6162,,,114142,,,,,,1096829,,,,13954,44275,,,130180,,,5634,208545,27584,100033,,94760,54884,73091,,,,81920,,,,,,15917,76507,14514,,,,,521953,79288,94075,69751,15011,,87302,,366461,211548,43082,112241,6970,57504,,28078,74122,105399,20146,,,35610,,336200,,,,,8805,5337,5637,24566,,,74660,,11118,,,31767,,15625,,,7732.59572895421,,,167710,,47933,,116969,,54526,40804,25865,,,,103493,9636.9816111637,85748,,3172,152021,,34638,,,77373,17698,,,178647,,106919,,,,,,,10292,,,,72079,,,,4585,,,,,67947,,147548,19628,,39682,,,,,770952,,47969,,,,,11484,,,,,,,68483,,17398,,17907,,,103714,,,181318,,,,,25602,48975,,38073,,,13638,119520,101948,,80131,,,,,,,,7998,,,0,140850,,,21303,28935,43347,,,,,146446,17991,19884,,33427,,,,65437,29724,,17365,63855,14672,,,54177,97333,116202,,,,,,,,,,32713,,31607,,,291981,0,,83718,,27639,,,,,,,,32919,70709,,,,99295,,,62732,8808.84863309548,,,104826,29877,,54634,,,,,162395,,,,,,,,,69566,,,,,23705,,93689,,,61023,,116706,,,,121908,981122,64184,,,,,,,5771,,374463,,11061,168801,53672,0,,119217,,26210,,,,,,24106,,888,,
Meadowhead - Kilmarnock HMP,,,,,,,,,4582.61582971257,,,,,,,,,,,,,,,465317,,,,,,,,,,,,,,5500.60154332469,297567,1422,,,,,,,,,,,,,3801,,,,,,,,,,,,,,,,,,,54490,,,,9205.5,2646,,,,,,,,,,,,,8051.89235120715,,,,,,,,,,,,,0,,,,11805,122035,,,,,,,,,,315466,,,,,,,,,9569,63292,,,,,,,,,,,,,,683.133071899922,,,,0,1030,,,,,,49762,,,,,,,5151107,,,,,,,,3254,,,,,184182,,,,55456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41543,,,,,,,,,21067,,,,,,,,,,,,,,14353,7909,,,,,,,,,,,,,,687.115006190354,,,,,,,,,108524,,2384,,,,,,,,,,,,,,,,,,,585320,9203,,,,,,,,,,2347.93506332789,3058,,,,,,,,,1632.35251512872,22774,,,,,,,,,,,,,,,,,,10812,,,,,,,,,,,,,,,,8352,,,,,,,,,,,,,,,6201.65351720775,,,,,,,,,,,,,41352,,,,14879,,40809,,,,,13966,,143673,,,,,135908,3168.80551935942,2691,,,7274.93431031652,67180,,,,,,,,,,,246918,,,,,,,,,,,,
Montrose,133917,,23350,,,,,,,,,,,,,,,58070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58214,,,,,,,,,,,,,,,,,,,,,,,,23010,,,,98408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40342,,,,,,,,,44772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21031,,,,,,,,,,124611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249927,,,,,,,,,,,,143166,,,28401,,,,,,,,,,,,,,,,82004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muirkirk,,,,0,,,,,,,,,,,3741,,,,,,,,,,,,,2054,,,,,,13998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10106,,,,,,,,,,,,,,92630,,,,,,,,16568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,,,,,,,,0,,,,,,,,,,,,,,,,,,4967,,,,,,,,,,,,,49531,,,,,,,,,,,,,,,976,,,,,,,,,,818,,,,,,,1198,,,,,,,,,,,,,,336,,3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11361,,,,,,,,,,,4087.55211161363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,
Nairn,,204045,31833,,,,,,,,,,,,437,0,,119229,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,19621,685,,,,6607,,,,36775,0,,,,,,,,2389.87515843808,,,,4410,,,,,2871,0,,18659,,,,,,,,,,,,,,10311,119155,,,,,,6534.61741589932,,,,,,,,32871,,,59509,,,,,75567,,,,,98417,,,,,,,,,,,,,,,,,16606,,,,,,,9998.97125157906,,1176,,,,197413,,,835.109130611737,,,,,,,,,,,,,,,92568,,,205558,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,51063,,,0,,,4870.48809102968,0,,,,,,,,1608.0172453917,0,,,,,,,,,,,,,,20942,,0,,0,,,,,,,,,,,,,,14404,,,,51612,,5079,,,,,,,,,,,,0,,,,1697,,,,,,,,,,,,,,87833,,,,906.910568934271,,,,,,,,0,,,,115707,,,,,,,,,,,,,,,,,0,,,,,,,51333,,,,,,,,,,,33918,,,,,,,,,,,,,,,,,,,,,,,,83704,,,,,,,402,,,,,,,,,5226,,45240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798,,8924.04599990394,0,,
Neilston,,,,0,,,,,,,191262,,,,0,,1801.57498300046,,2152,,,,,,,165615,,,,,,,268356,794,,,,,,,166564,,,,,,,31965,,,,,4758,,,,,,,,,84256,6824,,,50748,,,,,,,,,,,,,,,,,,,50332,,,,,36638,,,,,,,,,,,832,,,11410.5762786078,,,120329,96823,,,,,12491,,13452,,,,,,21229,,,,,,,,,,,,,,123312,25787,,,,,,10725.8878090852,32893,2306,,,,,,2861,,,,,,,,,,,159998,1512,,,,,716,0,,2715.49470787286,,,13856,,,,,,,,,,,,,,7384.16980371742,2158,,,,8000.0371589364,,,,,,,,,,,,,,2167.56349836493,,,,,,,,,2214.02268575498,0,,,,,,,,,,,,,,,314772,565,,,,,,0,,,,,,,,,,,3433,,,,,,,,,,,,114137,,,,,,,,,,,,,,,,,,258666,,,,,,,,,,,,,,,,4585,,,,5831.78027893437,,,,,,,,199134,20177,,,,64433,,,,,,,,,,,,,,,,99929,0,,,,,,,,,,,550,,,,,,,,,,,,,,,,,,15240,,,,,,,,8995,,,,,,14035,,,1677,,,,192820,,,,,892676,,,,656,,,,,,,,,,,,,,,,,,99886,,,,,,,
Newbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157063,63951,,,,,,,,,,,,,,,,,,,,,82841,,,,,,,,,,,,,,,,,,,,348403,116248,,,,,,,,,,,,,,,146986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44478,,,,,,,,,,80106,99098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91449,,,,,,,,,,73943,,,,,,,,,,,,,,,,,,,,,,,52851,175210,,,,,,,,,,,,,,,,,,,,,,,,,,,,163308,,,,,,,,,,,,
Newburgh,,,,7463,,,,,,,,,,,2443,,,31475,,,,,,,,,0,,,,,,,151,,,,121476,,1440,50724,,,0,,,,26815,,,,,,0,,1749.79006998416,,,,,,,6725,,,,,,,,,124866,,,,,0,,,,,,,,,137206,,0,,,122725,56723,,,,,,,,,229,,,555.802678435344,,,,,,1509,,,,,38383,,,,,,9444.0105431973,,,,,66043,,10574,,,,,,,,30472,,,,,,,18989,,,,,,302367,,,,,0,,,,,,,159324,,,,,,,,,,,,,0,,,,,,,,,,,109049,,,23949,,,,240398,,,,,,,,,,,,,22083,,,0,,,,,,,2331.36656252061,,,,,661,,,,,44580,0,,,,,,,,,,,,,,,,,,,,,324,,2368,,,,,,,,,,,,85846,,0,,,0,,,,,,,793.71828703449,,,,,,,11251,,158030,230,,,,3500,,,,,,44660,,,,14581,,26253,,,,26023,,,,147125,,,,,4402.69846048893,,,,,,,,,,,,51240,,,,,,741.75956745611,,,,,,,,,1209219,0,,,,0,49166,,,,,,801,,128940,,,,,74020,,,,,,,,,,,,,,,35819,,1617,,,,,,,,,189284,440.45664434864,,,,,,,,,,,,,,,,,,,,,,,3797,,,,,
New Cumnock,,,19273,0,,205163,,,,,,,,,,,,,,,,,,145337,,,,6608,482346,,,,,,,,,,,,74673,,,,,,,,,,0,,,,,,,,,,,,28861,,,,,,,,,,,,,,56283,,,,,,,,,,,25722,,85509,,,,,,,,,,,,,,,,,,,62919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18370,,,,,,,,,,,,,,,,,,,,,,,,,,,151587,5450.37723708773,,,,,,,55360,296846,,,,,,,132253,,,33908,,,,,,,,,,,,,,,,,,,,19173,,,,,,,,,,,,,,,,,,4210,,,,,,,10246,,,,,,,,,,,,,,,,,,,,,17094,,,,,,,,,,,,,,,,,,,,,,,,,347746,,,7031.05793489158,,,,,,,,,,,,4061,,,,,9564.92855440227,,,,,,,,403745,,,,,,,9265,,,,,,,,,,,,,,,,,,,,,,,,1624,,,,,,,,,22739,,,,,,53581,,,,,,,,,,,,,,,,,,,,,,,,37705,,,,,,,85136,,,,,,,,3577,,,,,,,,,,,,,,,,,,,,,
Newport & Tayport,,,,196,,,,,,,,,,,4674,,,237783,,,,,,,,,16023,,,,,,,0,,,,164187,,11864,17055,,,918,,,,31479,,,,,,0,,7654.36930671679,,,,,,,3040,,,,,,,,,514188,,,,,0,,,,,,,,,16563,,,,,166184,21839,,,,,,,,54061,,,,5291.1966992299,,,,,,8460,,,,,101462,,,,,,20357,,,,,,,88609,,,,,,,,80817,,,,,,,5785,,,,,,242750,,,,,0,,,,,,,1681048,,,,,,,,,,,,,0,,,28150,,,,,,,,39206,,,10422,,,,210655,,,,,,,,,,,,,155651,,,0,,,,21799,,,40440,,,,,3013,,,,,41859,4032,,,,,,,,,,,,,,,,,,,,,0,,4839,,,,,,,,,,,,137656,,2899,,,0,,,,,,,1673.64792081966,,,,,,,14309,,196175,279,,,23651,2522,,,,,,,,,,29280,,56129,,,,8077.78199774036,,,,87847,52625,,,,27777,,,,,,,,,,,,,,,,,,1563.6814256421,,,,,,,,,46423,0,,,,0,131536,,,,,,,,,,,,,157049,,,,,,,,,,,,,,,157826,,1280,,,,,,,,,353522,35475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newtown St Boswell,,,,,0,,,,,310.41743398671,78036,,,,907,,,,0,,,,,9892.28453774661,,101567,,18947,,,,,,0,,,,9449,,,101475,113631,,,,4726.29941413144,,,,,0,,2548,0,,,,,,,,,6077,,,,,,,,,,,,,,,,,,,,,,,,,1773,,630565,61803,,,,,,,,,,,0,,2282.58752780764,,,408359,44874,,,,,,,,,,,0,,,,,,,,,,,0,,,,29672,,,,,,,,,,,,,,,431808,,,,,,,,,,,,,,,,,,,,56241,0,,,187982,,5179.32424182884,,211159,,493.593734366869,,,,,,,,,,,,,,,,,,,,75880,,,,,,13530,0,,0,,,,,,1951.02650901606,,,,,,,,,24690,0,27343,,,,,,,0,,,,,,3690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,3108,,,436,,,,,,,,,,,,17541,,,,,,,,,,,,,4016.60994260071,552.992941299165,,,3948.56842472361,,,46918,,,,,,,,,,19250,,,318044,,,,,,,,,,3797,,,,,,0,,,,,,,,,,,,,,61759,,,,,,,,,,,,,,70767,0,,0,,7404.04472328489,,224665,,,,326685,58960,1973.27612613272,,,,2898.83823674203,,,,,,,,,,,,,,10014,,,,,,,,,,
