"","name","location_name","flow_rate","population_served","time","system_setting","sampling_frequency","institution_type","N1","N1_presence","N1_limit","N1_unit","Longitude","Latitude"
"160","UK_SC_Site66_S21","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1620950400000,"sewershed","","",658,"presence",1316,"gc/L",-4.85995,55.78863
"161","UK_SC_Site66_S22","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1621209600000,"sewershed","","",0,"absence",1316,"gc/L",-4.85995,55.78863
"162","UK_SC_Site66_S23","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1.621296e+12,"sewershed","","",0,"absence",1316,"gc/L",-4.85995,55.78863
"163","UK_SC_Site66_S24","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1621814400000,"sewershed","","",0,"absence",1316,"gc/L",-4.85995,55.78863
"164","UK_SC_Site66_S25","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1621900800000,"sewershed","","",0,"absence",1316,"gc/L",-4.85995,55.78863
"165","UK_SC_Site66_S26","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1.622592e+12,"sewershed","","",658,"presence",1316,"gc/L",-4.85995,55.78863
"166","UK_SC_Site66_S27","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1622678400000,"sewershed","","",0,"absence",1316,"gc/L",-4.85995,55.78863
"167","UK_SC_Site66_S28","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1623110400000,"sewershed","","",0,"absence",1316,"gc/L",-4.85995,55.78863
"168","UK_SC_Site66_S29","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1623196800000,"sewershed","","",0,"absence",1316,"gc/L",-4.85995,55.78863
"169","UK_SC_Site66_S30","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1623628800000,"sewershed","","",17615,"presence",1316,"gc/L",-4.85995,55.78863
"170","UK_SC_Site66_S31","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1623715200000,"sewershed","","",5678,"presence",1316,"gc/L",-4.85995,55.78863
"171","UK_SC_Site66_S32","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1.62432e+12,"sewershed","","",5915,"presence",1316,"gc/L",-4.85995,55.78863
"172","UK_SC_Site66_S33","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1624406400000,"sewershed","","",35466,"presence",1316,"gc/L",-4.85995,55.78863
"173","UK_SC_Site66_S34","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1624838400000,"sewershed","","",25402,"presence",1316,"gc/L",-4.85995,55.78863
"174","UK_SC_Site66_S35","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1624924800000,"sewershed","","",42228,"presence",1316,"gc/L",-4.85995,55.78863
"175","UK_SC_Site66_S36","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1625529600000,"sewershed","","",13538,"presence",1316,"gc/L",-4.85995,55.78863
"176","UK_SC_Site66_S37","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1.625616e+12,"sewershed","","",658,"presence",1316,"gc/L",-4.85995,55.78863
"177","UK_SC_Site66_S38","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1.626048e+12,"sewershed","","",10009,"presence",1316,"gc/L",-4.85995,55.78863
"178","UK_SC_Site66_S39","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1626134400000,"sewershed","","",23636,"presence",1316,"gc/L",-4.85995,55.78863
"179","UK_SC_Site66_S40","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1626739200000,"sewershed","","",21927,"presence",1316,"gc/L",-4.85995,55.78863
"180","UK_SC_Site66_S41","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1626998400000,"sewershed","","",9126,"presence",1316,"gc/L",-4.85995,55.78863
"181","UK_SC_Site66_S42","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1.627344e+12,"sewershed","","",18216,"presence",1316,"gc/L",-4.85995,55.78863
"182","UK_SC_Site66_S43","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1630454400000,"sewershed","","",45450,"presence",1316,"gc/L",-4.85995,55.78863
"183","UK_SC_Site66_S44","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1630540800000,"sewershed","","",27529,"presence",1316,"gc/L",-4.85995,55.78863
"184","UK_SC_Site66_S45","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1630972800000,"sewershed","","",122064,"presence",1316,"gc/L",-4.85995,55.78863
"185","UK_SC_Site66_S46","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1631145600000,"sewershed","","",83440,"presence",1316,"gc/L",-4.85995,55.78863
"186","UK_SC_Site66_S47","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1.631664e+12,"sewershed","","",105307,"presence",1316,"gc/L",-4.85995,55.78863
"187","UK_SC_Site66_S48","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1631750400000,"sewershed","","",124553,"presence",1316,"gc/L",-4.85995,55.78863
"188","UK_SC_Site66_S49","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1632441600000,"sewershed","","",80726,"presence",1316,"gc/L",-4.85995,55.78863
"189","UK_SC_Site66_S50","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1.633392e+12,"sewershed","","",13448,"presence",1316,"gc/L",-4.85995,55.78863
"190","UK_SC_Site66_S51","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1633478400000,"sewershed","","",14262,"presence",1316,"gc/L",-4.85995,55.78863
"191","UK_SC_Site66_S52","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1634774400000,"sewershed","","",12333,"presence",1316,"gc/L",-4.85995,55.78863
"192","UK_SC_Site66_S53","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1634860800000,"sewershed","","",12948,"presence",1316,"gc/L",-4.85995,55.78863
"193","UK_SC_Site66_S54","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1635206400000,"sewershed","","",30782,"presence",1316,"gc/L",-4.85995,55.78863
"194","UK_SC_Site66_S55","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1635379200000,"sewershed","","",25035,"presence",1316,"gc/L",-4.85995,55.78863
"195","UK_SC_Site66_S56","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1635724800000,"sewershed","","",17380,"presence",1316,"gc/L",-4.85995,55.78863
"196","UK_SC_Site66_S57","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1635897600000,"sewershed","","",10725,"presence",1316,"gc/L",-4.85995,55.78863
"197","UK_SC_Site66_S58","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1636502400000,"sewershed","","",36994,"presence",1316,"gc/L",-4.85995,55.78863
"198","UK_SC_Site66_S59","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1636588800000,"sewershed","","",56604,"presence",1316,"gc/L",-4.85995,55.78863
"199","UK_SC_Site66_S60","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1637193600000,"sewershed","","",19402,"presence",1316,"gc/L",-4.85995,55.78863
"200","UK_SC_Site66_S61","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1.637712e+12,"sewershed","","",36837,"presence",1316,"gc/L",-4.85995,55.78863
"201","UK_SC_Site66_S62","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1637798400000,"sewershed","","",58731,"presence",1316,"gc/L",-4.85995,55.78863
"202","UK_SC_Site66_S63","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1638230400000,"sewershed","","",67719,"presence",1316,"gc/L",-4.85995,55.78863
"203","UK_SC_Site66_S64","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1638316800000,"sewershed","","",72619,"presence",1316,"gc/L",-4.85995,55.78863
"204","UK_SC_Site66_S65","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1638835200000,"sewershed","","",39609,"presence",1316,"gc/L",-4.85995,55.78863
"205","UK_SC_Site66_S66","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1.63944e+12,"sewershed","","",55971,"presence",1316,"gc/L",-4.85995,55.78863
"206","UK_SC_Site66_S67","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1641427200000,"sewershed","","",80784,"presence",1316,"gc/L",-4.85995,55.78863
"207","UK_SC_Site66_S68","Largs, Ayrshire and Arran, Scotland, GB",NA,12865,1641859200000,"sewershed","","",66583,"presence",1316,"gc/L",-4.85995,55.78863
"208","UK_SC_Site75_S1","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1610582400000,"sewershed","","",6537,"presence",1316,"gc/L",-4.6851,55.35456
"209","UK_SC_Site75_S2","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1611014400000,"sewershed","","",11248,"presence",1316,"gc/L",-4.6851,55.35456
"210","UK_SC_Site75_S3","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1612310400000,"sewershed","","",2116,"presence",1316,"gc/L",-4.6851,55.35456
"211","UK_SC_Site75_S4","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1613001600000,"sewershed","","",20934,"presence",1316,"gc/L",-4.6851,55.35456
"212","UK_SC_Site75_S5","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1613692800000,"sewershed","","",658,"presence",1316,"gc/L",-4.6851,55.35456
"213","UK_SC_Site75_S6","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1614038400000,"sewershed","","",0,"absence",1316,"gc/L",-4.6851,55.35456
"214","UK_SC_Site75_S7","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1614556800000,"sewershed","","",658,"presence",1316,"gc/L",-4.6851,55.35456
"215","UK_SC_Site75_S8","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1615161600000,"sewershed","","",0,"absence",1316,"gc/L",-4.6851,55.35456
"216","UK_SC_Site75_S9","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1615766400000,"sewershed","","",25857,"presence",1316,"gc/L",-4.6851,55.35456
"217","UK_SC_Site75_S10","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1616371200000,"sewershed","","",0,"absence",1316,"gc/L",-4.6851,55.35456
"218","UK_SC_Site75_S11","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1617062400000,"sewershed","","",658,"presence",1316,"gc/L",-4.6851,55.35456
"219","UK_SC_Site75_S12","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1617667200000,"sewershed","","",0,"absence",1316,"gc/L",-4.6851,55.35456
"220","UK_SC_Site75_S13","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1618185600000,"sewershed","","",658,"presence",1316,"gc/L",-4.6851,55.35456
"221","UK_SC_Site75_S14","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1.619568e+12,"sewershed","","",0,"absence",1316,"gc/L",-4.6851,55.35456
"222","UK_SC_Site75_S15","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1620345600000,"sewershed","","",0,"absence",1316,"gc/L",-4.6851,55.35456
"223","UK_SC_Site75_S16","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1620604800000,"sewershed","","",658,"presence",1316,"gc/L",-4.6851,55.35456
"224","UK_SC_Site75_S17","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1621382400000,"sewershed","","",658,"presence",1316,"gc/L",-4.6851,55.35456
"225","UK_SC_Site75_S18","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1621987200000,"sewershed","","",0,"absence",1316,"gc/L",-4.6851,55.35456
"226","UK_SC_Site75_S19","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1.622592e+12,"sewershed","","",0,"absence",1316,"gc/L",-4.6851,55.35456
"227","UK_SC_Site75_S20","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1623196800000,"sewershed","","",5454,"presence",1316,"gc/L",-4.6851,55.35456
"228","UK_SC_Site75_S21","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1623801600000,"sewershed","","",28477,"presence",1316,"gc/L",-4.6851,55.35456
"229","UK_SC_Site75_S22","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1.62432e+12,"sewershed","","",4654,"presence",1316,"gc/L",-4.6851,55.35456
"230","UK_SC_Site75_S23","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1624924800000,"sewershed","","",85801,"presence",1316,"gc/L",-4.6851,55.35456
"231","UK_SC_Site75_S24","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1625529600000,"sewershed","","",46072,"presence",1316,"gc/L",-4.6851,55.35456
"232","UK_SC_Site75_S25","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1626134400000,"sewershed","","",46218,"presence",1316,"gc/L",-4.6851,55.35456
"233","UK_SC_Site75_S26","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1626739200000,"sewershed","","",10521,"presence",1316,"gc/L",-4.6851,55.35456
"234","UK_SC_Site75_S27","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1.630368e+12,"sewershed","","",411580,"presence",1316,"gc/L",-4.6851,55.35456
"235","UK_SC_Site75_S28","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1631059200000,"sewershed","","",386705,"presence",1316,"gc/L",-4.6851,55.35456
"236","UK_SC_Site75_S29","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1631491200000,"sewershed","","",564252,"presence",1316,"gc/L",-4.6851,55.35456
"237","UK_SC_Site75_S30","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1.632096e+12,"sewershed","","",108129,"presence",1316,"gc/L",-4.6851,55.35456
"238","UK_SC_Site75_S31","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1633478400000,"sewershed","","",658,"presence",1316,"gc/L",-4.6851,55.35456
"239","UK_SC_Site75_S32","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1636675200000,"sewershed","","",217192,"presence",1316,"gc/L",-4.6851,55.35456
"240","UK_SC_Site75_S33","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1637539200000,"sewershed","","",237483,"presence",1316,"gc/L",-4.6851,55.35456
"241","UK_SC_Site75_S34","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1638748800000,"sewershed","","",137082,"presence",1316,"gc/L",-4.6851,55.35456
"242","UK_SC_Site75_S35","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1639958400000,"sewershed","","",335410,"presence",1316,"gc/L",-4.6851,55.35456
"243","UK_SC_Site75_S36","Maybole, Ayrshire and Arran, Scotland, GB",NA,4484,1641254400000,"sewershed","","",177922,"presence",1316,"gc/L",-4.6851,55.35456
"244","UK_SC_Site76_S1","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1596844800000,"sewershed","","",0,"absence",1316,"gc/L",-4.838693,55.681352
"245","UK_SC_Site76_S2","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1597363200000,"sewershed","","",0,"absence",1316,"gc/L",-4.838693,55.681352
"246","UK_SC_Site76_S3","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1597881600000,"sewershed","","",0,"absence",1316,"gc/L",-4.838693,55.681352
"247","UK_SC_Site76_S4","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1598918400000,"sewershed","","",3172,"presence",1316,"gc/L",-4.838693,55.681352
"248","UK_SC_Site76_S5","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1599436800000,"sewershed","","",0,"absence",1316,"gc/L",-4.838693,55.681352
"249","UK_SC_Site76_S6","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1600041600000,"sewershed","","",658,"presence",1316,"gc/L",-4.838693,55.681352
"250","UK_SC_Site76_S7","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1600646400000,"sewershed","","",8134,"presence",1316,"gc/L",-4.838693,55.681352
"251","UK_SC_Site76_S8","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1.600992e+12,"sewershed","","",5637,"presence",1316,"gc/L",-4.838693,55.681352
"252","UK_SC_Site76_S9","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1601510400000,"sewershed","","",24566,"presence",1316,"gc/L",-4.838693,55.681352
"253","UK_SC_Site76_S10","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1602028800000,"sewershed","","",32713,"presence",1316,"gc/L",-4.838693,55.681352
"254","UK_SC_Site76_S11","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1602547200000,"sewershed","","",28078,"presence",1316,"gc/L",-4.838693,55.681352
"255","UK_SC_Site76_S12","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1603065600000,"sewershed","","",67947,"presence",1316,"gc/L",-4.838693,55.681352
"256","UK_SC_Site76_S13","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1603670400000,"sewershed","","",9637,"presence",1316,"gc/L",-4.838693,55.681352
"257","UK_SC_Site76_S14","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1604275200000,"sewershed","","",25865,"presence",1316,"gc/L",-4.838693,55.681352
"258","UK_SC_Site76_S15","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1604620800000,"sewershed","","",25602,"presence",1316,"gc/L",-4.838693,55.681352
"259","UK_SC_Site76_S16","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1605139200000,"sewershed","","",77374,"presence",1316,"gc/L",-4.838693,55.681352
"260","UK_SC_Site76_S17","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1.606176e+12,"sewershed","","",24106,"presence",1316,"gc/L",-4.838693,55.681352
"261","UK_SC_Site76_S18","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1606694400000,"sewershed","","",77370,"presence",1316,"gc/L",-4.838693,55.681352
"262","UK_SC_Site76_S19","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1607212800000,"sewershed","","",3775,"presence",1316,"gc/L",-4.838693,55.681352
"263","UK_SC_Site76_S20","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1.607904e+12,"sewershed","","",39395,"presence",1316,"gc/L",-4.838693,55.681352
"264","UK_SC_Site76_S21","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1608076800000,"sewershed","","",33427,"presence",1316,"gc/L",-4.838693,55.681352
"265","UK_SC_Site76_S22","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1.6092e+12,"sewershed","","",136934,"presence",1316,"gc/L",-4.838693,55.681352
"266","UK_SC_Site76_S23","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1609718400000,"sewershed","","",93689,"presence",1316,"gc/L",-4.838693,55.681352
"267","UK_SC_Site76_S24","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1609891200000,"sewershed","","",87302,"presence",1316,"gc/L",-4.838693,55.681352
"268","UK_SC_Site76_S25","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1.610064e+12,"sewershed","","",152021,"presence",1316,"gc/L",-4.838693,55.681352
"269","UK_SC_Site76_S26","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1610323200000,"sewershed","","",100034,"presence",1316,"gc/L",-4.838693,55.681352
"270","UK_SC_Site76_S27","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1.610496e+12,"sewershed","","",104827,"presence",1316,"gc/L",-4.838693,55.681352
"271","UK_SC_Site76_S28","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1610668800000,"sewershed","","",21267,"presence",1316,"gc/L",-4.838693,55.681352
"272","UK_SC_Site76_S29","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1.610928e+12,"sewershed","","",57505,"presence",1316,"gc/L",-4.838693,55.681352
"273","UK_SC_Site76_S30","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1611100800000,"sewershed","","",5337,"presence",1316,"gc/L",-4.838693,55.681352
"274","UK_SC_Site76_S31","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1611273600000,"sewershed","","",53673,"presence",1316,"gc/L",-4.838693,55.681352
"275","UK_SC_Site76_S32","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1611532800000,"sewershed","","",69566,"presence",1316,"gc/L",-4.838693,55.681352
"276","UK_SC_Site76_S33","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1611705600000,"sewershed","","",17699,"presence",1316,"gc/L",-4.838693,55.681352
"277","UK_SC_Site76_S34","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1611878400000,"sewershed","","",43348,"presence",1316,"gc/L",-4.838693,55.681352
"278","UK_SC_Site76_S35","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1612137600000,"sewershed","","",80131,"presence",1316,"gc/L",-4.838693,55.681352
"279","UK_SC_Site76_S36","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1612310400000,"sewershed","","",29514,"presence",1316,"gc/L",-4.838693,55.681352
"280","UK_SC_Site76_S37","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1612483200000,"sewershed","","",29878,"presence",1316,"gc/L",-4.838693,55.681352
"281","UK_SC_Site76_S38","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1612742400000,"sewershed","","",65438,"presence",1316,"gc/L",-4.838693,55.681352
"282","UK_SC_Site76_S39","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1612915200000,"sewershed","","",106920,"presence",1316,"gc/L",-4.838693,55.681352
"283","UK_SC_Site76_S40","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1.613088e+12,"sewershed","","",149047,"presence",1316,"gc/L",-4.838693,55.681352
"284","UK_SC_Site76_S41","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1613347200000,"sewershed","","",59258,"presence",1316,"gc/L",-4.838693,55.681352
"285","UK_SC_Site76_S42","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1.61352e+12,"sewershed","","",17908,"presence",1316,"gc/L",-4.838693,55.681352
"286","UK_SC_Site76_S43","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1613692800000,"sewershed","","",47969,"presence",1316,"gc/L",-4.838693,55.681352
"287","UK_SC_Site76_S44","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1614124800000,"sewershed","","",11118,"presence",1316,"gc/L",-4.838693,55.681352
"288","UK_SC_Site76_S45","Meadowhead, Ayrshire and Arran, Scotland, GB",NA,190898,1614297600000,"sewershed","","",26211,"presence",1316,"gc/L",-4.838693,55.681352
