,2021-02-15,2021-12-14,2021-11-02,2022-01-17,2021-08-26,2021-01-07,2021-03-30,2020-12-06,2020-08-12,2021-06-23,2021-03-02,2020-10-14,2021-08-18,1899-12-31,2021-09-17,2021-02-09,2020-09-30,2020-06-04,2021-03-25,2020-07-06,2021-12-01,2021-06-08,2020-08-03,2022-01-05,2022-02-04,2021-03-08,2021-06-29,2021-06-10,2021-01-15,2021-09-24,2021-04-16,2021-08-12,2021-02-03,2020-07-27,2021-01-21,2022-01-31,2021-04-08,2021-07-09,2021-07-30,2020-06-10,2020-09-24,2021-05-31,2021-09-08,2021-12-13,2022-01-10,2021-11-05,2020-09-09,2021-02-12,2020-12-01,2021-10-21,2021-04-06,2021-05-12,2021-07-07,2021-09-30,2021-08-02,2020-11-23,2022-01-27,2021-11-18,2020-12-14,2021-05-24,2021-06-03,2021-04-30,2020-08-31,2020-08-08,2021-11-21,2021-07-27,2021-09-14,2021-03-01,2020-11-03,2021-06-19,2021-11-16,2020-10-21,2020-07-03,2021-03-20,2021-12-04,2021-02-22,2021-10-07,2021-09-01,2022-01-19,2020-11-30,2020-12-08,2021-05-19,2020-09-21,2020-10-05,2020-08-26,2020-11-11,2020-09-18,2021-08-09,2020-12-29,2020-06-15,2022-01-13,2021-02-11,2021-12-10,2020-12-02,2021-02-28,2021-07-20,2021-09-13,2021-10-19,2020-11-04,2021-03-06,2021-03-29,2021-06-04,2022-01-20,2020-10-28,2021-05-23,2021-06-14,2021-09-20,2021-10-13,2021-04-12,2021-01-11,2021-05-06,2021-08-16,2021-12-28,2021-03-23,2021-07-12,2021-12-07,2021-11-15,2020-10-22,2020-08-05,2021-11-09,2021-06-30,2020-08-19,2021-04-21,2021-02-27,2021-04-02,2021-10-25,2021-03-10,2020-11-27,2021-08-06,2020-06-23,2020-07-15,2020-09-17,2021-03-31,2021-12-15,2021-11-03,2021-08-27,2020-12-07,2021-01-06,2021-10-08,2020-08-13,2021-07-23,2021-03-05,2021-09-29,2021-01-18,2022-02-09,2021-06-24,2020-06-03,2021-09-10,2020-10-13,2021-06-09,2021-03-24,2021-11-12,2020-07-07,2021-10-14,2022-02-07,2021-09-27,2021-08-11,2022-01-06,2021-04-15,2020-11-09,2020-12-31,2021-07-08,2021-04-09,2020-06-28,2021-01-20,2020-09-25,2020-10-01,2020-08-22,2021-10-01,2021-02-24,2021-09-07,2021-04-22,2020-09-06,2021-04-07,2021-07-06,2021-10-20,2021-03-15,2021-05-13,2021-08-03,2020-06-26,2020-07-10,2021-11-22,2020-12-17,2021-05-27,2021-12-09,2022-01-24,2021-06-21,2021-07-26,2021-09-15,2021-06-18,2020-11-02,2020-10-16,2020-06-06,2021-11-11,2020-10-26,2021-07-16,2021-02-23,2022-01-18,2021-01-08,2021-10-06,2020-09-01,2020-12-09,2021-01-27,2020-09-22,2020-08-25,2020-10-06,2021-10-29,2020-11-12,2020-06-16,2021-08-23,2021-02-10,2022-01-12,2020-12-03,2020-08-17,2021-11-07,2021-05-10,2021-07-05,2021-03-16,2020-11-18,2020-09-28,2020-07-13,2020-09-11,2021-07-19,2020-10-29,2022-01-21,2021-07-29,2021-09-23,2021-05-05,2021-02-04,2021-06-17,2020-06-09,2022-02-03,2021-01-12,2020-10-19,2020-07-20,2021-05-28,2021-12-06,2021-03-22,2021-07-13,2020-10-23,2020-07-01,2020-12-18,2021-04-26,2021-09-03,2021-02-19,2021-10-05,2020-05-28,2020-09-02,2021-02-20,2021-03-11,2021-05-17,2020-08-28,2020-09-16,2021-07-02,2020-06-22,2020-07-14,2020-11-26,2021-12-16,2021-04-28,2021-02-17,2021-08-24,2020-12-04,2021-01-05,2020-08-10,2021-12-20,2021-03-04,2021-09-28,2021-06-25,2021-01-19,2022-02-08,2021-07-22,2020-10-12,2020-11-06,2020-06-02,2021-08-31,2021-05-21,2021-11-24,2020-12-11,2020-07-08,2021-04-14,2020-12-30,2021-02-01,2021-08-10,2021-10-15,2022-01-07,2021-01-17,2021-03-18,2020-10-02,2020-08-21,2020-11-16,2021-01-23,2021-02-25,2021-09-06,2020-09-07,2021-04-23,2021-01-29,2021-03-12,2021-07-01,2021-10-27,2021-05-14,2021-08-04,2020-11-25,2020-07-17,2020-09-15,2020-10-31,2021-05-26,2021-11-23,2021-12-08,2021-06-01,2020-12-16,2022-01-25,2021-09-16,2021-02-08,2021-03-03,2021-08-19,2021-06-22,2020-10-15,2021-11-29,2021-11-10,2021-03-26,2020-10-27,2021-06-28,2021-05-03,2021-06-11,2022-01-04,2021-03-09,2021-02-02,2021-08-13,2021-01-14,2021-10-28,2021-01-26,2020-09-23,2020-08-24,2020-10-07,2020-11-13,2020-06-17,2021-11-04,2021-09-09,2020-09-08,2021-08-20,2022-01-11,2020-08-14,2021-03-17,2021-05-11,2020-12-21,2021-04-05,2020-09-29,2020-11-19,2021-10-22,2020-06-24,2020-09-10,2020-11-20,2021-06-02,2020-12-15,2021-05-25,2021-11-19,2022-01-26,2020-08-09,2021-06-16,2021-01-13,2021-02-05,2021-05-04,2022-02-02,2021-10-11,2022-01-03,2021-09-22,2021-07-28,2020-06-08,2021-04-10,2021-11-17,2022-01-28,2020-06-30,2020-08-07,2020-10-20,2021-07-10,2021-02-18,2021-04-27,2021-10-04,2021-09-02,2020-05-29,2021-02-21,2021-12-19,2020-09-03,2021-01-25,2020-11-10,2021-05-18,2020-09-20,2021-12-17,2021-01-04,2021-11-01,2021-04-29,2022-01-14,2021-08-25,2021-02-16,2020-08-11,2021-10-18,2021-07-21,2021-04-19,2020-07-28,2021-03-07,2020-06-01,2021-11-25,2021-06-07,2021-08-30,2021-05-20,2020-12-10,2021-09-21,2021-04-13,2022-02-01,2021-12-29,2021-06-15,2021-05-07,2021-10-12,2021-08-17,2021-02-06,2021-11-30,2021-01-22,2021-03-19,2020-11-17,2020-08-20,2021-11-08,2021-02-26,2020-08-18,2020-09-04,2021-04-20,2021-10-26,2021-04-01,2020-11-24,2021-08-05,2020-10-30,2020-09-14,2020-10-09,2020-06-19
Haddington,,NA,,,,,,,,,,,,,,,,,,,87.97,,,90.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6,,,,,,,,,,,,,,,,,,,95.84,,,,,,,,,,188.72,,,,,,,18.2,,,,,,25.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.43,,,,,,,,,,,,,,,,,,41.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.95,,,,,,,314.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.71,22.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamilton,,,42.82,,,,,,,,,,,,,,,,,,48.72,4.31,,,40.57,3.58,18.14,,,,,,,,,86.91,,,,,,12.69,,122.22,,,,,24.79,,5.16,2.26,40.13,,,11.41,,,,5.45,5.77,,,,,,237.13,,137.38,,69.81,,,,,14.74,,,,15.1,27.34,,,,,47.77,,76.43,30.68,,,,54.49,13.22,,,,,,,10.16,,40.24,,,14.75,109.48,,3.89,51.89,8.34,103.61,,,66.43,,62.44,,,51.24,,,,,,,,,,,,3.91,,135.15,56.98,250.46,83.05,,,,,,117.42,18.17,,11.39,,,,,9.19,,,72.87,,180.09,,100.56,8.83,35.2,,,,,,5.49,,,,,1214.51,,,4.91,,66.49,6.93,14.99,51.39,,,266.16,,,,30.52,11.61,104.31,,11.6,,91.56,,,,,,26.04,,27.8,,9.79,,,,,,,,84.64,,71.54,,,,,78.01,,19.24,,,,82.05,,38.63,73.77,140.79,,,,,,,38.45,,,50.93,18.15,92.17,,,,,230.62,,65.96,,1.63,,,,0.46,,,,,,,,23.36,,,18.79,,197.34,5.15,,,,66.33,,,,,,2.01,64.02,,,,,33.63,38.73,64.26,,,,,,15.89,,,448.16,,,,,112.99,129.67,,59.45,,,,,,30.81,,,18.1,62.48,,12.54,,103.14,,,,33.22,,,,,,140.52,19.82,,,,,17.78,,,,,,,,,,,,8.54,,,9.79,15.62,,,,,,,,6.66,,,,,,,,90.55,,,,,,,,56.2,,,,,,,,,,,,,,10.64,,,139.98,,95.93,14.41,51.82,,,,53.52,67.19,,,,,,8.76,468.27,7.63,,,,,293.38,,6,,,,,,,46.48,,60.63,,0.4,,,64.94,15.28,35.92,,,,,
Harthill,,674.86,82.23,,,,,,,7.8,,,,,,60.53,,,,,,0,,56.04,,,,,,,,,,,0.51,,,,,,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,261.08,,,,,,,,,,,0.16,,,,,,,,,,,,,,64.01,,,,,,,,,,,,,0.73,,,,,,,212.63,,,,NA,,,,,,,10.1,,,,,,,,,,,,,,,14.47,,,,,,,,,7.31,,,,,,,,,,,87.6,,,,,,,22.45,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.32,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,634.09,,,,,,,,,,,,,132.12,,,,,,,177.73,,,,,,,,,,,,,,,,,,,153.11,,,,,,,,,,NA,,,,,,,3.49,,,,,,,,,,,,,,,,,,,,,,,,,NA,,0,,,,,,,,,,,,,73.47,,,,,,,,,,,,,,,,,,,,,1.54,,,,,,,,,,,,2.79,,,,58.37,23.05,,0.33,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,,,33.3,,159.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.4,NA,,,,,,
Hatton,11.18,81.64,,48.1,,,,,,54.03,,,57.35,,145.52,,11.21,,,,85.51,,,,136.66,4.3,,,26.89,50.7,,,43.29,,,73.88,,222.52,22.03,,,20.25,88.27,35.47,138.5,6.16,0.57,8.39,,,10.02,2.18,194.83,,22.04,,,,,15.11,,,,,,,,3.83,,19.71,76.47,16.2,,,,6.04,,246.35,63.57,,,9.02,,,6.05,15.25,,28.45,28.64,,,,26.36,,,,106.84,,40.97,,5.29,14.79,,29.44,,10.81,132.62,47.07,4.49,61.82,,54.6,,,69.62,69.41,57.75,,,61.62,,4.97,,,11.14,37.99,11.64,,14.39,,,1.03,11.65,149.56,34.57,115.24,,51.74,90.68,,8.84,8.23,43.94,45.96,131.63,,,95.46,,14.15,10.67,60.54,,,130.7,134.54,14.69,,,,,,,,5.51,,,,138.87,6.47,,,,,,91.23,6.06,,,,,67.59,,,,52.14,51.84,33.3,,,,,,,,82.33,,55.46,41.62,102.57,,,,,,5.08,153.84,,,120.08,22.53,168.62,,,,5.19,261.18,,7.33,,,,82.66,,64.72,,,1.35,,,,,,,,,78.04,5.45,,,,,,189.96,5.3,,,1.04,,,2.49,,,106.18,,,,,,1.18,,16.18,,,131.95,,,115.95,,98.93,,,,0.6,,4.49,118.67,12.47,,,,,,180.74,NA,,,,,,,,261.23,,2.43,44.63,2.92,,62.19,4.32,21.9,,,,,2.92,48.34,52.34,,,,,3.77,13.79,,,,40.46,52.71,,,68.55,2.02,42.25,80.56,,,36.26,,,,5.45,,,,,,,,,66.33,,12.56,,,,,,63.5,,,,14.2,,,91.96,88,,24.55,42.28,,,144.12,38.72,148.79,68.55,46.07,,,,71.88,,,,,,,119.23,,0.58,,,,27.71,,,,116.28,26.28,34.18,,117.59,51.54,,,23.63,36.23,,,,,,41.98,215.23,,,,7.34,71.29,197.83,,7.41,,,,50.11,44.49,5.23,,,49.16,3.98,,,,,,,,,,,
Hatton - Fintry East,,32.39,24.71,,,,,,,,,,,,,,,,,,,0,,,,,406.3,,,,,,,,,,,41.28,13.5,,,,,,,15.69,,,,,,,,,,,,,,,,0,,,,,692.57,,,,27.68,,,,,,,,,,,,,,,,,,,,,,42.45,,,30.59,,40.57,,,,0,,,,,,,,,,,,,,NA,,,,49.03,,,0,,,,,,,,,,,,,NA,,,,,7.67,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,803.06,,,,1550.27,,,,13.61,,,,,,,,,,,406.83,,,,,,81.4,,,,,,,,,,,770.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,39.25,,,,,,,NA,,,,,,,,23570.76,,,,,,,8.53,,,,,,,219.21,,NA,,,,,NA,0,,,,,,,2.66,,321.74,,,,,,,,,,0.22,,,,,0.67,,,,,,,NA,,3.65,,,,,,,63.76,,,,,,,,13.11,,,,10.35,,,,,,,,,,,,71.16,NA,,,,,,,,376.62,,,,,,0,NA,,,,,,4.28,,,,,,,,,21.14,,,,,,0,,,,,,,,,0,,NA,,,,,,,,,,1.69,,,,,,,,,,,,,5.75,0,,NA,,,,,,,,,,,0.13,163.3,,,,,,,
Hatton - Fintry North,,8.94,53.88,,,,,,,,,,,,,,,,,,,7.44,,,75,,,,,,,,,,,,,281.9,233.72,,,,,,,44.68,,,,,,,,,,,,,,,,0,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,41.67,,,68.35,,98.88,,,,11.24,,,,,,,,,,,,,,44.95,,,,20.55,,,4.79,,,,,,,,,,,,,188.39,,,,,6.42,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,792.79,,,,189.84,,,,97.46,,,,,,,,,,,37.52,,,,,,327.71,,,,,,,,,,,47.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.87,,,28.6,,,,,,,16.43,,,,,,,,231.35,,,,,,,141.6,,,,,,,190.45,,,,,,,160.41,0,,,,,,,99.12,,106.88,,,,,,,,,,,,,,,0,,,,,,,21.71,,13.78,,,,,,,173.27,,,,,,,,28.28,,,,15.04,,,,,,,,,,,,23.51,27.42,,,0,,,,,138.52,,,,,,8.43,75.82,,,,,,0,,,,,,,,,NA,,,,,,1.78,,,,,,,,,0,,38.81,,,,,,,,,,,,,,,,,,,,,,,69.43,0,,2.68,,,,,,,,,,,10.74,34.42,,,,,,,
Hatton - Fintry West,,1513.01,,,,,,,,,,,,,,,,,,,,81.82,,,,,,,,,,,,,,,,147.37,26.06,,,,,,,2.42,,,,,,,,,,,,,,,,0,,,,,,,,,10.85,,,,,,,,,,,,,,,,,,,,,,20.5,,,42.02,,186.47,,,,24.65,,,,,,,,,,,,,,10.77,,,,16.02,,,0.36,,,,,,,,,,,,,13.08,,,,,56.78,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,107.57,,,,74.37,,,,,,,,,,,4.82,,,,,,732.65,,,,,,,,,,,56.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,262.98,,,,,62.76,,135.53,,,,,,,,221.13,,,,,,,110.76,,,,,,,64.08,,,,,,,170.04,0,,,,,,,7.69,,NA,,,,,,,,,,8.73,,,,,0.34,,,,,,,NA,,0,,,,,,,62.23,,,,,,,,595.86,,,,4.28,,,,,,,,,,,,0.81,16.88,,,1.37,,,,,22.96,,,,,,1.78,149.67,,,,,,7.88,,,,,,,,,29.78,,,,,,0,,,,,,,,,0,,26.75,,7.29,,134,,,,,,0.64,,,,,,,,,,,,,15.13,0,,NA,,,,,,,,,,,6.82,73.38,,,,,,,
hatton - Fintry West,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawick,,,,,,,,,,33.71,0.18,,35.48,,,,,,,,54.67,,,,,,,,,,,,,,,,,,,,,,11.82,,,,,0.23,3.98,,,2.34,1089.3,,,,,86.44,,,,,,,,,,,0.55,,,3.44,,,,,,,26.84,,19.89,0.95,,,,,,,24.09,,,,,,,,,,,,,,,,,,,18.07,,,,,,,,,,,,,13.05,,,,,,,,,,,,0.78,,55.41,,,82.89,,,,,46.89,,68.46,,,,0.37,,0.41,151.97,,,,,,,,,,,0.36,,,4.07,,,,,,,,,,0,,,,,,,,,,,,,17.71,,,,,,,,,,,15.49,2.19,,,,4.12,3.88,,,,,,47.43,,,,,,0.2,4.3,,,,,,,,,0,,0.83,0,,106.47,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,196.95,,,,25.92,,,,,,,,24.05,,,0,,,8.65,,,,,,,,,,,,,,,,,,14.13,,,0,,0.16,,41.49,,,,,,,,,,,,,2.33,,,,85.65,0.58,,,,110.63,27.79,,,,,,,,1.81,,,,,,,,3.7,,,,,,,10.11,,,31.78,,,,3.52,,9.52,,,11.59,33.59,,,,,0,,,,,,,38.49,,,,,,3.99,,,,,,,,51.76,3.15,,,20.54,,,,,,,,,,,,,,,,64.51,,,,,,,,,0,0,,,,,19.33,,,,,
Helensburgh,,,,,,,,,,,,,,,,,,,,,,5.69,,,,,5.43,,,,,,,,,128.12,,,,,4.28,,,,,118.96,,340.31,,,,3.27,,,,,,,,,,,,,,36.98,,,,,,,,,,,,,,,,1.13,,0,,,,,11.68,,,,,22.84,,,,,,,44.94,,80.1,10.02,,,,,44.62,,,,,,0,,233.91,58.09,,,,,,,,,,16.27,25.2,,,,,,,,,,,,67.88,,,,238.88,11.74,,,,,,191.73,,,,,,,,,,14.08,,,,,0,,,,,,,,,69.98,,,,,,67.17,,5,,,,,122.05,,,,,,,,,84.74,53.08,,0,,,,0,6.24,,,,,,,,,,,,,,,,,,,,,,5.45,,,,,,,,,177.09,47.79,,,,,,,,,,,,22.79,,,,,,,,40.94,1.98,,,,,,286.6,73.94,349.74,,,244.74,,,142.74,,0,,,,,,,,15.41,,,,40.49,,,,,93.07,1639.82,,,49.31,,,,,,,,,,,,,12.08,,,,,,,,67.93,,,,,,,,221.49,,,,24.63,,,,,,4.77,,,,,5.78,,,,,,82.43,,,,,,16.3,,,,46.27,,,,,22.54,,,,,347.84,,0,,,,,,,,142.35,,235.41,,,,,,,,,,121,,102.91,,,6.56,,,,,,,,,,,,,,,,92.59,174.46,0,,,,,,70.67,,,0,121.24,,,,,82.88,,,,,,,
Huntly,,,,,,,,,,2.88,,,,,,,,,,,,,,,,,11.15,,,,,18.03,,,,,,2.31,,,,,,,,,,,,,,,,206.7,,,,,,,,,,,,6.79,,,,,,,,,,,,140.07,,,,,,,,,,,,,,,,,,18.85,,,,,,0,,,,0,,,,,,,,,,,72.61,,,,,,,,,82.46,,,,,,,,163.22,47.31,339.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,137.11,,,72.6,,,154.26,,,,,13.58,,,,,,,,,,,,,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,14.15,,,,1.21,,,,,,,25.38,,6.92,,,,,172.83,,,,,,,,,,,,,,,,,22.78,,,,,,,,,,,,,,,,134.91,,,,,,1.34,,,,,,,,,,20.25,,,,,12.39,274.09,,60.33,,,,,,,5.31,,,,,,,14.04,,,,27.68,,,,,0,21.15,,,,,,,,,,,,,22.2,,,,,,,,,,,,,,,0.52,,,,,,,,,,15.82,,,,,,,,16.19,,,,,,,238.11,,,,,,,,,,,,45.76,,,,,,,,,,,,,0,,,,,,,597.15,,,,1.92,,8.35,,,,,43.77,,,,,,,,,,,,
Inverclyde,,,,17.5,,,0.88,,,,,,48.72,,91.75,,,,,,57.98,,,,22.37,1.19,,9.32,,,,21.66,,,,40.69,,,73.82,,,7.12,153.67,41.56,,89.27,,,,,5.57,,,,,,,,,,,,,,72.18,,68.1,,,,,,,,50.37,12.47,,,23.47,,,,,,,,,,92.27,,,,58.44,,7.2,18.68,,,,,,5.7,,,3.63,10.22,26.86,,1.91,51.26,,33.75,,,,72.72,54.27,,,19.13,,,,,2.91,,,,,,,,,126.38,65.3,49.66,,,23.02,,,8.58,,,43.1,,,,,,2.7,,,32.79,27.97,95.98,,,,,,32.59,3.98,,,,,,,,236.15,,,,,35.84,,,,,,,,,,22.19,,18.47,,,,,,,,26.39,,,,,,,,,,,20.25,,,58.99,11.1,47,,,27.43,,75.14,8.2,,,,,,,28.64,,44.11,1.14,15.51,,,,,,,3.46,,,24.86,,,,,,,22.58,,,,,3.14,,,,,,,,,,,,117.89,,,,,24.87,,,,,,,70.94,,,,,1.57,,,,,113.62,33.96,4.82,,,,44.31,,,,1.64,14.24,1.91,51.97,,9.29,,,,,,,44.51,,,,,,,,,10.98,,69.79,,2.99,,26.77,,,,,,,,,,,,,,,,,,,,,,12,28.68,,,,,,,,8.92,18.61,,75.4,32.12,,2.31,,,,22.47,,,,,,,36.52,11.53,,,,34.95,,1.62,25.26,88.61,,,115.02,,,,,,,,0.04,14.08,87.88,,6.9,,57.81,,,,,,33.59,4.77,,4.64,,,,,229.35,,0.51,39.19,,,,,,,,,,,,,62.91,,,,,,,
Inverclyde - Gourock,,19.77,10.99,,161.48,,,,,,,,,,,,,,,,,,,137.34,,,,,,,,NA,,,,,47.15,79.1,50.89,,,,,,83.07,,,,,,16.99,,,,,,,45.77,,,85.61,,,,,,,,,,2.45,,,,,,106.48,,,,,,,,,,,,,,,,,,,1.86,79.55,28.12,,,,,,,,,,,83.36,,5.61,,,,,33.45,,,,69.2,148.82,,,,,,,,,,,,,,,,,,,,27.5,,,,,,,,,559.79,,,,,,,,,,,,,19.2,,,,,,,,,,,14.15,,,,190.53,141.91,,,,,,,,,,,72.73,,,,67.5,,40.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.84,,,,,,,,,,,,,,29.69,,,96.73,,,,,,,108.66,,,,,,,66.26,,,,,,,,28.72,,,,,,,,,,,,,,,239.39,,,,,,,,,84.61,,,,,,,,11.03,84.37,,,,,,,,90.44,,,,,,27.28,,,,,,,53.67,84.94,,,,,,,,,,,,,,,,,,,,,34.55,,,,,,,,51.92,,,,,,,,,,0.93,,,,,,,,,,,,,,49.24,,,,,,,201.35,,,,28.55,,,,,,,,,,9.07,,124.39,,,,,,,,,,,,21.51,,,39.57,,,,
Inverurie,,,,,,,,,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.25,22.78,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,93.86,,,,120.14,,,,,,,,,,,,,,,,,,,,,,,,,43.88,,,,,,4.52,NA,,,1.6,,,,,,,,,,,,,,,11.14,,,,,167.31,,,,,,,,76.62,43.21,,,,,,,,,,,,,138.98,,,,,,,,,20.6,,2.17,,,,,,,,,,,,505.38,,,,75.32,326.83,,18.76,,,,153.51,,,,,6.36,49.92,,8.14,,,,,,NA,,23.27,,,,,,,,,,,,,,,,,,12.22,,,,,,,,,,,,,,,,,,,,5.09,18.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.98,,,,,,,,,,,,,,,,,,,,,,286.8,,,,,,,0.27,,,,,,,,,,,,,22.03,,,,,0.31,101.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,3.12,NA,,,,,,,,NA,,,,,,0,237.12,225.43,,,,,,,1.61,,,,132.78,,82,,,,137.46,,,,,,,0.57,,2.67,,,5.71,,,,5.24,,,,76.06,,,,,69.89,,,,,,,,,,,,
Ironmill Bay,,78.17,,,,,32.4,,,10.75,9.88,,,,,,,,8.85,,,2.3,,,,15.17,52.41,,,,,,8.04,,,,,7.85,,,,,,,,,,,,20.24,1.37,2.41,,,,,,,,4.54,,0,,,,53.81,,,,,,,,,,,,,,,,,,,,,,,,,,,66.62,,,55.07,,11.8,,,71.65,4.6,,,,,,,,,,,,,,,77.42,,,,,,,,,60.61,,,,,,,,,,,,,,,39.23,,,,,,,,,,,48.9,,,48.02,,,108.52,2.27,,,,1.47,,,,,,64.74,4.25,97.32,,,,,,,,,,,43.13,,6.1,,,,,34.41,34.57,,,,,,40.64,,,,,,,,,,,111.41,,,,1.08,,,,,30.39,21.74,,,,,,,,,,,0,,,,59.65,,,,,88.75,,34.13,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,48.43,,,,,,,,,,,,,,,,,,,,,,,,5.23,,,,18.3,,228.16,,,5.01,,,,,,,,26.1,,,,,15,,,,,,1.66,,,,1.88,116.05,10.04,,,,,,,,,,,115.68,77.71,,,,,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,58.59,,,,,,,1.58,,41.65,,,,,,,,,21.09,,56.01,,,,,,,,,,,,,,,0.46,,,,,,7.5,0.61,,,,45.85,,10.56,,,115.72,,,,,,,,,,,,
Jedburgh,,,,,,,,,,,,,,,,,,,,,,,,18.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.27,,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.93,,,,,,,,,,,,,,,,,56.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.97,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12,,,,,,,,,,,,,,,,,,,,21.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.8,,,,,,,,,,,,,,,,,,,15.72,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelso,,152.95,,,,,,,,5.11,,,0,,,,,,0,,,,,52.52,,,,0,,,,,,,,,,,,,,,69.32,,,,,,,4.77,,0,39.34,3.41,,,,,,,0,,,,,,,,,,18.66,,,,,,,,81.93,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.5,,,,,42.66,,,,,8.9,,,,,,,,,,,,0,,47.71,,,,,,,,,,67.72,7.8,,,,,0.19,13.5,,,,,,,0,,,7.68,0,,,,,,,,,,,0,,6.58,,3.69,,,,,,0,,,,,19.92,,,,,7.65,,,,20.46,,5.93,,,,,,,62.12,,,,,41.15,,,,,,,,,,,,,,9.64,23.49,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,53.15,,,,,8.1,,29.26,,,0.17,,,,,,,,,,,,,,,,,,37.44,,,,,,,,0,19.16,26.49,,,,30.14,,,,,,,,,,,,1.54,47.02,,,,,69.2,,,,,,,13.06,36.4,,,109.84,,,,,,,,,,,,0,,,,42.78,,,,,,12.57,,,12.67,,,,92.66,,,,,,,,,40.76,,,,,,,,,,,,0,,,,,,7.13,,,,,,,,0.39,,,,49.3,,,0.28,,,,,,,,,,,,,,,0,,,,,,
