,2021-02-15,2021-12-14,2021-11-02,2022-01-17,2021-08-26,2021-01-07,2021-03-30,2020-12-06,2020-08-12,2021-06-23,2021-03-02,2020-10-14,2021-08-18,1899-12-31,2021-09-17,2021-02-09,2020-09-30,2020-06-04,2021-03-25,2020-07-06,2021-12-01,2021-06-08,2020-08-03,2022-01-05,2022-02-04,2021-03-08,2021-06-29,2021-06-10,2021-01-15,2021-09-24,2021-04-16,2021-08-12,2021-02-03,2020-07-27,2021-01-21,2022-01-31,2021-04-08,2021-07-09,2021-07-30,2020-06-10,2020-09-24,2021-05-31,2021-09-08,2021-12-13,2022-01-10,2021-11-05,2020-09-09,2021-02-12,2020-12-01,2021-10-21,2021-04-06,2021-05-12,2021-07-07,2021-09-30,2021-08-02,2020-11-23,2022-01-27,2021-11-18,2020-12-14,2021-05-24,2021-06-03,2021-04-30,2020-08-31,2020-08-08,2021-11-21,2021-07-27,2021-09-14,2021-03-01,2020-11-03,2021-06-19,2021-11-16,2020-10-21,2020-07-03,2021-03-20,2021-12-04,2021-02-22,2021-10-07,2021-09-01,2022-01-19,2020-11-30,2020-12-08,2021-05-19,2020-09-21,2020-10-05,2020-08-26,2020-11-11,2020-09-18,2021-08-09,2020-12-29,2020-06-15,2022-01-13,2021-02-11,2021-12-10,2020-12-02,2021-02-28,2021-07-20,2021-09-13,2021-10-19,2020-11-04,2021-03-06,2021-03-29,2021-06-04,2022-01-20,2020-10-28,2021-05-23,2021-06-14,2021-09-20,2021-10-13,2021-04-12,2021-01-11,2021-05-06,2021-08-16,2021-12-28,2021-03-23,2021-07-12,2021-12-07,2021-11-15,2020-10-22,2020-08-05,2021-11-09,2021-06-30,2020-08-19,2021-04-21,2021-02-27,2021-04-02,2021-10-25,2021-03-10,2020-11-27,2021-08-06,2020-06-23,2020-07-15,2020-09-17,2021-03-31,2021-12-15,2021-11-03,2021-08-27,2020-12-07,2021-01-06,2021-10-08,2020-08-13,2021-07-23,2021-03-05,2021-09-29,2021-01-18,2022-02-09,2021-06-24,2020-06-03,2021-09-10,2020-10-13,2021-06-09,2021-03-24,2021-11-12,2020-07-07,2021-10-14,2022-02-07,2021-09-27,2021-08-11,2022-01-06,2021-04-15,2020-11-09,2020-12-31,2021-07-08,2021-04-09,2020-06-28,2021-01-20,2020-09-25,2020-10-01,2020-08-22,2021-10-01,2021-02-24,2021-09-07,2021-04-22,2020-09-06,2021-04-07,2021-07-06,2021-10-20,2021-03-15,2021-05-13,2021-08-03,2020-06-26,2020-07-10,2021-11-22,2020-12-17,2021-05-27,2021-12-09,2022-01-24,2021-06-21,2021-07-26,2021-09-15,2021-06-18,2020-11-02,2020-10-16,2020-06-06,2021-11-11,2020-10-26,2021-07-16,2021-02-23,2022-01-18,2021-01-08,2021-10-06,2020-09-01,2020-12-09,2021-01-27,2020-09-22,2020-08-25,2020-10-06,2021-10-29,2020-11-12,2020-06-16,2021-08-23,2021-02-10,2022-01-12,2020-12-03,2020-08-17,2021-11-07,2021-05-10,2021-07-05,2021-03-16,2020-11-18,2020-09-28,2020-07-13,2020-09-11,2021-07-19,2020-10-29,2022-01-21,2021-07-29,2021-09-23,2021-05-05,2021-02-04,2021-06-17,2020-06-09,2022-02-03,2021-01-12,2020-10-19,2020-07-20,2021-05-28,2021-12-06,2021-03-22,2021-07-13,2020-10-23,2020-07-01,2020-12-18,2021-04-26,2021-09-03,2021-02-19,2021-10-05,2020-05-28,2020-09-02,2021-02-20,2021-03-11,2021-05-17,2020-08-28,2020-09-16,2021-07-02,2020-06-22,2020-07-14,2020-11-26,2021-12-16,2021-04-28,2021-02-17,2021-08-24,2020-12-04,2021-01-05,2020-08-10,2021-12-20,2021-03-04,2021-09-28,2021-06-25,2021-01-19,2022-02-08,2021-07-22,2020-10-12,2020-11-06,2020-06-02,2021-08-31,2021-05-21,2021-11-24,2020-12-11,2020-07-08,2021-04-14,2020-12-30,2021-02-01,2021-08-10,2021-10-15,2022-01-07,2021-01-17,2021-03-18,2020-10-02,2020-08-21,2020-11-16,2021-01-23,2021-02-25,2021-09-06,2020-09-07,2021-04-23,2021-01-29,2021-03-12,2021-07-01,2021-10-27,2021-05-14,2021-08-04,2020-11-25,2020-07-17,2020-09-15,2020-10-31,2021-05-26,2021-11-23,2021-12-08,2021-06-01,2020-12-16,2022-01-25,2021-09-16,2021-02-08,2021-03-03,2021-08-19,2021-06-22,2020-10-15,2021-11-29,2021-11-10,2021-03-26,2020-10-27,2021-06-28,2021-05-03,2021-06-11,2022-01-04,2021-03-09,2021-02-02,2021-08-13,2021-01-14,2021-10-28,2021-01-26,2020-09-23,2020-08-24,2020-10-07,2020-11-13,2020-06-17,2021-11-04,2021-09-09,2020-09-08,2021-08-20,2022-01-11,2020-08-14,2021-03-17,2021-05-11,2020-12-21,2021-04-05,2020-09-29,2020-11-19,2021-10-22,2020-06-24,2020-09-10,2020-11-20,2021-06-02,2020-12-15,2021-05-25,2021-11-19,2022-01-26,2020-08-09,2021-06-16,2021-01-13,2021-02-05,2021-05-04,2022-02-02,2021-10-11,2022-01-03,2021-09-22,2021-07-28,2020-06-08,2021-04-10,2021-11-17,2022-01-28,2020-06-30,2020-08-07,2020-10-20,2021-07-10,2021-02-18,2021-04-27,2021-10-04,2021-09-02,2020-05-29,2021-02-21,2021-12-19,2020-09-03,2021-01-25,2020-11-10,2021-05-18,2020-09-20,2021-12-17,2021-01-04,2021-11-01,2021-04-29,2022-01-14,2021-08-25,2021-02-16,2020-08-11,2021-10-18,2021-07-21,2021-04-19,2020-07-28,2021-03-07,2020-06-01,2021-11-25,2021-06-07,2021-08-30,2021-05-20,2020-12-10,2021-09-21,2021-04-13,2022-02-01,2021-12-29,2021-06-15,2021-05-07,2021-10-12,2021-08-17,2021-02-06,2021-11-30,2021-01-22,2021-03-19,2020-11-17,2020-08-20,2021-11-08,2021-02-26,2020-08-18,2020-09-04,2021-04-20,2021-10-26,2021-04-01,2020-11-24,2021-08-05,2020-10-30,2020-09-14,2020-10-09,2020-06-19
Largs,,55971,,,,,NA,,,35465,33858,,,,,,,,,,72619,0,,NA,,29929,42228,,,80725,,,,,,,39396,,,,,,,NA,,,,24467,,12333,,,3172,,,,,19402,,0,0,,,,,18216,,,,,,,,,,,,45449,,,,,,,,,,,,,,,,,,21927,,,,,NA,,,,,17615,,,,,576,,,,10009,39608,,,,,,,,,,,,,,,,,1809,,10725,,,,,,9126,,,,,,,,,0,NA,,,,,,,80784,,,,,,,,,,,,6138,122063,,,18123,13538,,,1297,,,,,,,,,,,105307,,,,,56604,,,5934,,,14262,,,,,,,,,,,13317,,,,,,,,,,,,,,,,,,,,,,,,,,,,23635,,,,,,,13448,,,,,0,,,,,,,,1830,20329,,,,,,,,,,,,,,,,,36837,,,22213,,,,,,,,,,,,,,,,,,,,515,,,,,,,,,,,,124552,,35075,,5915,,,36994,NA,,25401,,,,17572,,,,25034,,,,,,,,83440,,,66583,,992,,,,,,12947,,,,692,,0,,,,,,,,0,,,,,,,,NA,,,,,30948,1832,,27529,,,,,,,0,,,,17379,,,,,,,,,,,,58730,,,,,,,,,5678,1648,,,,67718,,,,,,,,,,30782,,,,,,,
Lerwick,,,NA,,,NA,0,,,NA,,5219,,,,0,0,,,,NA,,,,,NA,3797,,,,,,NA,,,NA,0,,15315,0,0,4110,6093,6591,,NA,0,,,,NA,,,,2280,0,,,,NA,201,,,,,,25749,0,0,,NA,,,,,0,,,,,,,,,0,0,,3391,,,,,,0,,10938,,1178,,,NA,,,28534,,6344,15097,,0,NA,NA,0,,0,7880,NA,15342,,,NA,,,0,,,,0,,,,,,0,10196,,,0,642,,,,,4583,NA,,,,,,543,NA,,,,54187,10147,,NA,,,,,,,5325,,,,,0,,,,NA,4385,,0,,4131,,,,,,,,NA,,,,,,,,,,NA,NA,,,,0,,,,,,,,,0,,,,,1962,,0,486,,,,29466,,,,,,,,,,20514,,,,NA,0,,,,,NA,,,0,,0,,,,,,,,,,,NA,NA,3066,,NA,,,0,,,1839,36310,,,,,2894,,NA,,,NA,,,2275,,,,,,,,,,20830,,,,,,,,,0,,,,,86054,,,0,,,,0,,,,NA,,,,5271,,,,NA,0,,0,,3303,,,,,,,,,,NA,,0,4735,,,,,,,,,,,NA,,,,,,,NA,,4253,,5867,,,,,,,,,,,0,0,,,,,,NA,,0,,,,,,,,NA,,1183,,,,,,,,,,,,0,NA,6697,619,,699,0,,,,,,,1240,,0,,,0,,0,,,,0,
Lesmahagow,501371,76005,,,,,,,,,,,19242,,,,,,,,,,,,,,6813,,,,,,,,,,0,85544,,,,,,,,104721,,,,NA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47302,,,,,2351,,,,,,,,,,480,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,43179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51969,154126,,,,,,,,622995,,,,,,,,,,,,,,24175,,,,,,,,,,,,,,,,,,60888,,,,23560,,,,,,197298,,,,,,,5670,,,,29348,0,,,,,,,,,,,,,,,,,,,19637,,,,,,,,,,,,,,,,,3485,,,,,,127113,,,,,,,,,,,,,,,,,,,,,50697,,0,,,,NA,,,,0,144060,,,,,,,,,,,,,,,,,,,1315,,,,,,,,,,,1958,188771,,,,,,,,,,,,,,,,,,,,,5829,,,,,,,,,,,,,,,,,,,,,,,,,,,508016,,,,,,187619,6998,,,,,126510,,,,,,,,,,,,,,,,,
Levenmouth,,184927,,114194,,54524,,,,25130,11451,61059,,,,,17007,0,24999,,50840,3189,,111738,,,80114,,17525,,,,30549,,1727,98510,6670,NA,,0,2858,,,,249416,59080,0,,69431,,30573,6034,,,,43479,19005,143014,18738,,,,0,,,,,,39414,,,18415,,,,,,,121969,115157,36778,,15378,1863,,13816,3095,,99853,0,,,76777,25636,,83904,,,23820,,,13421,21105,16281,,,,,,80231,,,,,,95105,203451,,,,,0,,,20009,,4128,,,,,,,273169,47429,,5983,47753,,,191685,,,30332,200523,,,,19959,,,138513,,90397,112383,,,NA,5711,26796,,,,,2733,8153,,,,24858,,,0,,,,,,,,,142885,,3433,,46953,,,,7098,48571,44897,,105511,38552,102742,,,83009,,0,10013,,4503,3233,2998,,,0,,16305,NA,,0,,457,108549,,11732,19955,,2278,,,100606,,,4879,,,0,,,49150,,,200528,,101504,60103,,,,,8027,,0,,,,2891,0,0,,,,,,,,,60716,41413,0,364916,,,29483,25233,,,,21175,,,,100279,21583,,,,,,,NA,,,3977,1505,,,4993,,,,55695,,229368,,,,,,543,,,,NA,7284,27712,,,,,,,,,67756,18293,15031,,,13210,166832,18743,,,73453,,,1339,,1983,18462,,73666,,0,,25314,0,4740,,,,,,,,,39871,,16308,738,178551,NA,0,,,,,18276,154458,,,,0,,166615,53643,0,,43261,,,870,,,,,,,,32472,,,233136,,45386,8962,240789,,,,,,,,,,NA,,,15798,,,,NA,NA,14284,6263,65802,,,NA,17085,26449,57337,,125098,,0,0,,,9821,72294,,127570,1818,,0
Linlithgow,,166939,165780,,,,,,,17194,664,,37191,,,,,,,,,,,143493,77729,,,,,,,,1270,,,,,,,,,429,412222,,,,,2137,,,1274,,,,,,,157565,12650,,,,,,,68277,454071,634,,,79016,,,,,,,,,,,7943,,,,,,81914,,,74105,15174,,,,94085,,,,,18453,,46876,,,7178,,,,27134,,,,4182,288059,185592,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,36127,,,,,,,,,,,,117424,,,,,,,238065,1713,,,,2201,139404,115496,,,,,,,,1478,303559,,28681,,,,,,,,,,,,,,,,6939,,,,,,,,,,,,,2115,,,,,,,,,,52014,323506,531,9883,,,,,,,0,,,,,,,481,139321,,168375,,,,7238,,,,,,,,155938,388,,,,64024,,715235,,,,,221769,,,,,182539,37723,,,,619,,,,,,,4345,,,,,,,,,8544,8203,80632,52524,,,,,,,,194010,,,,,415630,,,,,,,,,,35775,,,,,,,,21195,,,,,,,227682,,,,,,3376,1290,13809,,,,356472,,,,2101,,,,,,5862,,,0,,,,,,,,,,,,,,3852,,,,,,,,,,,,,,,,,,1564,,,,,,,,272219,21279,,,,,3907,101217,,,,,,,387211,21614,,,,,906,,,,,,,,,,,
Loch Ryan,,,,,,,,,,,,,,,,,,,,,,,,,17466,,,1103,,,,3882,,,,,,41841,,,,,145548,10703,,,,,,,,,35095,,,,30605,,,,,,,,,43393,62498,,,,9097,,,,,,31416,,,,,,,,,,,,,,30130,,,,,36739,94822,,,,,0,,,,,25195,,,,,3080,,,,,13579,,,,,,,,,,,,,,,,,19300,8999,120420,,,,,12153,,,,9164,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,13265,,,67804,,,,,,,,,,,,,,4753,,39678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10503,,,,,2507,,,,,,,,,,,,,,,,,,,,,,,,32169,,,,,,,2498,,,,,,,130772,,,,,,,,,,,,,,,,,,,,,,,,12837,,,,,,,,116065,2645,,,,,,,,2508,,,,,,,,,,,,26738,,,,,,,,,,131273,,33368,15961,,,,,,,,,,,,,,,,,,490,,,,,,,,5629,,,,,,,,,,,,306961,,,,,,,,,,,NA,730,,,,,,,,,,,,0,,,,,,,,1072,,,,,,,,,,,,,,,,,,,,,,
Lockerbie,,19527,,,414502,15945,,,,,0,6296,,,,1630,,,0,,NA,,,,56179,0,,NA,,,,,,,,,0,,,,,,,,134231,,,,,,0,0,45736,,,,,,,0,0,,,,,,119921,,,,,,,,,NA,1668,224498,,,,0,1015,0,,,605,,,,,,18642,0,,,433831,,,,0,,28102,,,,69017,62774,379,,,,,0,,6311,154719,,,,,0,,,,,2189,9022,,,,,0,,3927,,,,,,,,,,45657,0,,,3145,,,,,,7610,147935,50005,,,,,,,,,0,0,,,NA,NA,,,,,13409,0,,11581,,,72362,,0,,,,,,0,2979,6594,,,,,0,63832,19756,,0,,,0,,0,,207612,,,,,,,,0,150459,,2238,0,,0,10002,,,,,0,,,,,,3249,,,,,6773,,,,0,,,2357,,,,,0,,0,,,,,,,,61367,445,,,267439,0,53943,,0,,,4844,,,,,14722,1350,,0,,,60015,54010,,,,1742,,,,,,9209,,29497,,35228,,,,,,0,,,,,,2173,,,1413,,202616,0,,,9254,,3595,,,,NA,,,,6241,113863,6488,0,0,,,,,494480,,,,,1028,,,,1086,,,,,1435,0,,,,,,,8695,0,,31146,,,,,,,78694,115649,,,,,,,,181569,,0,,,,11803,,,98279,,NA,,37541,,,,41774,59426,,,,,,532,,,,99205,,,,678,,98894,178935,2095,,6255,,,,89255,,,,,,,31715,128092,,0,,
Lossiemouth,5176,NA,40378,,,,,,,NA,,,59783,,217101,,,,,,,,,,,5001,,,,,16041,,NA,,,,,93299,NA,,,0,135212,,,,,2009,,,1876,,39971,,37348,,NA,NA,,5590,,10075,,,,,,10973,,,,,,,,NA,,110748,,,,2284,,,,,,35159,,,NA,,,,,69143,177441,,,,20490,0,26509,,,3021,69181,NA,8051,,,154932,,,37498,NA,,,,NA,,,5151,,4776,NA,0,,35202,,,,3775,,,87522,,,,,70235,1932,,,,,,,,0,1476,,,,,,28810,133598,,,,,6618,,,,,,,NA,,,,21323,,NA,419,13727,,,,,,,NA,,4454,127224,,689,,,,NA,,103265,NA,NA,,108357,,,,,,,NA,,,83177,NA,,,,,14334,64576,,,,,,,,,,,8874,,,,71411,,,,862,,4351,,,,,13905,521331,NA,,,,,,10620,,,,,,,NA,3979,3080,,,,,,,,3307,,151905,,,,,,6535,,,,9485,,,,136566,,,,,,,,,,,16397,,3402,,NA,4679,82538,,,,,3580,NA,,,,,,17978,1936,,,,,,14567,,6192,37648,NA,271549,,,47761,,,,,,,,,NA,,,36339,NA,,NA,,,,,,NA,,,,5031,,,,,,3132,,NA,,,107941,58161,,52826,,,,,,,,,,,NA,,,,,,,,,,,,,,,68700,,,NA,,9209,,,,NA,0,256676,,,,,NA,,,14453,,,,NA,,2149,,,,15532,,,,,,,,,,,
Mauldslie,72378,,,,,,,,,,,,,,,,,,,,,,,,,14402,,,,,,,,,,,,90578,,,,,,,,88347,,,,133213,,,,,,,,,,,2155,,,,,122225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118803,4809,,,,,,,,,,20158,,,,16854,,,,,,,,,,,,,,,,,,,,,,,,,,,200547,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17976,,57581,,,,,,,,,,,324400,16401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86799,,,,,14924,,,,,,,75454,,,,,,,912198,,,48573,102175,,,,,,,,,,,,,108092,,,,,7695,,,,,,,,,,,,,,,,,,,,,,,,,,,35917,,,,,,20132,,,,10347,33218,,,,,,12821,,,,,,,,,,,,,13612,,,,,,,,,,,8646,97619,,,,,,,,,,,,,18240,,,,,,,,8033,,,,,,,,,,,,,,,,,,,,188219,,,,,,,940753,,,,,,,96411,,,,,,,,,,,,,,,,,,,,,,
Maybole,,,,,,NA,1033,,,,,,,,,,,,,,,,,,,0,85800,,,,,,2116,,,,,,,,,,386705,,,,,,,,0,,,,,,,,,,,,,,,,,440,,,,,,,,,,,,,,409,,,,,,,,,,20933,,,,10520,564251,,,,,,,,,,108128,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246078,,,,,5454,,217192,,,,,,,,,,,,,,,,,,,,,,,46072,,25856,,,,,237482,,,,,,,,,,,,,,,0,,,5148,,,,,,,,,,,,,,,,1246,,,,,,,,,,,,,,,,185725,,,,,137081,0,46217,,,,,,523,,,,,,,,,,,,,,0,,,,,,335410,,,,13034,,,,,,411579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,4654,,,,,,,,,177921,,,,6536,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,28477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
Meadowhead,59257,188161,51300,94214,67322,,,3775,,,,,117571,,112508,,,,,,82569,,,,,28038,,,21266,232561,,,29514,,,49175,,86269,59954,,,30418,452018,77321,52761,107429,,149047,,,24404,4361,63068,,92033,,36298,66641,39395,13853,,4017,,0,,,,25290,,,,,,,,NA,52148,464704,82660,77370,,16459,6162,,,,,26286,136934,,114142,,,,,,1096829,,,,13954,44275,27130,,,27584,,130180,5634,100033,,208545,,,54884,73091,94760,,,81920,,,,,15917,NA,14514,,76507,,,,15011,79288,94075,521953,,87302,69751,,112241,6970,211548,57504,61656,43082,,366461,28078,74122,20146,105399,,,8247,336200,35610,,,,,,8805,,5337,5637,24566,,74660,11118,,,,15625,,31767,7733,,,,,167710,,,47933,26687,54526,116969,,40804,25865,,,,9637,103493,,57427,152021,85748,3172,,17698,,,,34638,77373,,178647,106919,46130,,,,10292,,,,,,,72079,,,,,4585,,,,38608,,67947,,19628,147548,39682,,,,,,770952,47969,,,,,,11484,,,,,,,68483,17398,17907,,,,,181318,,,103714,,59960,,,25602,,,38073,48975,,,13638,,80131,,119520,101948,,,,,,,,NA,0,7998,43347,21303,,140850,NA,28935,,,,,19884,146446,17991,,33427,44401,,65437,29724,,,,63855,17365,14672,,54177,,97333,,,,116202,,,,,,32713,,,,,,291981,31607,0,27639,,,,,,83718,,,,32919,,,70709,62326,,8809,104826,29877,,26256,99295,,NA,62732,,,54634,,,,,,,,162395,,,,,,69566,,,,,93689,23705,,,,,,61023,116706,,,,,121908,64184,981122,,,,,70173,374463,,5771,,,,168801,53672,11061,,0,119217,26210,,,,,,24106,,,888,,
Meadowhead - Kilmarnock HMP,,,,1757,,,,,,NA,,,4583,,,,,,,,,,,,1694,,465317,,,NA,,,,,,,,,,,,1422,297567,5501,,,,,,,,,,,,,,,,3801,,,,,,,,,,,,,,,,,,54490,,,,2646,,,,,,9206,,,,,,,,8052,,,,,,,,,,,,,,,,0,,,122035,,11805,,,,,,,,,315466,,,,,,,,9569,63292,,,,NA,,,,,,,,,NA,,683,,,,NA,,,1030,0,,,,49762,,,,,,,5151107,,,,,,,,,3254,,,,184182,,,,NA,,55456,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,,,41543,,,,NA,,,,,,,21067,,,,,,,,,,,,,,7909,,,14353,,,,,,,,,,,,,NA,687,,,,,,,,2384,108524,,,,,,,,,,,,,,,,,,,,,,585320,9203,,,,,,3058,,2348,,,,,,,,,,22774,1632,,,,,,,,,,,,,,,,,,,,,,10812,,,,,,,,,,,,8352,,,,,,,,,,,,,,,,,6202,,,,,,,,,,,,,,,,41352,,,,40809,,,14879,,,13966,143673,,,,,,3169,135908,2691,,,,,,7275,,67180,,,,,,,,246918,,,,,,,,,,,,
Montrose,,23350,133917,37538,,,,,,,,,,,,,,,,,58070,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,28718,264169,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,58214,,,,,,,,,,,,,,,,,,,,,,,,,23010,,,,98408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61083,,,,,,,,,,,,,,,,,,,,,,,,,,,40342,,,,,,,,,44772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29710,,,,,,,,,,,,,,,,,,,,,,,,,,21031,,,,,,,124611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249927,,,,,,,,,,,143166,,,,,,,28401,,,,,,,,,,,,82004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muirkirk,,,,,,,NA,,,,3741,,,,,,,,,,,,,,,2054,,,,,,,,,,,13998,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10106,,,,,,,,,,,,,,,,,92630,,,,,16568,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,,,,,,,0,,,,,,,,,,,,,,,,,,,,4967,,,,,,,,,,,,,,49531,,,,,,,,,,,,,,,,,976,,,,,,,,,,818,,,,,,,1198,,,,,,,,,,,,,,336,3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11361,,,,,,,,,,,,4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,
Nairn,,31833,,,204045,,,,,,437,,,,,,,0,,,119229,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,6607,685,,,19621,,,36775,,,0,,,,,,,,2390,,,4410,,,,2871,,,,,0,,,,,,,18659,,,,,,,,10311,119155,,,,,,,6535,,,,,,32871,,,,,59509,NA,,,,75567,,,,,,98417,NA,,,,,,,,NA,,,,,,,,16606,,,,,,,9999,1176,,,197413,,,,,,835,,,,,,,,,,,,,,,205558,,,,92568,,,,,NA,,,,,,,,,,,,,,,,,,,,,0,,,,,,,51063,,0,,,,4870,0,,,,,,,,,0,,1608,,,,,,,,,,,,,0,,,20942,,0,,,,,,,,,,,,,,,14404,,,,,51612,5079,85085,,,,,,,,,,0,,1697,,,,,,,,,,,,,,,,87833,,,,907,,,,,,,,0,,,115707,,,,,,,,,,,,,,,,,,,0,,,,,,51333,,,,,,,,,33918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83704,,,,,NA,,402,,,,,,,,5226,,45240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798,,,,0,8924,
Neilston,,,,,,,NA,,,,0,,,,191262,,,,2152,,,1802,,165615,13242,,,,,,,,,,,42362,794,268356,,,,,,,,166564,,,,31965,,,,,,,16882,,,4758,,,,,,84256,,6824,,,50748,,,,,,,,,,,,,,,,,,,,50332,,,,,36638,,,,,,,,,,11411,,,,,832,,,,96823,,120329,,,12491,13452,,,,,,21229,,,,,,NA,,,,,,,,,,123312,,,25787,,,,10726,2306,32893,,,,,,,2861,,,,,,,,,,,1512,159998,,,716,,,2715,0,,,,13856,,,,NA,,,,,,,,,,,2158,,,7384,,,,,,,8000,,,,,,,,,,,2168,,,,,,,6972,,,0,,2214,,,,,,,NA,,,,,,565,314772,,,,,,,0,,,,,,,,,3433,,,,,,,,,,,,,,,,,114137,,,,,,,,,,,,,,,,258666,,,,,,,,,,,,,,,,4585,,,,,,,5832,,,,,,20177,,,199134,64433,,,,,,,,,,,,,,,,,,0,,,,,99929,,,,,,550,,,,,,,,,,,,,,,,,,,,,,,15240,,,,,,,,8995,,,,14035,,,,1677,,,192820,,,,,,,892676,,,,656,,,,,,,,,,,,,,,,,,99886,,,,,,,
Newbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157063,,63951,,,,,,,,,,,,,,,,,,,,,,,,82841,,,,,,,,,,,,,,,,,348403,116248,,,,,,,,,,,,,,,,,146986,,,45555,,,,,,,,,,,,,,,,,,,,,,,,,,,182735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246695,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,253943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44478,,,,,,,,,,99098,80106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91449,,,,,,,153023,,73943,,,,,,,,,,,,,,,,,,,,,,,175210,,52851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163308,,,,,,,,,,,,
Newburgh,,,,,,,7463,,,,2443,,,,,,,,,,31475,,,,,,,0,,,,,,,,,151,NA,,,,1440,,121476,,50724,,0,,26815,,,,,,,161797,,,,1750,0,,,,,,6725,,,,,,,,,,124866,,,,0,,,,,,,,,,0,137206,,,,122725,56723,,,,,,,,556,,,,,229,,,1509,,,,,,,38383,,,,,,9444,,,,,,,,10574,66043,,,,,,,,,227820,30472,,,,,,18989,,,,302367,,,,,,,0,,,,,,,,159324,,,,,,,,,,,,,0,,,,,,,,,,,,109049,23949,53160,,,,,,,,,240398,,,,,,,,,0,22083,,,,,,,,162018,,,,661,2331,,,,,,,,0,44580,,,,,,,,,,,,,,,,,,,,324,2368,,,,,,,,,,,,,,,,0,85846,,,0,,,,,,,794,,,,,11251,,,,3500,,,158030,230,,,,,,,,44660,,,,,,,14581,26253,,,26023,,,,,,147125,4403,,,,,,,,,,,,51240,,,,,742,,,,,,,,,,,,0,1209219,,,,,801,0,223137,,,49166,,,,128940,,,,,,,,74020,,,,,,,,,,35819,,,,26856,,1617,,,,,,,,,440,189284,,,,,,,,,,,,,,,,,,,,,,,3797,,,,,,
