,2021-11-02,2021-10-09,2021-08-26,2021-03-30,2021-02-15,2021-01-07,2020-08-12,2021-09-17,2021-08-18,2021-06-23,2021-05-08,2021-03-02,2021-02-09,2020-10-14,2020-09-30,2020-03-07,2021-12-01,2021-06-08,2021-03-25,2021-09-24,2021-06-29,2021-06-10,2021-05-02,2021-04-16,2021-03-08,2021-02-03,2021-01-15,2020-07-27,2021-07-30,2021-07-09,2021-04-08,2021-01-21,2020-09-24,2020-06-10,2021-11-05,2021-09-08,2021-05-31,2020-09-09,2021-10-21,2021-09-30,2021-08-02,2021-07-07,2021-04-06,2020-11-23,2020-05-08,2021-11-21,2021-11-18,2021-06-03,2021-05-24,2021-04-30,2020-12-14,2020-08-31,2020-08-08,2021-09-14,2021-07-27,2021-06-19,2020-06-07,2020-04-09,2020-02-10,2021-12-04,2021-11-16,2021-07-11,2021-03-20,2020-10-21,2020-08-06,2021-10-07,2021-02-22,2021-01-09,2020-12-08,2020-11-30,2020-03-11,2021-08-09,2021-05-19,2020-12-29,2020-11-11,2020-09-21,2020-09-18,2020-08-26,2020-06-15,2020-01-10,2021-12-10,2021-11-06,2021-02-28,2021-02-11,2021-01-03,2021-10-19,2021-09-13,2021-07-20,2021-03-06,2021-06-04,2021-05-23,2021-03-29,2020-10-28,2021-10-13,2021-09-20,2021-08-16,2021-06-14,2021-02-07,2021-01-11,2020-03-09,2021-12-07,2021-11-15,2021-03-23,2020-10-22,2020-01-06,2021-10-02,2021-09-04,2021-06-30,2021-04-21,2021-02-27,2020-08-19,2021-10-25,2021-08-06,2021-07-03,2021-04-02,2020-11-27,2020-09-17,2020-07-15,2020-06-23,2021-11-03,2021-10-08,2021-08-27,2021-03-31,2021-01-06,2020-08-13,2021-09-29,2021-07-23,2021-06-24,2021-03-05,2021-01-18,2020-10-13,2021-06-09,2021-03-24,2020-07-07,2021-10-14,2021-09-27,2021-08-11,2021-05-01,2021-04-15,2020-12-31,2020-11-09,2021-01-20,2020-09-25,2020-08-22,2020-06-28,2020-06-11,2021-09-07,2021-04-22,2021-02-24,2020-09-06,2021-10-20,2021-08-03,2021-07-06,2021-05-13,2021-03-15,2020-09-12,2020-07-10,2020-06-26,2021-11-22,2021-05-27,2020-12-17,2021-09-15,2021-07-26,2021-06-21,2021-06-18,2020-10-16,2020-06-06,2020-02-11,2021-12-03,2021-11-11,2021-07-16,2020-10-26,2021-10-06,2021-02-23,2021-10-29,2021-01-27,2020-11-12,2020-10-06,2020-09-22,2020-08-25,2020-06-16,2021-12-11,2021-08-23,2021-01-02,2020-08-17,2021-07-05,2021-05-10,2021-03-16,2020-11-18,2020-09-28,2020-09-11,2020-07-13,2021-07-19,2021-06-05,2020-10-29,2021-09-23,2021-07-29,2021-06-17,2021-05-05,2021-04-11,2021-02-04,2020-10-19,2020-07-20,2020-06-09,2021-07-13,2021-05-28,2021-03-22,2020-12-18,2020-10-23,2020-01-07,2021-10-05,2021-09-03,2021-04-26,2021-02-20,2021-02-19,2020-05-28,2021-08-07,2021-05-17,2021-04-03,2021-03-11,2020-11-26,2020-09-16,2020-08-28,2020-07-14,2020-06-22,2021-08-24,2021-04-28,2021-02-17,2020-02-09,2021-09-28,2021-09-11,2021-07-22,2021-06-25,2021-01-19,2020-10-12,2020-05-10,2021-11-24,2021-08-31,2021-05-21,2020-12-11,2020-07-08,2021-10-15,2021-08-10,2021-04-14,2021-01-17,2020-12-30,2020-11-08,2021-03-18,2021-01-23,2020-11-16,2020-08-21,2020-06-12,2021-09-06,2021-04-23,2021-02-25,2021-10-27,2021-08-04,2021-07-01,2021-05-14,2021-01-29,2020-11-25,2020-10-31,2020-10-08,2020-09-15,2020-07-17,2021-12-08,2021-11-23,2021-06-01,2021-05-26,2020-12-16,2020-04-11,2020-01-09,2021-09-16,2021-08-19,2021-06-22,2021-03-03,2021-02-08,2020-10-15,2020-03-06,2020-02-12,2021-12-02,2021-11-10,2021-03-26,2020-10-27,2021-08-13,2021-06-28,2021-05-03,2021-03-09,2021-02-02,2021-01-14,2021-10-28,2021-01-26,2020-11-13,2020-10-07,2020-09-23,2020-08-24,2020-06-17,2020-01-12,2021-09-09,2021-08-20,2020-09-08,2020-08-14,2021-10-22,2021-08-01,2021-07-04,2021-05-11,2021-04-05,2021-03-17,2020-12-21,2020-11-20,2020-11-19,2020-09-29,2020-09-10,2020-07-12,2020-06-24,2021-11-19,2021-06-02,2021-05-25,2020-12-15,2020-08-09,2020-04-12,2021-10-11,2021-09-22,2021-07-28,2021-06-16,2021-05-04,2021-04-10,2021-01-13,2020-04-06,2021-12-05,2021-11-17,2021-07-10,2020-10-20,2020-08-07,2020-06-30,2021-10-04,2021-09-02,2021-04-27,2021-02-21,2021-02-18,2020-05-29,2020-03-12,2020-02-06,2021-05-18,2021-01-25,2020-09-20,2021-11-01,2021-08-25,2021-04-29,2021-02-16,2021-01-04,2021-10-18,2021-07-21,2021-04-19,2020-10-11,2020-07-28,2021-11-25,2021-08-30,2021-06-07,2021-05-20,2020-12-10,2020-07-09,2021-09-21,2021-08-17,2021-06-15,2021-05-07,2021-04-13,2021-02-06,2021-01-10,2020-03-08,2021-03-19,2021-01-22,2020-11-17,2020-08-20,2021-11-08,2021-10-03,2021-04-20,2021-02-26,2020-08-18,2021-10-26,2021-04-01,2020-11-24,2020-10-30,2020-10-09,2020-09-14,2020-06-19
Philipshill - Stewartfield (7801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanquhar,,288263,,,,,,62111,,34528,,,,,,,,,,,44717,60681,,,,,,,,,,,,,9999,,,,,,,,917,,,,,,,,,,,,30802,,,,,,,,,,,,,,,,,,7518,,,,,,,,,340067,,1863,,,,72168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88189,,6164,,,804089,,,,,,,,,,,,,,,129635,,,,19472,,,,,,,,,,,302385,38844,,269040,,,,,,1856,,,,,,,,,,,,43425,,,17919,,,,,,,,,,,,,,7482,,,,,19843,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368635,,15127,,,,,,,,,,,,,,24509,,,5958,,,,,,,,,,,,,1704,,,,,,148078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28139,,,,,,,,,,,,,,6487,3808,,,,,,,,,,,,,,,,,,0,,,487,,,,,,994160,232422,,,,,,30228,,,2770,,,,,,,,,,,,,,,,,,
Seafield,,208899,,,151288,,,301943,176392,,,,,,,,,103126,,199122,,18367,,,,,,,,,76029,,,,,50610,29298,,,,14852,93973,65618,,,,,,13649,,23828,3866,,,,,,,,,183207,,,,,,27775,289746,,,,177617,15119,,,25637,,1594,,,,71760,,40396,30240,,411607,,,,,17328,,75370,121020,101780,45871,593905,56952,,112773,132261,,,,,9517,,,,0,94101,,,,,,,,,,285852,8796,,,225922,52203,,3798,58557,,822089,38233,,,193463,124125,,,,,,,,,,120122,5793,,,80283,21841,69104,,,,,,238719,,,,100576,80383,79430,,,40763,19116,,147170,,,29431,39624,,,,,,,86909,187969,,,3187,,22723,,32581,26283,,166274,,,,,,6249,,11869,25333,,,,25326,14056,,,,11405,,,,,,,6918,,177377,,,,,,,3216,,1691,,35926,,,,,,224760,,15892,,,130289,56572,12265,,,,2477,,11841,,,64953,,,264788,,,10470,,,,,,,,149867,,26235,,,,,,,31697,66816,,,,,91725,18922,43502,124069,222126,21962,302165,26853,,,,,,,,,,,207254,,,65613,,7381,74512,,,,,,,,27505,,116554,,,,,,50723,204995,46851,107945,6983,49605,,,3207,53065,,,,,,,,,,,57888,,,62618,,102807,167908,,,,34030,,,,,,,,,51873,9357,,,,222905,5504,43477,123845,,25570,,,,23229,28488,,,,,164158,,,,,
Seafield - Cockenzie,,,,,,480810,,,,,74274,,,,,,,,,,,,,,50824,,,,,,,,,,,94424,0,,,44920,,64188,2641,,,,1150761,,,,,,,,5989,,,,,,,,,,,,,,,,,,,,,,,,,,,11607,,45365,,40115,,,0,,,,,,,137849,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,34468,201504,,,,,,,,,,,,,,,,,,,47388,,,,,,,,,,,,,,,,,384022,21503,,,,,,512881,,,,,,,,,,,,,,,,,,,,,,,,,,43637,,,145449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8330,,,,,,,121966,,,,,,,,,,,,,,,8150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10251,,,,,,,,,,,,,,,,,,,,,,,,,,,,177830,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Seafield - Craigmillar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seafield - Muirhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seafield - Restalrig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94042,,,,,,,,,,,,,,106440,,,,,,,,,,,,,,,,,,,,,,,95989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seafield - Tranent,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1111,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Seafield - Western General,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selkirk,,,,,,70591,,,,,,,89895,,,,,,0,,,12065,,,,,,,0,,,,,,,,,,170750,,,15905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151848,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,26994,,,,,,,,,,,,,,,1767,,,38785,,,,,,,0,,,,,,0,,,,,,,,,,,,19789,,,5136,,,,,,0,,13500,,,,,,,,15020,,,,,27596,,,,,,,180533,,,,0,,,,,,,,0,,,,,,5946,,,,,,,,,,,,,,,,,,,,5440,,,,,,,0,,,,,,,,,,,59180,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,86053,,,,,,,,95526,,,,,,0,,,,,,,,,,,64969,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,0,,20722,,,,68583,,,634,,,,,,,,0,,,,,,,,,,,,,,,,,,
Shieldhall,45136,,511278,8407,45825,148356,45778,,,,,58121,658446,44686,28384,0,58795,,30108,,,67183,,,65054,64552,47981,,,,,,,20250,51364,,88512,12650,94897,,,,,16940,,,67170,,,,7634,6013,,283209,99367,,0,10614,57776,,152351,,,31660,0,,29675,,,67494,20457,,85226,89685,83510,47239,13418,2516,538,,,,,,60449,,,,,23252,,,53859,,203766,,,,45926,,,104094,36086,,,38828,,,,,1212,,,,23211,,,0,0,15064,,,8129,74302,590,,,,,,43220,848635,34141,0,144425,233847,136551,105525,16929,,8891,13620,,,529,34501,,,,1129,,,,,25007,41713,27978,0,142242,,,,84326,75763,,,,17316,7156,,,48427,,,52776,,55525,2357,27343,1791,,59391,,179435,2748,20341,,48211,12534,36717,90962,0,111625,3969,,,,22292,,96012,22691,111103,0,,152704,43605,,,70407,0,,33787,,,,1462,139931,,46924,61548,,5805,0,451,660,,11147,39614,10154,49271,83872,101422,,84036,26685,10611,111243,404384,,54432,0,151358,,,,,1741,,,16773,0,,,,27304,49292,14525,126723,,24686,12143,,2352,5325,377,,113822,83293,57502,30505,20568,6517,,,69002,,80980,,943,55110,49178,78279,22417,17022,143794,130375,,,79037,64484,,27355,,0,21196,2674,,68759,152600,486412,,1170,106620,170670,10594,85008,,40688,30184,,7767,75591,,74881,0,,,,11407,10684,38967,62196,,,,25344,95399,196972,748,37839,64804,,68697,0,0,,,,,,,61740,,71623,109705,,,169190,27999,37355,18066,,,,54256,,,,,,76280,16508,372517,145879,33612,80961,15309,,,,32875,63107,35925,,20571,55083,,32800,2229,,,34630,69337,,16059,
Shieldhall - Barrhead,,,625951,,,336462,,,,,47382,,,,,,,,,,,,,,47496,,,,65296,,,,,,,,,,,,,,,,,,266463,,,,,,,,,,,,,,59723,,,,,,,,,,,,,,,,,,,,,,,,,,564946,,9311,,,,,,85436,,3343,,,,219429,,,,,,3323,,,,,,50051,,,,,,,,120168,,,35776,,151368,,239147,,,,,,,,,,,11756,,,,,,,,,,,,,,,,,,,,,8693,,,,33558,,,,,,982444,,,9607,,,,,,,,,,,,,,,,,,,,239743,14965,,,,2127,,209947,32249,,,,,,,,,,,,,,,,45383,,,,,,,,,216010,,,,,,,,,,,,306759,,,,,,,,,,,,,,,,,,,,,5012,,,,,,,918084,148069,,,,,,,221366,,,,,,,,,,,,127431,,713180,,,,,,,,,,,227920,,,,,,,,19089,,,,,,,,,,,57289,,,,,,,,,,,,7017,,,,,,,,,,,,,,,,,,,,,2932,,,,,,517442,,,4310,,,,21631,,,3472,,,,,,,,,,,,,143518,,,,,,
Shieldhall - Gorbals,,,393491,3888,,297804,,,,,17552,,,,,,,,,,,,,,74295,,,,28371,,,,,,,,,,,,,,,,,,560835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165597,,19733,144149,,18303,,,13972,,,102466,,6039,,,,81175,,,,,,22775,,,,,,27507,,,,,,,,,,3624,,,88457,,120433,,,,,,,,,,,2631,,,,,,,,,,,,,,,,,,,,,54857,,,,35632,,,,,,83803,,,178552,,,,,,,,,,,,,,,,,,,,66791,11497,,,,25917,,24356,3252,,,,,,,,,,,,,,,,243037,,,,,,,,,210424,,,,,30509,,,,,,,59565,,,,,,,,,,,,,,,,,,,,,107403,,,,,,,31256,,,,,,,,162537,,,,,,,,,,,,73467,,74444,,,15356,,,,,,,,117740,,,,,,4326,,2961,,,,,,,,,,,248050,,,,,,35594,,,,,,18172,,,,,,,,,,,,,,132095,,,,,,,1331,,,,,,32358,,,259723,,,,15560,,45423,42156,,,,,,,,,,,,,15711,,,,,,
Shieldhall - Govanhill,,,,66320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15997,,,,,,,,,,,,,,,44855,,,,,,,,,,,,,,,,85778,,,,,,,,,,,,,,,,44917,,,,,,,,,,,,,,,,,,,,,193555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196587,,,,,,,56057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154133,,216949,,,,,,,,,,,161454,,,,,,,,,,,,1686733,,,,,,,,,,,,,,483254,,,,,,,11842,,,,,,,,,2454607,,,,,,,20438,,,,,,,,,,,,,,,,,,,
Shieldhall - IMAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2713,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shieldhall - Pollockshields West,,,343144,,,62360,,,,14090,8488,,,,,,,,,,,,,,6321,,,,35296,,,,,,,,,,,,,,,,,,189695,,,,,,,,,,,,,,45939,,,,,,,,,,,,,,,,,,,,,362010,,1372,,,244475,,,,,,,,83750,,,,,,10730,,,,,,,,,,,,127387,,,,,,,,,,,,,38599,,186421,,,,,,,,,,,,,,,,,,,,,,,,,337079,,,,,,,,,,,,,,,,,238955,,,167030,,,,,,,,,,,,,,,,,,,,60707,,,,,38181,,350528,,,,,,,,,,,,,,,,,14262,,,,,,,,,1359833,,,,,39150,,,,,,,47213,,,,,,,,,,,,,,,246756,,,,,,,,,,,,,,117274,,,,,,,33192,,,,,,,,,,,,258431,,2174801,,,8103,,,,,,,,165526,,,,,,,,,,,,,,,,,,,,,,,,,8995,,,,,,,,39411,,,,,,,,,,,,,,,,,,,,,,,,,93193,,,,,,,42009,,48196,,,,,,,,,,,,,,0,,,,,,
Shieldhall - Science Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,10289,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,1694,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4641,,,,,,,,,,,,0,,,,,,,,,,,,,11104,,,,,,188434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Shotts,,,,,,98613,,,191062,17693,,,,,,,,,,,,,,,,,71297,,,,,7086,,,,,,,,,,,,,,,,,,,,,,567675,,,,,,,137049,,,,,,,,,,,,6929,,,,,,,,,,,34417,,,,305886,,9949,,,,,,,,,,,,,,,,,,,,,,,30217,,,,,,,,,,,0,,,,,,,,,48062,,,,,,,,,,,,,,,,46156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70955,,,,,,,,,,,,,283855,,,,,,,,,,,,,,,,,,,,296213,,,,,,,,,,,,,,,,,,,,,160885,,,,,,,,,,28489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17567,,,,,,,,,,,,,,,,,62115,,,25921,,,,,,,,,,,2002,,,,,,,12032,,,,,51933,,,,,,,94781,,,,,,,,,,,,12753,62161,5493,,,,,,,,,,,,,,,,22946,,,,,,,,,51129,,,,82867,,,,,,
Skellyton,,,,,44522,,,,,,,,,,,,152127,,,,,,,,,,,,,,,,,,4033,,,,335446,,,,24463,,,,,,,57653,,,,,372332,,,,,,,,,,,,5816,,,,,,,,,,,,,,,34342,,,195654,,,,,,,,,,,,,220162,,,,,,,,,,,,,,,,,,,,,,,,,,,,149447,1006023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227120,,,39901,,,,6772,,,,,,,396220,,,,,,198797,518244,,,,138771,,,,,,,2776,,,,,,,2221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163450,,,,,,,,,,,,,,,7773,,,,,,,,,6071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174325,,,,,,,,,,,,,,,,,114596,,,,,,,,,,110356,,29114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield,5243,,,5588,,,,,,,,,,,,,,,,,,,,,,2292,,,,1223607,,,,,,,854,,35922,,,,,,,,,,,409,,,,,,,,,,,,,,,,,,585907,,,,,0,,,,,,,,,,,,765,32888,228867,,,,,,,,19321,,16029,,,,,,8697,,,,21248,5300,,,,,,,1227,,,,,,,,,,,70883,,10146,,,,,,,,257057,,,,,,,,,,,,,,,,,1018,,,,,,,0,,,503563,,,,,,,,80427,,4481,2775,46893,,,,,,,48792,,,,,,,,,,,68345,0,,,,6656,,,,,,,72229,,7835,,,,434,2468,,,,,,,,38192,,,,,,,339,0,,,,,,,,,81900,,571,,,,,1810,,,,15277,,,,,,,736,331704,7811,,0,8790,,,,,,,,,,,,,,70517,23685,,,,,,466,,,,,,,,,,,,,,,,,,,,,,,,,71603,6332,27415,,,,,,,,70280,,0,,,,66466,85683,,,,,,,,63416,48847,,,,,,,,,,,,,,,,,,461,42516,,,,,,,436800,,,,,,,,,,,,,,,,,,3994,,,,,,,,,,
St Andrews,0,,,48007,,,,,,,,,,,,,,,,,,72247,0,,,2964,,,,813571,56843,,,,,,31017,,104736,,,,,,,,,,,8590,,,,,,,,,,,,,,,,,,143927,,,,,4019,,,,,,,,139994,,,,4039,189926,128616,,14080,,,,,,,,6452,,,,,,25565,,,,38308,,,,,,,,4571,,,,,,,,,,,232110,,36815,,,,,,,,162989,,,,,,,,,,,,,,,,,25519,,,,,,,4746,,126906,160298,,,,,,,,106961,,14017,0,308492,,,,,,,173768,,,,,,,,,,,83431,1210,,,3143,29854,,,,,,,195922,,15847,,,,1765,959,,,,,,,,67124,,,,,,,1356,0,,,,,,,,,,,29361,,,,,3576,,,,13801,,,,,,,53826,521048,25737,,4711,19254,,,,,,,,,,,,,,,89437,,,,,,0,,,,,,,,,,,,,,,,,,109666,,,,,,,76768,1543,26613,,,,,,,,618265,,2817,,,,42196,196542,,,,216960,,,,313206,,,,,,,,,,,,,,,,,,,,35392,,,,,,,148749,,,,,,,,116010,,,,,,,,,,2535,,,,,,,,,,
St Andrews ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrews - University (2979),,,39161,,,,,,,,,,,,,,,,,,,7259,,,,,,,0,40560,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,20887,,,,,,,,,,,,,3844,,,,,,0,,,,,,,,17729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18475,,,,,,,,,6097,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21053,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14490,,,,,,42642,,,,,,,,,,,8064,,,,,,,,,,,,,,,,,,,1392,,,,,,,,,,1200,,,,,,,,209640,,,0,,,,,,,,,,,,,,,,,,,,,,2287,,,,,,,14644,,,,,,,,,,3441,,,,,,9393,949,0,,,819324,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrews - University (4964),,,15670,,,,,,,,,,,,,,,,,,,11513,,,,,,,0,31132,,,,,,,,,,,,,,,,,,,,,,,,,2845,,,,,,,,,,,,,14784,,,,,,,,,,,,,26583,,,,,,2742,,,,,,,,76437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100288,,,,,,,,,10406,6886,,,,,,,,,,,,,,,,,,,,,,,,,,277211,0,,,,,,,,,,,,23755,,,,,,,24114,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,35850,,,,,,0,,,,,,,,,,,108717,,,,,,,,,,,,,,,,,,,22204,,,,,,,,,,,,,,,,,,2969,,,0,,,,,,,,,,,,,,,,,,,,,,3267,,,,,,,9577,,,,,,,,,,,,,,,,2061,7462,0,,,99829,,,,130374,,,,,,,,,,,,,,,,,,,,,,,,,,,23478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
